_step,S_CU_mean,beta_ce_std,cu_multiplier_mean,ce_offset_mean,beta_cu_std,S_CE_std,G_cont_std,S_CE_min,S_CU_max,G_cont_mean,S_CU_min,beta_cu_mean,G_cont_min,S_CE_mean,cu_multiplier_std,G_cont_max,ce_offset_std,S_CU_std,beta_ce_mean,S_CE_max
374,0.49119269847869873,0.760225772857666,1.062553882598877,1.0137771368026733,0.37736108899116516,0.009644546546041965,0.01395476795732975,0.41879385709762573,0.5754513740539551,0.7573451995849609,0.40703150629997253,-0.4823940396308899,0.6841859817504883,0.5226483941078186,0.12264762073755264,0.8093196749687195,0.15336079895496368,0.02483159303665161,0.036649189889431,0.6060301065444946
375,0.49127739667892456,0.7613325715065002,1.0625052452087402,1.0137556791305542,0.3778724670410156,0.009488921612501144,0.013782186433672905,0.4153428077697754,0.5679043531417847,0.7562548518180847,0.4070621132850647,-0.48200106620788574,0.6807596683502197,0.5204674601554871,0.12275273352861404,0.8096814155578613,0.15345479547977448,0.02471931092441082,0.03730079531669617,0.6102670431137085
376,0.4913206100463867,0.7623735666275024,1.0624500513076782,1.013733148574829,0.3783937394618988,0.00907104555517435,0.01364112552255392,0.41593289375305176,0.5716619491577148,0.7557594776153564,0.40679582953453064,-0.48159703612327576,0.6735513210296631,0.5194715261459351,0.12284480780363083,0.8107293844223022,0.15353615581989288,0.02465890347957611,0.03793003410100937,0.6084917187690735
377,0.49118393659591675,0.763416588306427,1.0623927116394043,1.0137099027633667,0.3789088726043701,0.009681599214673042,0.01399126648902893,0.4315767288208008,0.5701703429222107,0.7562508583068848,0.405082643032074,-0.48118576407432556,0.7014560103416443,0.5205521583557129,0.12294087558984756,0.8097020983695984,0.1536267250776291,0.024955201894044876,0.03857111930847168,0.6064245700836182
378,0.49122583866119385,0.7644582390785217,1.0623364448547363,1.0136809349060059,0.37941086292266846,0.009252914227545261,0.013818967156112194,0.45753729343414307,0.5823993682861328,0.7557715773582458,0.4071657657623291,-0.4807703495025635,0.6953439712524414,0.5195751190185547,0.12303678691387177,0.8114833831787109,0.15371963381767273,0.024910498410463333,0.03921443223953247,0.6070312261581421
379,0.4912562370300293,0.7654384970664978,1.0622715950012207,1.0136611461639404,0.37991204857826233,0.009117603302001953,0.013658563606441021,0.44025227427482605,0.5678163766860962,0.756134033203125,0.4065869450569153,-0.48034971952438354,0.6927458643913269,0.5202509164810181,0.12312310934066772,0.8084372282028198,0.15379111468791962,0.024660591036081314,0.03983432054519653,0.6054635643959045
380,0.4912557005882263,0.7664207816123962,1.0622048377990723,1.013643741607666,0.38042396306991577,0.009915471076965332,0.01411332469433546,0.40418311953544617,0.5671217441558838,0.7563275694847107,0.40774568915367126,-0.47992461919784546,0.6760336756706238,0.5206674933433533,0.12320691347122192,0.8096051216125488,0.15385474264621735,0.024761905893683434,0.04046335071325302,0.6066509485244751
381,0.4910830855369568,0.7673541903495789,1.062137484550476,1.0136220455169678,0.38092440366744995,0.009444793686270714,0.013922080397605896,0.40870755910873413,0.5714951753616333,0.7568070292472839,0.4058251976966858,-0.4795023798942566,0.6837387084960938,0.5217035412788391,0.12328137457370758,0.8125591278076172,0.1539124995470047,0.02503974549472332,0.041055403649806976,0.6092405319213867
382,0.49104511737823486,0.7683035135269165,1.0620685815811157,1.0136029720306396,0.3814147710800171,0.009243791922926903,0.013872637413442135,0.41643428802490234,0.5800848603248596,0.757337749004364,0.40515121817588806,-0.47908180952072144,0.6890102624893188,0.5227363109588623,0.1233583316206932,0.8130885362625122,0.15397430956363678,0.02508746087551117,0.04166237637400627,0.6132345795631409
383,0.49113139510154724,0.769279420375824,1.062004804611206,1.0135735273361206,0.38190197944641113,0.00968814268708229,0.014065956696867943,0.45999202132225037,0.5760354399681091,0.7569093704223633,0.40661293268203735,-0.4786681830883026,0.7034320831298828,0.5218856334686279,0.12343873828649521,0.814365804195404,0.15405260026454926,0.025010649114847183,0.0422707200050354,0.6066666841506958
384,0.4910474717617035,0.7701864242553711,1.0619359016418457,1.0135557651519775,0.3823903203010559,0.009575321339070797,0.014036763459444046,0.40951427817344666,0.569024920463562,0.7571086883544922,0.4070299565792084,-0.4782513380050659,0.6815747022628784,0.5223214626312256,0.12350770831108093,0.810295581817627,0.1540946513414383,0.025056904181838036,0.04285644739866257,0.6068756580352783
385,0.4911937117576599,0.7711347937583923,1.0618689060211182,1.0135302543640137,0.38287171721458435,0.009995914995670319,0.014020121656358242,0.40193676948547363,0.5783941745758057,0.7560868263244629,0.4049336314201355,-0.4778406023979187,0.6858377456665039,0.5202139616012573,0.12357945740222931,0.8099693059921265,0.15415413677692413,0.024869276210665703,0.04347310587763786,0.6066766977310181
386,0.49109944701194763,0.7720089554786682,1.0618075132369995,1.0135059356689453,0.38333049416542053,0.009674329310655594,0.014112098142504692,0.40450820326805115,0.5776063799858093,0.756771981716156,0.40570124983787537,-0.4774433374404907,0.686837375164032,0.5216628313064575,0.12364765256643295,0.8123960494995117,0.1541903167963028,0.02501017227768898,0.04402617737650871,0.6072856187820435
387,0.49104422330856323,0.7729066610336304,1.0617485046386719,1.0134742259979248,0.38378703594207764,0.009720506146550179,0.01412111148238182,0.4107266366481781,0.5780582427978516,0.7566739916801453,0.4047369658946991,-0.4770427942276001,0.68963623046875,0.5215047597885132,0.12371749430894852,0.8129774928092957,0.15423986315727234,0.02509886398911476,0.04457233473658562,0.6090987324714661
388,0.49108561873435974,0.7738330960273743,1.0616986751556396,1.013437032699585,0.38425350189208984,0.009496312588453293,0.013985084369778633,0.44866976141929626,0.5785537958145142,0.7566196322441101,0.4066295623779297,-0.4766787886619568,0.703685462474823,0.521348774433136,0.12379337847232819,0.8109180331230164,0.15430013835430145,0.024960637092590332,0.04511783644556999,0.6053725481033325
389,0.4912005364894867,0.7747395038604736,1.0616455078125,1.0134037733078003,0.38472914695739746,0.009503096342086792,0.013916968367993832,0.4309786260128021,0.5834332704544067,0.7559289932250977,0.40707671642303467,-0.4763208329677582,0.7037414312362671,0.519899845123291,0.123868428170681,0.8152586817741394,0.1543559730052948,0.02492859959602356,0.04566566273570061,0.6073142290115356
390,0.49115443229675293,0.7756688594818115,1.0615910291671753,1.0133706331253052,0.3852050006389618,0.009400376118719578,0.013844050467014313,0.419513463973999,0.5645968317985535,0.7562798857688904,0.40662330389022827,-0.47596630454063416,0.6968940496444702,0.5206311941146851,0.12394481897354126,0.8090683817863464,0.154421865940094,0.024703359231352806,0.04621514678001404,0.6070258617401123
391,0.4910869002342224,0.7765938639640808,1.0615376234054565,1.0133367776870728,0.3856706917285919,0.009710981510579586,0.014024613425135612,0.40455758571624756,0.5807114839553833,0.7567707300186157,0.406358003616333,-0.47561201453208923,0.6867308616638184,0.5216388702392578,0.12402618676424026,0.8131553530693054,0.15449173748493195,0.024898584932088852,0.04677048325538635,0.6095068454742432
392,0.49107223749160767,0.777472734451294,1.0614774227142334,1.0133118629455566,0.38614606857299805,0.00938197411596775,0.013904454186558723,0.43011778593063354,0.576157808303833,0.756971538066864,0.4074692130088806,-0.47526246309280396,0.6955891847610474,0.5220423936843872,0.12410622835159302,0.8105823397636414,0.15455180406570435,0.024886000901460648,0.0473252534866333,0.6089143753051758
393,0.49106717109680176,0.778290331363678,1.0614075660705566,1.0133028030395508,0.3866184651851654,0.009997531771659851,0.014246948063373566,0.42297980189323425,0.5690230131149292,0.7561448812484741,0.4052264392375946,-0.47491273283958435,0.6926862597465515,0.5204505324363708,0.12417949736118317,0.809966504573822,0.15459044277668,0.025201251730322838,0.047869227826595306,0.6087344884872437
394,0.4910849332809448,0.7791008949279785,1.0613408088684082,1.0132945775985718,0.38708603382110596,0.009658979251980782,0.014130474999547005,0.4352400302886963,0.5752372741699219,0.756101131439209,0.40766996145248413,-0.4745675027370453,0.6986421346664429,0.5203568339347839,0.12425030022859573,0.8123056292533875,0.1546229124069214,0.025046948343515396,0.04839843511581421,0.6109570264816284
395,0.49117767810821533,0.7799705266952515,1.0612746477127075,1.0132737159729004,0.38755425810813904,0.009488923475146294,0.013893063180148602,0.42509183287620544,0.5688608884811401,0.7558872103691101,0.406991571187973,-0.47422927618026733,0.6820327639579773,0.5198585987091064,0.12432286143302917,0.8106209635734558,0.15468274056911469,0.024777382612228394,0.048954568803310394,0.6089045405387878
396,0.49104902148246765,0.7807993292808533,1.0612058639526367,1.0132598876953125,0.3880188465118408,0.009816206991672516,0.014118259772658348,0.4052761495113373,0.5750383138656616,0.7566105723381042,0.40544551610946655,-0.4738848805427551,0.6933276653289795,0.5213662981987,0.12439122051000595,0.8101765513420105,0.15472647547721863,0.02498062513768673,0.04950953647494316,0.6074175238609314
397,0.4911096692085266,0.7815989255905151,1.0611345767974854,1.0132465362548828,0.38849255442619324,0.009225844405591488,0.013780996203422546,0.4338335394859314,0.5680944323539734,0.7560352087020874,0.4048461318016052,-0.47352728247642517,0.6909275054931641,0.5201805233955383,0.12445607781410217,0.8095297813415527,0.15476436913013458,0.024788109585642815,0.05005256459116936,0.6072579622268677
398,0.49099040031433105,0.7824220657348633,1.0610692501068115,1.0132296085357666,0.38896098732948303,0.00937838014215231,0.01391300093382597,0.39615070819854736,0.5676213502883911,0.7569863200187683,0.4082292914390564,-0.47316452860832214,0.6776146292686462,0.5221142172813416,0.12452874332666397,0.8093311786651611,0.1548088937997818,0.02501603029668331,0.05059952661395073,0.6054202318191528
399,0.4910166263580322,0.7831704020500183,1.0609999895095825,1.0132133960723877,0.38942551612854004,0.010034830309450626,0.01427765004336834,0.40861785411834717,0.5793304443359375,0.7561001181602478,0.4040735960006714,-0.4728012979030609,0.6886879205703735,0.5204111337661743,0.12458842992782593,0.816247820854187,0.15483377873897552,0.025306418538093567,0.05113871023058891,0.6132240295410156
400,0.491075724363327,0.7839441299438477,1.0609279870986938,1.013197898864746,0.3898918628692627,0.009665749035775661,0.013960380107164383,0.4109346866607666,0.5892066955566406,0.7560391426086426,0.4030996561050415,-0.4724338948726654,0.679620623588562,0.5202348232269287,0.12465012818574905,0.8089243173599243,0.15487170219421387,0.024901408702135086,0.05171401426196098,0.6044790148735046
401,0.491041362285614,0.7846818566322327,1.0608575344085693,1.0131829977035522,0.3903598487377167,0.009569041430950165,0.013922060839831829,0.40081295371055603,0.5748690962791443,0.7568105459213257,0.40618056058883667,-0.4720742106437683,0.6817781329154968,0.5217512845993042,0.12470559775829315,0.8102619647979736,0.15489430725574493,0.024849846959114075,0.05226142331957817,0.6054205894470215
402,0.4910365343093872,0.785463809967041,1.0607879161834717,1.0131680965423584,0.3908231854438782,0.008832965046167374,0.013613893650472164,0.42275309562683105,0.5733563899993896,0.755637526512146,0.40548819303512573,-0.47171056270599365,0.6855547428131104,0.5194422602653503,0.12476751208305359,0.8086696863174438,0.15492820739746094,0.024960054084658623,0.052805881947278976,0.6066609621047974
403,0.4908487796783447,0.7862793207168579,1.0607177019119263,1.0131497383117676,0.39128437638282776,0.009344905614852905,0.014096425846219063,0.4319853186607361,0.5726088881492615,0.7577230334281921,0.4071824550628662,-0.4713467061519623,0.7040459513664246,0.5236830115318298,0.12483105063438416,0.8122064471244812,0.15497644245624542,0.025295894593000412,0.05337155982851982,0.6102127432823181
404,0.4910503029823303,0.7871495485305786,1.0606462955474854,1.013124942779541,0.3917524814605713,0.009543059393763542,0.013894759118556976,0.42625901103019714,0.5672615766525269,0.7566046714782715,0.4070996642112732,-0.4709676206111908,0.6873388290405273,0.5213403701782227,0.12490084022283554,0.8101455569267273,0.15505702793598175,0.024741223081946373,0.05395781993865967,0.6059894561767578
405,0.4909922778606415,0.7880151271820068,1.0605823993682861,1.0130881071090698,0.3922027051448822,0.009670350700616837,0.014047536067664623,0.43273767828941345,0.5653601884841919,0.756818413734436,0.40718874335289,-0.4705939292907715,0.7041797041893005,0.5218154788017273,0.12497053295373917,0.8080870509147644,0.15514317154884338,0.025017432868480682,0.054506294429302216,0.6051733493804932
406,0.49099963903427124,0.7888613939285278,1.0605155229568481,1.0130571126937866,0.3926427364349365,0.009537817910313606,0.013999695889651775,0.39835357666015625,0.575300395488739,0.756524920463562,0.4076409339904785,-0.4702220857143402,0.6778582334518433,0.5212289094924927,0.12504053115844727,0.8109294772148132,0.15522830188274384,0.025052957236766815,0.05505531281232834,0.6099018454551697
407,0.4909409284591675,0.7896798849105835,1.0604437589645386,1.0130271911621094,0.39307892322540283,0.009481093846261501,0.014025090262293816,0.4333434998989105,0.581752598285675,0.7566553950309753,0.40747249126434326,-0.4698464274406433,0.6892071962356567,0.5215381979942322,0.12510615587234497,0.812443196773529,0.15531527996063232,0.02511501871049404,0.05560322105884552,0.6085624098777771
408,0.4910810887813568,0.7904993891716003,1.060375452041626,1.0129969120025635,0.3935108482837677,0.00990070030093193,0.014172240160405636,0.4018345773220062,0.5719287395477295,0.7559493780136108,0.40623801946640015,-0.46947646141052246,0.6834988594055176,0.5200933218002319,0.12517540156841278,0.8126978874206543,0.155399888753891,0.024946730583906174,0.05616333335638046,0.6123552918434143
409,0.4909397065639496,0.7913753390312195,1.0603172779083252,1.0129482746124268,0.3939567506313324,0.00970650464296341,0.014167382381856441,0.4357849061489105,0.5734317302703857,0.7571312785148621,0.4053785502910614,-0.4691004157066345,0.704356849193573,0.5224637389183044,0.125247523188591,0.8136436939239502,0.15551085770130157,0.025162536650896072,0.05674046277999878,0.6116443872451782
410,0.4909006953239441,0.792287290096283,1.0602587461471558,1.0129019021987915,0.39439821243286133,0.009415602311491966,0.014113422483205795,0.4219476580619812,0.5690609812736511,0.7568454146385193,0.40691015124320984,-0.4687240719795227,0.6881820559501648,0.5219554901123047,0.1253233253955841,0.8132327795028687,0.1556256264448166,0.025178341194987297,0.057355932891368866,0.6103057265281677
411,0.49095243215560913,0.7931247353553772,1.0601961612701416,1.0128731727600098,0.39483582973480225,0.009464623406529427,0.013948081992566586,0.43767231702804565,0.5733956098556519,0.7562384605407715,0.4058457016944885,-0.4683503806591034,0.693885087966919,0.5207012891769409,0.12539616227149963,0.8095182180404663,0.15570320188999176,0.02505428157746792,0.05794944986701012,0.604408860206604
412,0.49087342619895935,0.7939574718475342,1.0601338148117065,1.0128488540649414,0.3952616751194,0.009409095160663128,0.01406596228480339,0.4360212981700897,0.5670849084854126,0.7571856379508972,0.40780729055404663,-0.467979371547699,0.695461630821228,0.5226092338562012,0.1254720240831375,0.8111205101013184,0.15577466785907745,0.025178346782922745,0.058535680174827576,0.6089112162590027
413,0.49083518981933594,0.7947508692741394,1.0600686073303223,1.0128271579742432,0.39568695425987244,0.00956648774445057,0.01423516497015953,0.43001359701156616,0.5806933641433716,0.7572769522666931,0.40411993861198425,-0.46762317419052124,0.6987201571464539,0.5228402018547058,0.12554249167442322,0.8112141489982605,0.15583465993404388,0.02534480020403862,0.05912750959396362,0.6094403266906738
414,0.490871787071228,0.7955482602119446,1.060005784034729,1.0128023624420166,0.3961198627948761,0.009519393555819988,0.014129800722002983,0.4114536643028259,0.5693535804748535,0.7574703097343445,0.407354474067688,-0.46727657318115234,0.6934814453125,0.523189902305603,0.12561683356761932,0.8113093376159668,0.1559033840894699,0.02512933686375618,0.05971497297286987,0.6076971888542175
415,0.49101173877716064,0.796371579170227,1.0599486827850342,1.0127675533294678,0.3965618312358856,0.009351406246423721,0.01392226293683052,0.40834760665893555,0.5816651582717896,0.7559365034103394,0.40494364500045776,-0.4669378399848938,0.6773681640625,0.520077109336853,0.12569494545459747,0.8147233724594116,0.15598952770233154,0.024970564991235733,0.0602860227227211,0.6055309772491455
416,0.49102482199668884,0.7971503138542175,1.059891939163208,1.0127371549606323,0.3970003128051758,0.009547427296638489,0.013973651453852654,0.40794166922569275,0.5754972696304321,0.7555796504020691,0.4060018062591553,-0.46660536527633667,0.6866568922996521,0.5193737149238586,0.1257721483707428,0.8117842674255371,0.1560593843460083,0.025046486407518387,0.06082618236541748,0.6109372973442078
417,0.490916907787323,0.7979424595832825,1.0598312616348267,1.012721061706543,0.3974369764328003,0.009644338861107826,0.014079518616199493,0.40311548113822937,0.5810287594795227,0.7561256885528564,0.406477153301239,-0.4662655293941498,0.6646725535392761,0.5204951763153076,0.1258520632982254,0.8153878450393677,0.1561242640018463,0.025305455550551414,0.06137087941169739,0.6126234531402588
418,0.4909188151359558,0.7987343668937683,1.0597758293151855,1.0127021074295044,0.39785125851631165,0.009424610063433647,0.014047231525182724,0.4349987208843231,0.5829960107803345,0.7560166120529175,0.4049195647239685,-0.4659259021282196,0.7032762765884399,0.5203211307525635,0.12593384087085724,0.8143601417541504,0.1561879962682724,0.02520759217441082,0.061900168657302856,0.6146360635757446
419,0.49089688062667847,0.7994926571846008,1.0597184896469116,1.0126919746398926,0.3982754349708557,0.009707789868116379,0.014146502129733562,0.4083070755004883,0.5637479424476624,0.7572630643844604,0.4062884747982025,-0.46559128165245056,0.6915971636772156,0.5227654576301575,0.12601304054260254,0.8116594552993774,0.15623195469379425,0.02507796697318554,0.06242441385984421,0.6122702360153198
420,0.49087223410606384,0.8002914190292358,1.059662103652954,1.0126748085021973,0.398701936006546,0.00963597372174263,0.01416032388806343,0.4581146240234375,0.5684890747070312,0.7570793032646179,0.40740713477134705,-0.465254545211792,0.7056124210357666,0.5224308371543884,0.12609553337097168,0.8104901313781738,0.15629610419273376,0.02513054385781288,0.06297150999307632,0.6076856851577759
421,0.49093347787857056,0.8010641932487488,1.0595989227294922,1.0126686096191406,0.3991221785545349,0.00953219085931778,0.014024256728589535,0.4234190881252289,0.5901410579681396,0.7562753558158875,0.40175551176071167,-0.4649174213409424,0.6964766383171082,0.5208151340484619,0.12617595493793488,0.8129884600639343,0.15635214745998383,0.02514897659420967,0.06352492421865463,0.6084088683128357
422,0.4908411502838135,0.8018126487731934,1.0595345497131348,1.0126597881317139,0.3995453715324402,0.00991051271557808,0.014273431152105331,0.42729222774505615,0.5734824538230896,0.7567598223686218,0.4058029055595398,-0.46458810567855835,0.6905056834220886,0.5218183994293213,0.12624911963939667,0.8123175501823425,0.15640176832675934,0.025316521525382996,0.06407658755779266,0.608228325843811
423,0.4907503128051758,0.8025795221328735,1.059473991394043,1.0126429796218872,0.39996322989463806,0.009585358202457428,0.014157997444272041,0.4226256012916565,0.5700870752334595,0.7574943900108337,0.40717947483062744,-0.4642685353755951,0.6910686492919922,0.5233125686645508,0.12632469832897186,0.813762366771698,0.15646275877952576,0.025304479524493217,0.06462830305099487,0.6115975379943848
424,0.49091118574142456,0.8033310174942017,1.0594130754470825,1.0126256942749023,0.40035632252693176,0.009804204106330872,0.014190181158483028,0.4139259457588196,0.5701028108596802,0.75702303647995,0.4071453809738159,-0.4639478623867035,0.6762155294418335,0.5222877860069275,0.12639851868152618,0.8096326589584351,0.15652182698249817,0.02513740211725235,0.06517976522445679,0.6057990789413452
425,0.4908776879310608,0.8040903210639954,1.059352159500122,1.012613296508789,0.40075942873954773,0.009769624099135399,0.014194853603839874,0.4047447144985199,0.5698158740997314,0.7565927505493164,0.4053783416748047,-0.46361956000328064,0.6924746036529541,0.5214992165565491,0.12647433578968048,0.8104804754257202,0.15657773613929749,0.025135420262813568,0.0657276138663292,0.6103378534317017
426,0.49089285731315613,0.8048934936523438,1.0593057870864868,1.0125806331634521,0.40113505721092224,0.009968297556042671,0.014200753532350063,0.4229470193386078,0.5743318200111389,0.7562618255615234,0.40632790327072144,-0.4633009135723114,0.6696664690971375,0.5208039283752441,0.12655702233314514,0.810943603515625,0.15665872395038605,0.025121882557868958,0.06625288724899292,0.6098465919494629
427,0.4909404218196869,0.8056699633598328,1.0592598915100098,1.0125505924224854,0.4015018045902252,0.0093467328697443,0.014049453660845757,0.463295042514801,0.5720651149749756,0.7558330297470093,0.406965434551239,-0.4629705846309662,0.7040464282035828,0.519960880279541,0.12663574516773224,0.8117332458496094,0.15672950446605682,0.02512943744659424,0.06676249206066132,0.6125994324684143
428,0.49080151319503784,0.806431770324707,1.0592182874679565,1.012514591217041,0.40185582637786865,0.009316111914813519,0.014000054448843002,0.43921220302581787,0.5668172836303711,0.7560937404632568,0.4048604965209961,-0.46263930201530457,0.6994508504867554,0.5205389857292175,0.12671682238578796,0.8124164938926697,0.15680605173110962,0.025270774960517883,0.06725364923477173,0.6087892651557922
429,0.4909300208091736,0.8071210980415344,1.0591793060302734,1.0124788284301758,0.40221530199050903,0.009498911909759045,0.013926348648965359,0.44099995493888855,0.5757536888122559,0.7554942965507507,0.40509098768234253,-0.462306946516037,0.6898476481437683,0.5192793607711792,0.1267922818660736,0.8102582693099976,0.15686185657978058,0.02502051740884781,0.06767845153808594,0.6071401834487915
430,0.4909113049507141,0.8077973127365112,1.0591402053833008,1.0124504566192627,0.4025633633136749,0.009946063160896301,0.01424739882349968,0.43662166595458984,0.5894812941551208,0.7557305693626404,0.4072396159172058,-0.4619710445404053,0.7052211761474609,0.5197799205780029,0.12687158584594727,0.8177131414413452,0.1569104641675949,0.025192659348249435,0.06808896362781525,0.6143622398376465
431,0.4907892644405365,0.8085039854049683,1.059098482131958,1.012431025505066,0.4029044210910797,0.00947896670550108,0.014134535565972328,0.4234341084957123,0.6120672225952148,0.7568614482879639,0.4071330428123474,-0.4616384506225586,0.6931102275848389,0.522074818611145,0.12695685029029846,0.8324481248855591,0.15695959329605103,0.025207221508026123,0.06851567327976227,0.6090458631515503
432,0.49082106351852417,0.8091939091682434,1.0590476989746094,1.0124305486679077,0.40325307846069336,0.00946858897805214,0.014094032347202301,0.4451046586036682,0.5826860666275024,0.7562894225120544,0.4075466990470886,-0.46129536628723145,0.7028516530990601,0.5209330320358276,0.1270383894443512,0.8178083896636963,0.15698865056037903,0.02518550306558609,0.0689525157213211,0.6114437580108643
433,0.49078696966171265,0.8098596930503845,1.0589921474456787,1.0124318599700928,0.4036034941673279,0.009697437286376953,0.014145933091640472,0.42485731840133667,0.5771705508232117,0.756690263748169,0.40480753779411316,-0.4609563946723938,0.6881686449050903,0.5217239856719971,0.12711521983146667,0.8135675191879272,0.15701524913311005,0.0252603180706501,0.06941478699445724,0.61274254322052
434,0.49071288108825684,0.810529351234436,1.0589417219161987,1.0124237537384033,0.40395164489746094,0.009797271341085434,0.01434279140084982,0.40985608100891113,0.5747787952423096,0.7570562362670898,0.4056859612464905,-0.4606216847896576,0.6889270544052124,0.522544264793396,0.12719294428825378,0.8111953735351562,0.15704810619354248,0.025355126708745956,0.06986890733242035,0.6090971827507019
435,0.49094027280807495,0.8112350106239319,1.058893084526062,1.0124119520187378,0.40430396795272827,0.009386364370584488,0.014002094976603985,0.4325140714645386,0.5753742456436157,0.7558924555778503,0.406841516494751,-0.4602890908718109,0.6951939463615417,0.5200792551040649,0.1272762566804886,0.8145512938499451,0.15709556639194489,0.024991802871227264,0.07034546881914139,0.6124195456504822
436,0.49076056480407715,0.8118574023246765,1.0588409900665283,1.0124106407165527,0.4046690762042999,0.009723985567688942,0.01431286707520485,0.4166274964809418,0.5776700377464294,0.7565838098526001,0.406551331281662,-0.459970086812973,0.6920040845870972,0.5215997099876404,0.12735150754451752,0.814361572265625,0.15711277723312378,0.025326689705252647,0.07079604268074036,0.6124155521392822
437,0.4906213879585266,0.8125011920928955,1.058784008026123,1.012417197227478,0.40502220392227173,0.0096437968313694,0.014288756996393204,0.4248030185699463,0.5721484422683716,0.7573251128196716,0.40737879276275635,-0.45965656638145447,0.6905031204223633,0.5231186151504517,0.12742722034454346,0.8119586706161499,0.15713271498680115,0.025500446557998657,0.07128318399190903,0.6084104776382446
438,0.4906858801841736,0.813094973564148,1.0587244033813477,1.0124287605285645,0.40539655089378357,0.009849026799201965,0.014473402872681618,0.41945743560791016,0.5784552693367004,0.7571786642074585,0.40686726570129395,-0.45934778451919556,0.6802008152008057,0.5228093862533569,0.12749870121479034,0.8116471767425537,0.1571359932422638,0.02549869380891323,0.07173939794301987,0.6089645028114319
439,0.4908256232738495,0.8136512041091919,1.0586631298065186,1.0124467611312866,0.40577375888824463,0.009578747674822807,0.014101795852184296,0.42628949880599976,0.5734595060348511,0.7561373710632324,0.4075724482536316,-0.45904454588890076,0.687697172164917,0.5206225514411926,0.1275644600391388,0.81005859375,0.15712177753448486,0.025160010904073715,0.07217441499233246,0.6101627349853516
440,0.49092185497283936,0.8141688108444214,1.058602213859558,1.0124657154083252,0.4061512351036072,0.008966860361397266,0.013812224380671978,0.4426489770412445,0.5878200531005859,0.7551476359367371,0.40266501903533936,-0.4587535858154297,0.697201132774353,0.5186460614204407,0.12762798368930817,0.8129454851150513,0.15709970891475677,0.02495535835623741,0.07259134948253632,0.6056933403015137
441,0.4906848073005676,0.8146890997886658,1.0585485696792603,1.0124762058258057,0.4065229594707489,0.00965173915028572,0.014359584078192711,0.41949462890625,0.5728285312652588,0.7572023272514343,0.4057718515396118,-0.45846498012542725,0.6713926196098328,0.5228442549705505,0.12769468128681183,0.8112961053848267,0.15708455443382263,0.025462843477725983,0.07300451397895813,0.6099239587783813
442,0.49071773886680603,0.8151986002922058,1.0584893226623535,1.0124906301498413,0.406896710395813,0.009621717035770416,0.014120906591415405,0.4300142228603363,0.5742726922035217,0.7566031813621521,0.4064420461654663,-0.458167165517807,0.6844426989555359,0.5215933918952942,0.12775467336177826,0.8096519708633423,0.157064750790596,0.025256536900997162,0.07342357933521271,0.6064291000366211
443,0.49080348014831543,0.8157282471656799,1.0584275722503662,1.0124964714050293,0.4072684943675995,0.010336377657949924,0.014520777389407158,0.4140457510948181,0.5697910189628601,0.7563807368278503,0.40506666898727417,-0.4578719139099121,0.671893298625946,0.5211572051048279,0.12781307101249695,0.8129380941390991,0.15706826746463776,0.025297921150922775,0.07387206703424454,0.6120072603225708
444,0.4907534718513489,0.8163108229637146,1.0583734512329102,1.0124881267547607,0.40764182806015015,0.009390469640493393,0.01405318733304739,0.40002161264419556,0.5871853232383728,0.755868136882782,0.4021381735801697,-0.45757460594177246,0.6812963485717773,0.5201667547225952,0.12787730991840363,0.8100861310958862,0.15709751844406128,0.025358591228723526,0.07433971017599106,0.6078923940658569
445,0.4905998110771179,0.8168625831604004,1.0583171844482422,1.0124824047088623,0.40800750255584717,0.009899267926812172,0.014410287141799927,0.42343056201934814,0.5684841275215149,0.7571341395378113,0.40333694219589233,-0.4572727680206299,0.6982824206352234,0.5227702856063843,0.12793736159801483,0.8107735514640808,0.1571166068315506,0.025551725178956985,0.07479342073202133,0.6098631620407104
446,0.49075502157211304,0.8174943327903748,1.0582749843597412,1.012460470199585,0.408358633518219,0.009299015626311302,0.014010789804160595,0.3948532044887543,0.5900318622589111,0.755675196647644,0.4038848876953125,-0.45697885751724243,0.673759400844574,0.5197776556015015,0.12801076471805573,0.816131591796875,0.1571657657623291,0.025354016572237015,0.07526537775993347,0.6113100647926331
447,0.49074292182922363,0.818142831325531,1.058233618736267,1.0124332904815674,0.4086947739124298,0.009784277528524399,0.014182733371853828,0.41666826605796814,0.5763372778892517,0.7568025588989258,0.40496355295181274,-0.45668312907218933,0.6771528124809265,0.5220205783843994,0.12808430194854736,0.8126671314239502,0.15722499787807465,0.025098875164985657,0.07573125511407852,0.6141329407691956
448,0.4906686246395111,0.8188029527664185,1.0581960678100586,1.0124024152755737,0.40902620553970337,0.010082436725497246,0.014373808167874813,0.38795483112335205,0.5746316313743591,0.7563536167144775,0.40519750118255615,-0.4563920497894287,0.6699115633964539,0.5212058424949646,0.1281631886959076,0.8099756240844727,0.15729455649852753,0.02544853650033474,0.07618443667888641,0.6071206331253052
449,0.49075374007225037,0.8194558024406433,1.0581579208374023,1.0123748779296875,0.4093669652938843,0.00978725217282772,0.014155490323901176,0.43054938316345215,0.5719699859619141,0.7561488151550293,0.40597817301750183,-0.45609521865844727,0.7031831741333008,0.5207240581512451,0.12824399769306183,0.8148773908615112,0.15736259520053864,0.025203529745340347,0.076631560921669,0.6117109060287476
