_step,extra/router_stats/stt/layer_5/m_cu_pos,extra/router_stats/stt/layer_11/causal_router_accuracy,extra/router_stats/stt/layer_23/o_ce_pos,extra/router_stats/stt/layer_3/causal_router_accuracy,extra/router_stats/stt/layer_7/S_CU_mean,extra/val_router_stats/stt/layer_1/inferred_selected_tokens_proportion,extra/router_stats/stt/layer_19/o_ce_pos,extra/router_stats/stt/layer_23/S_CU_mean,extra/router_stats/stt/layer_15/S_CU_mean,extra/val_router_stats/stt/layer_11/inferred_selected_tokens_proportion,extra/router_stats/stt/layer_19/selected_tokens_proportion,extra/router_stats/stt/layer_5/o_ce_pos,extra/router_stats/stt/layer_23/causal_router_accuracy,extra/router_stats/stt/layer_15/m_cu_pos,extra/router_stats/stt/layer_13/o_ce_pos,extra/router_stats/stt/layer_5/selected_tokens_proportion,extra/val_router_stats/stt/layer_13/inferred_selected_tokens_proportion,extra/router_stats/stt/layer_9/o_ce_pos,extra/router_stats/stt/layer_13/S_CU_mean,extra/val_router_stats/stt/layer_5/inferred_selected_tokens_proportion,extra/router_stats/stt/layer_17/S_CE_mean,extra/router_stats/stt/layer_17/m_cu_pos,extra/router_stats/stt/layer_19/g_cont_mean,extra/router_stats/stt/layer_21/S_CU_mean,train/loss/stt_g_reg_loss_unscaled,extra/router_stats/stt/layer_7/m_cu_pos,extra/router_stats/stt/layer_15/selected_tokens_proportion,extra/router_stats/stt/layer_21/m_cu_pos,extra/router_stats/stt/layer_11/S_CU_mean,train/loss/stt_tpn_loss_unscaled,extra/router_stats/stt/layer_17/selected_tokens_proportion,extra/router_stats/stt/layer_17/causal_router_accuracy,extra/router_stats/stt/layer_7/S_CE_mean,extra/router_stats/stt/layer_1/causal_router_accuracy,extra/router_stats/stt/layer_1/S_CU_mean,extra/router_stats/stt/layer_23/m_cu_pos,extra/router_stats/stt/layer_3/S_CE_mean,train/loss/stt_causal_router_loss_unscaled,extra/router_stats/stt/layer_11/m_cu_pos,extra/router_stats/stt/layer_1/S_CE_mean,extra/val_router_stats/stt/layer_23/inferred_selected_tokens_proportion,extra/router_stats/stt/layer_3/m_cu_pos,extra/router_stats/stt/layer_23/g_cont_mean,extra/router_stats/stt/layer_17/o_ce_pos,extra/val_router_stats/stt/layer_17/inferred_selected_tokens_proportion,extra/router_stats/stt/layer_3/S_CU_mean,extra/router_stats/stt/layer_21/S_CE_mean,extra/router_stats/stt/layer_9/S_CU_mean,extra/router_stats/stt/layer_5/S_CE_mean,extra/router_stats/stt/layer_21/selected_tokens_proportion,extra/router_stats/stt/layer_9/g_cont_mean,extra/val_router_stats/stt/layer_15/inferred_selected_tokens_proportion,extra/router_stats/stt/layer_7/causal_router_accuracy,extra/router_stats/stt/layer_5/S_CU_mean,extra/router_stats/stt/layer_19/causal_router_accuracy,extra/router_stats/stt/layer_1/g_cont_mean,extra/router_stats/stt/layer_17/g_cont_mean,extra/router_stats/stt/layer_9/m_cu_pos,extra/val_router_stats/stt/layer_19/inferred_selected_tokens_proportion,train/loss/stt_g_reg_loss_scaled,extra/router_stats/stt/layer_5/g_cont_mean,extra/router_stats/stt/layer_7/g_cont_mean,extra/router_stats/stt/layer_7/selected_tokens_proportion,extra/router_stats/stt/layer_3/selected_tokens_proportion,extra/val_router_stats/stt/layer_7/inferred_selected_tokens_proportion,extra/router_stats/stt/layer_11/o_ce_pos,extra/router_stats/stt/layer_17/S_CU_mean,extra/router_stats/stt/layer_13/causal_router_accuracy,extra/val_router_stats/stt/layer_21/inferred_selected_tokens_proportion,extra/router_stats/stt/layer_21/causal_router_accuracy,extra/router_stats/stt/layer_11/S_CE_mean,extra/router_stats/stt/layer_1/m_cu_pos,extra/router_stats/stt/layer_5/causal_router_accuracy,extra/router_stats/stt/layer_9/S_CE_mean,extra/router_stats/stt/layer_11/g_cont_mean,extra/router_stats/stt/layer_23/S_CE_mean,extra/router_stats/stt/layer_19/S_CU_mean,extra/router_stats/stt/layer_15/g_cont_mean,extra/router_stats/stt/layer_13/selected_tokens_proportion,extra/router_stats/stt/layer_15/o_ce_pos,extra/router_stats/stt/layer_21/o_ce_pos,extra/router_stats/stt/layer_15/S_CE_mean,extra/router_stats/stt/layer_13/g_cont_mean,extra/val_router_stats/stt/layer_3/inferred_selected_tokens_proportion,extra/router_stats/stt/layer_1/selected_tokens_proportion,extra/val_router_stats/stt/layer_9/inferred_selected_tokens_proportion,train/loss/stt_tpn_loss_scaled,extra/router_stats/stt/layer_21/g_cont_mean,extra/router_stats/stt/layer_9/causal_router_accuracy,extra/router_stats/stt/layer_1/o_ce_pos,extra/router_stats/stt/layer_13/S_CE_mean,extra/router_stats/stt/layer_3/o_ce_pos,extra/router_stats/stt/layer_9/selected_tokens_proportion,extra/router_stats/stt/layer_7/o_ce_pos,extra/router_stats/stt/layer_15/causal_router_accuracy,extra/router_stats/stt/layer_13/m_cu_pos,extra/router_stats/stt/layer_23/selected_tokens_proportion,extra/router_stats/stt/layer_19/m_cu_pos,extra/router_stats/stt/layer_11/selected_tokens_proportion,extra/router_stats/stt/layer_3/g_cont_mean,extra/router_stats/stt/layer_19/S_CE_mean
652,2.022235631942749,0.4937744140625,1.1546134948730469,0.556396484375,0.026318388059735298,,1.015815258026123,0.011643044650554657,0.07423727214336395,,0.1685791015625,1.0054930448532104,0.7215576171875,1.948067307472229,1.030317783355713,0.0318603515625,,0.9421870112419128,0.086049884557724,,0.26545777916908264,2.0691637992858887,0.2966867983341217,0.060777850449085236,0.38622158765792847,2.7872087955474854,0.2318115234375,1.6722735166549683,0.07605813443660736,0.22694508731365204,0.1046142578125,0.4180908203125,0.02515473961830139,0.523193359375,0.16446860134601593,1.870149850845337,0.3009713888168335,0.7040264010429382,2.0589935779571533,0.40609216690063477,,2.068242311477661,0.7765012979507446,1.009399175643921,,0.0772128626704216,0.7788243293762207,0.04430774971842766,0.24984240531921387,0.8599853515625,0.3072260022163391,,0.717041015625,0.0613323338329792,0.6090087890625,0.5200289487838745,0.29472678899765015,2.2716903686523438,,0.003862215904518962,0.29952752590179443,0.0511326864361763,0.0,0.1807861328125,,1.0108606815338135,0.040017519146203995,0.624755859375,,0.3173828125,0.23818400502204895,1.6487212181091309,0.3736572265625,0.2741618752479553,0.2970501780509949,0.77229243516922,0.060381174087524414,0.3735559284687042,0.0814208984375,1.030933141708374,1.0941580533981323,0.3277919292449951,0.27114713191986084,,0.455810546875,,0.011347254738211632,0.7906312942504883,0.56005859375,1.3565192222595215,0.2007262408733368,1.0451579093933105,0.01806640625,0.7592315077781677,0.3729248046875,2.0396876335144043,0.779052734375,1.8699277639389038,0.0655517578125,0.3564438223838806,0.2486540675163269
653,2.0236093997955322,0.3612060546875,1.1541588306427002,0.443115234375,0.014023708179593086,,1.0159504413604736,0.011081404983997345,0.03541041538119316,,0.3753662109375,1.0046236515045166,0.6802978515625,1.9500492811203003,1.029648780822754,0.0177001953125,,0.9408572316169739,0.05727067589759827,,0.21389725804328918,2.0725650787353516,0.42702773213386536,0.04139648750424385,0.3907591700553894,2.7939646244049072,0.051513671875,1.6736080646514893,0.04563688114285469,0.23545031249523163,0.0140380859375,0.291015625,0.033667389303445816,0.465576171875,0.12939558923244476,1.871819019317627,0.3725472688674927,0.7090615034103394,2.06007719039917,0.5208494067192078,,2.070263385772705,0.7014156579971313,1.0084447860717773,,0.04770173132419586,0.7688535451889038,0.026431404054164886,0.2848178744316101,0.8302001953125,0.3090241551399231,,0.628173828125,0.029976829886436462,0.5897216796875,0.586712658405304,0.24291089177131653,2.275113582611084,,0.003907591570168734,0.30711647868156433,0.0473470613360405,0.0,0.3167724609375,,1.011168122291565,0.036924801766872406,0.4989013671875,,0.3587646484375,0.2883601188659668,1.6494286060333252,0.2000732421875,0.29003316164016724,0.31857407093048096,0.6967373490333557,0.04571259394288063,0.3098876476287842,0.0958251953125,1.0306720733642578,1.093677043914795,0.2846600115299225,0.26178470253944397,,0.5755615234375,,0.011772516183555126,0.7778489589691162,0.431396484375,1.3556634187698364,0.21735446155071259,1.0443947315216064,0.025390625,0.7577215433120728,0.3409423828125,2.0428273677825928,0.706298828125,1.8712931871414185,0.1947021484375,0.39945992827415466,0.39833033084869385
654,2.0248804092407227,0.316650390625,1.1535724401474,0.5225830078125,0.010823613032698631,,1.0157110691070557,0.011119883507490158,0.040036074817180634,,0.2164306640625,1.0039777755737305,0.613037109375,1.9513956308364868,1.0296438932418823,0.0267333984375,,0.939845860004425,0.05565224587917328,,0.25391685962677,2.0755786895751953,0.3479349613189697,0.04008626192808151,0.3878011703491211,2.8007640838623047,0.16357421875,1.674931526184082,0.04216613620519638,0.23893868923187256,0.0592041015625,0.3560791015625,0.03700976073741913,0.3511962890625,0.13624261319637299,1.8735300302505493,0.3507446348667145,0.7114686965942383,2.061548948287964,0.6630784273147583,,2.07025408744812,0.6525918245315552,1.0077451467514038,,0.04690195620059967,0.7134248614311218,0.022976428270339966,0.28739133477211,0.7977294921875,0.3015947937965393,,0.673095703125,0.02652275189757347,0.640380859375,0.7194769978523254,0.276950478553772,2.2778806686401367,,0.0038780116010457277,0.30750951170921326,0.047501254826784134,0.00048828125,0.260498046875,,1.010844111442566,0.031027331948280334,0.5709228515625,,0.3428955078125,0.2226041555404663,1.6487709283828735,0.1964111328125,0.2849403917789459,0.2553330361843109,0.6478127241134644,0.04000238701701164,0.3648780286312103,0.12109375,1.0310401916503906,1.0927659273147583,0.3402804136276245,0.27586716413497925,,0.7088623046875,,0.011946934275329113,0.7233724594116211,0.470458984375,1.3562716245651245,0.23339466750621796,1.0450310707092285,0.033203125,0.7562061548233032,0.3902587890625,2.045466423034668,0.6451416015625,1.8732162714004517,0.0511474609375,0.3806028366088867,0.31970053911209106
655,2.0254263877868652,0.3763427734375,1.1537024974822998,0.5323486328125,0.017759807407855988,,1.0149797201156616,0.009695358574390411,0.041556812822818756,,0.1961669921875,1.003868579864502,0.6448974609375,1.9532099962234497,1.0300612449645996,0.0499267578125,,0.939755916595459,0.06471610069274902,,0.29489991068840027,2.07771372795105,0.30525004863739014,0.03689530864357948,0.4021177291870117,2.807614803314209,0.2757568359375,1.6748027801513672,0.05508166551589966,0.22905194759368896,0.1199951171875,0.4263916015625,0.03134100139141083,0.4228515625,0.14609193801879883,1.8746275901794434,0.3602084219455719,0.7097379565238953,2.0630383491516113,0.5688707828521729,,2.0701236724853516,0.7276667356491089,1.007673978805542,,0.054080624133348465,0.7716646790504456,0.029966529458761215,0.29690468311309814,0.8404541015625,0.3163984715938568,,0.6707763671875,0.036937832832336426,0.6343994140625,0.6454786658287048,0.3148881793022156,2.279494047164917,,0.004021177068352699,0.3242565393447876,0.048758286982774734,0.0001220703125,0.2545166015625,,1.0107054710388184,0.027532968670129776,0.6058349609375,,0.3369140625,0.22584757208824158,1.6489276885986328,0.2464599609375,0.29548195004463196,0.26766422390937805,0.7240526676177979,0.040115565061569214,0.3922175168991089,0.11669921875,1.0308244228363037,1.0929484367370605,0.3689993619918823,0.3085583448410034,,0.589599609375,,0.011452597565948963,0.7795323133468628,0.4686279296875,1.3559085130691528,0.2608638405799866,1.0456640720367432,0.0328369140625,0.7546760439872742,0.3441162109375,2.0477793216705322,0.7236328125,1.8756603002548218,0.043701171875,0.39474329352378845,0.27553367614746094
656,2.0259861946105957,0.5546875,1.153307557106018,0.5767822265625,0.029776908457279205,,1.014417052268982,0.011968052014708519,0.0659678727388382,,0.16162109375,1.0037965774536133,0.765380859375,1.9559972286224365,1.0299770832061768,0.0386962890625,,0.9403048157691956,0.08707734197378159,,0.31001803278923035,2.0797650814056396,0.3115529417991638,0.07213077694177628,0.3907533586025238,2.8145456314086914,0.160888671875,1.674761176109314,0.08242140710353851,0.21725201606750488,0.1519775390625,0.4755859375,0.019524555653333664,0.5794677734375,0.17018604278564453,1.8761059045791626,0.26812314987182617,0.6994665861129761,2.064314126968384,0.37142980098724365,,2.0710818767547607,0.8302724361419678,1.0077714920043945,,0.08705031871795654,0.7365346550941467,0.05612872540950775,0.24586784839630127,0.8726806640625,0.3060935437679291,,0.7479248046875,0.07743445783853531,0.6326904296875,0.49419713020324707,0.3455580770969391,2.280355930328369,,0.00390753336250782,0.3088998794555664,0.049001120030879974,0.0,0.148681640625,,1.0111464262008667,0.051640525460243225,0.654541015625,,0.3609619140625,0.23225431144237518,1.6496905088424683,0.427001953125,0.26321232318878174,0.2963453531265259,0.826874852180481,0.06766185909509659,0.3391435444355011,0.09912109375,1.0296844244003296,1.0931894779205322,0.2935855984687805,0.3193623423576355,,0.3585205078125,,0.010862600989639759,0.7561295032501221,0.6112060546875,1.354905128479004,0.2531868815422058,1.0452007055282593,0.013427734375,0.7531319856643677,0.51904296875,2.050591230392456,0.8359375,1.8779054880142212,0.0416259765625,0.33248382806777954,0.2588893175125122
657,2.026587963104248,0.5267333984375,1.1524111032485962,0.5263671875,0.030053865164518356,,1.01394522190094,0.009347692131996155,0.0788550078868866,,0.2174072265625,1.0034184455871582,0.7974853515625,1.9587905406951904,1.0291589498519897,0.013427734375,,0.9407843351364136,0.07799263298511505,,0.24108770489692688,2.082486391067505,0.34831222891807556,0.08692140877246857,0.38990145921707153,2.8215575218200684,0.1160888671875,1.6750608682632446,0.0825396478176117,0.22017352283000946,0.07373046875,0.45947265625,0.02225341834127903,0.564697265625,0.14982791244983673,1.8781511783599854,0.27216196060180664,0.7002304792404175,2.0659449100494385,0.375690758228302,,2.072445869445801,0.8113398551940918,1.0074920654296875,,0.07265641540288925,0.7921593189239502,0.055952563881874084,0.251228392124176,0.9014892578125,0.31525981426239014,,0.7996826171875,0.06708107888698578,0.6134033203125,0.47867655754089355,0.2932406961917877,2.2812469005584717,,0.0038990145549178123,0.30486881732940674,0.05203110724687576,0.0001220703125,0.1646728515625,,1.0113695859909058,0.062298648059368134,0.615966796875,,0.2823486328125,0.2805151641368866,1.651228427886963,0.420654296875,0.27325475215911865,0.3399054706096649,0.8084068298339844,0.07743507623672485,0.29524385929107666,0.0718994140625,1.0284857749938965,1.0932098627090454,0.23478341102600098,0.3064613342285156,,0.3668212890625,,0.011008676141500473,0.8095802664756775,0.5582275390625,1.3531407117843628,0.2482081651687622,1.044522762298584,0.009765625,0.7513400316238403,0.5260009765625,2.0541210174560547,0.8331298828125,1.8799355030059814,0.1055908203125,0.3238975405693054,0.28962960839271545
658,2.0272862911224365,0.3765869140625,1.1519806385040283,0.424560546875,0.010238119401037693,,1.0134333372116089,0.011151658371090889,0.03576970100402832,,0.2301025390625,1.003040075302124,0.63427734375,1.9609745740890503,1.0278416872024536,0.0086669921875,,0.9413336515426636,0.05214617773890495,,0.22499829530715942,2.0857090950012207,0.32998472452163696,0.048122160136699677,0.3699590563774109,2.828524351119995,0.03564453125,1.6753110885620117,0.040127988904714584,0.23893766105175018,0.0177001953125,0.3094482421875,0.028469283133745193,0.3758544921875,0.12554916739463806,1.879944086074829,0.26007920503616333,0.7099969387054443,2.068096160888672,0.6267507076263428,,2.073469877243042,0.6578322649002075,1.0067346096038818,,0.050161682069301605,0.7329689264297485,0.02303595282137394,0.3081488013267517,0.8125,0.3026670217514038,,0.5718994140625,0.02356812357902527,0.619384765625,0.6762542724609375,0.2556385397911072,2.2820427417755127,,0.0036995904520154,0.3246925473213196,0.038396090269088745,0.0001220703125,0.1943359375,,1.0110464096069336,0.03959297761321068,0.5347900390625,,0.43603515625,0.27692344784736633,1.6527398824691772,0.1768798828125,0.2860073447227478,0.30457794666290283,0.6532016396522522,0.04679437726736069,0.24470055103302002,0.12158203125,1.0278499126434326,1.0936135053634644,0.2167985588312149,0.2686789631843567,,0.6937255859375,,0.01194688305258751,0.7436506748199463,0.4068603515625,1.351346492767334,0.22860169410705566,1.0442358255386353,0.030029296875,0.7497931718826294,0.34228515625,2.058018445968628,0.6787109375,1.882178783416748,0.138427734375,0.29243460297584534,0.29655909538269043
659,2.027130603790283,0.3681640625,1.1512598991394043,0.4534912109375,0.009017154574394226,,1.0135555267333984,0.01322387345135212,0.04161693528294563,,0.0780029296875,1.0032447576522827,0.5718994140625,1.9627618789672852,1.0272901058197021,0.017333984375,,0.9415439367294312,0.059838369488716125,,0.24603137373924255,2.0896949768066406,0.2621830105781555,0.05759921669960022,0.35836267471313477,2.8354954719543457,0.088623046875,1.6764771938323975,0.04609403386712074,0.237915500998497,0.0643310546875,0.3721923828125,0.026503361761569977,0.30908203125,0.13342930376529694,1.8822627067565918,0.2300562560558319,0.7081579566001892,2.0705268383026123,0.7318812608718872,,2.074208974838257,0.5820435285568237,1.0054492950439453,,0.039211373776197433,0.6498884558677673,0.025434933602809906,0.31988298892974854,0.7520751953125,0.2853826582431793,,0.6356201171875,0.03739289939403534,0.7080078125,0.7767877578735352,0.2763221859931946,2.2832493782043457,,0.00358362658880651,0.3467540740966797,0.0352337546646595,0.0001220703125,0.0875244140625,,1.0104855298995972,0.04169154912233353,0.6888427734375,,0.41015625,0.22918394207954407,1.6524784564971924,0.2332763671875,0.2667844593524933,0.26443612575531006,0.5756833553314209,0.05631197988986969,0.2770874500274658,0.141845703125,1.0274981260299683,1.093183994293213,0.24719294905662537,0.26844552159309387,,0.8050537109375,,0.011895774863660336,0.6656910181045532,0.511962890625,1.3513474464416504,0.22190558910369873,1.0444451570510864,0.0361328125,0.7482343316078186,0.3968505859375,2.061554431915283,0.5880126953125,1.8838248252868652,0.04345703125,0.2599848806858063,0.21803079545497894
660,2.027268886566162,0.4495849609375,1.150776743888855,0.5172119140625,0.014883008785545826,,1.013733148574829,0.008367300033569336,0.04147188365459442,,0.34619140625,1.003408670425415,0.7117919921875,1.9635924100875854,1.027806282043457,0.1007080078125,,0.941422700881958,0.0617813840508461,,0.2634991705417633,2.0931143760681152,0.4236103296279907,0.04330112412571907,0.3963298797607422,2.842252254486084,0.154052734375,1.6774064302444458,0.05332772433757782,0.23057517409324646,0.097412109375,0.415771484375,0.019027534872293472,0.4803466796875,0.1466248482465744,1.8843878507614136,0.3081575036048889,0.7042850255966187,2.072826862335205,0.4471597671508789,,2.0751516819000244,0.7493658065795898,1.0046162605285645,,0.06342865526676178,0.800931453704834,0.033023543655872345,0.3116644024848938,0.8619384765625,0.2886202931404114,,0.59912109375,0.038766682147979736,0.5484619140625,0.538051962852478,0.2904011905193329,2.2848591804504395,,0.0039632986299693584,0.33852311968803406,0.03369424119591713,0.0001220703125,0.1959228515625,,1.0101319551467896,0.035415805876255035,0.531982421875,,0.3443603515625,0.2532616853713989,1.6521975994110107,0.278564453125,0.2642784118652344,0.29182663559913635,0.7458933591842651,0.044320639222860336,0.31053149700164795,0.204833984375,1.0280098915100098,1.0928637981414795,0.2838917374610901,0.3324654996395111,,0.4630126953125,,0.011528759263455868,0.8085084557533264,0.47705078125,1.351425051689148,0.2868502140045166,1.0445854663848877,0.0185546875,0.7469556331634521,0.388916015625,2.064002752304077,0.7669677734375,1.8854868412017822,0.1226806640625,0.35035961866378784,0.3952837288379669
661,2.028742790222168,0.3721923828125,1.1502630710601807,0.4869384765625,0.015900062397122383,,1.0136462450027466,0.009746859781444073,0.04219833016395569,,0.1917724609375,1.0025721788406372,0.652099609375,1.9650205373764038,1.0285239219665527,0.0435791015625,,0.9406562447547913,0.06217784062027931,,0.28570112586021423,2.095984697341919,0.32330232858657837,0.04242418706417084,0.39037927985191345,2.848947525024414,0.234375,1.6783840656280518,0.05290334299206734,0.22661209106445312,0.1126708984375,0.3856201171875,0.024096306413412094,0.401123046875,0.1453089416027069,1.8865468502044678,0.31006255745887756,0.708864152431488,2.0745511054992676,0.5838350057601929,,2.0765156745910645,0.7209468483924866,1.0043665170669556,,0.05841982364654541,0.7543940544128418,0.027276143431663513,0.2936643958091736,0.8310546875,0.2969492971897125,,0.6859130859375,0.037364259362220764,0.6280517578125,0.656460702419281,0.30772367119789124,2.287404775619507,,0.003903792705386877,0.3208363652229309,0.03967906907200813,0.0003662109375,0.1832275390625,,1.0104045867919922,0.030221421271562576,0.5982666015625,,0.376953125,0.24027693271636963,1.6528255939483643,0.2515869140625,0.27771395444869995,0.28036946058273315,0.7171059250831604,0.041316233575344086,0.3547438383102417,0.1092529296875,1.0279380083084106,1.092380166053772,0.32888567447662354,0.2727043628692627,,0.597412109375,,0.011330604553222656,0.7636461853981018,0.45654296875,1.350615382194519,0.22409555315971375,1.0444397926330566,0.036865234375,0.7458526492118835,0.36962890625,2.0659115314483643,0.7183837890625,1.8874531984329224,0.0623779296875,0.3471892476081848,0.29310154914855957
662,2.0297908782958984,0.4427490234375,1.1492586135864258,0.5484619140625,0.021312428638339043,,1.0132216215133667,0.009117070585489273,0.054535873234272,,0.1181640625,1.0020241737365723,0.642578125,1.9673365354537964,1.0291475057601929,0.035888671875,,0.9404852986335754,0.07436151802539825,,0.265963077545166,2.0986948013305664,0.27928489446640015,0.05104967951774597,0.3725823760032654,2.855573892593384,0.22314453125,1.6795018911361694,0.06301527470350266,0.23025354743003845,0.0921630859375,0.4608154296875,0.019809653982520103,0.45166015625,0.1429266333580017,1.8891044855117798,0.2720388174057007,0.7043322324752808,2.0761895179748535,0.5134949088096619,,2.0784616470336914,0.693352222442627,1.0038974285125732,,0.062071919441223145,0.7436141967773438,0.038096729665994644,0.29073047637939453,0.830078125,0.2818152606487274,,0.7088623046875,0.04317407310009003,0.6396484375,0.596776008605957,0.29389381408691406,2.289760112762451,,0.003725823713466525,0.3221416473388672,0.04086095467209816,0.0,0.098876953125,,1.0108435153961182,0.037001874297857285,0.6590576171875,,0.3447265625,0.24379394948482513,1.6540875434875488,0.320068359375,0.2531989514827728,0.29025185108184814,0.6893830895423889,0.05339448153972626,0.319247305393219,0.08935546875,1.0270315408706665,1.0918136835098267,0.28299975395202637,0.2828242778778076,,0.57177734375,,0.011512677185237408,0.7535499334335327,0.524169921875,1.3492237329483032,0.22445636987686157,1.0436701774597168,0.0284423828125,0.7449723482131958,0.3875732421875,2.0679149627685547,0.705322265625,1.8896420001983643,0.0732421875,0.31699028611183167,0.24108055233955383
663,2.0314950942993164,0.458740234375,1.147786021232605,0.5277099609375,0.02123022824525833,,1.0123825073242188,0.00909712165594101,0.061398591846227646,,0.206787109375,1.001137137413025,0.71533203125,1.9694786071777344,1.0297856330871582,0.0152587890625,,0.9401320815086365,0.07246182858943939,,0.24355006217956543,2.1009907722473145,0.31477487087249756,0.06892485916614532,0.36967241764068604,2.8623199462890625,0.1185302734375,1.6804014444351196,0.07428797334432602,0.23333798348903656,0.065673828125,0.44091796875,0.020446358248591423,0.53515625,0.14200010895729065,1.8918960094451904,0.29238539934158325,0.7014181613922119,2.0783469676971436,0.39937105774879456,,2.080587387084961,0.6943975687026978,1.003951072692871,,0.06437061727046967,0.7752121686935425,0.040151018649339676,0.2747648358345032,0.8570556640625,0.2889981269836426,,0.728515625,0.05690942332148552,0.6292724609375,0.4936419725418091,0.2839849889278412,2.292405128479004,,0.003696724073961377,0.31794631481170654,0.04141669347882271,0.000244140625,0.1851806640625,,1.0108749866485596,0.04974762350320816,0.6451416015625,,0.3394775390625,0.2680162489414215,1.6551475524902344,0.362548828125,0.25851649045944214,0.3220597505569458,0.6903828382492065,0.0646398738026619,0.2551019489765167,0.083740234375,1.0262010097503662,1.0914742946624756,0.20460592210292816,0.30053526163101196,,0.4398193359375,,0.011666899546980858,0.7865814566612244,0.5325927734375,1.3479158878326416,0.2443893849849701,1.0428621768951416,0.02099609375,0.7439438104629517,0.51123046875,2.069887638092041,0.7442626953125,1.891865849494934,0.1112060546875,0.3366301357746124,0.26478713750839233
664,2.032820701599121,0.354248046875,1.1475712060928345,0.45703125,0.011228873394429684,,1.0114667415618896,0.009295500814914703,0.035365067422389984,,0.1949462890625,1.000503420829773,0.583740234375,1.9716094732284546,1.0294427871704102,0.0181884765625,,0.9398213624954224,0.05651535093784332,,0.2850126028060913,2.1027672290802,0.3178021311759949,0.03867142274975777,0.36812782287597656,2.8692572116851807,0.11083984375,1.680213212966919,0.04434558376669884,0.23973481357097626,0.063720703125,0.3968505859375,0.0225040465593338,0.4207763671875,0.12745028734207153,1.893667459487915,0.33747532963752747,0.7077757716178894,2.0804214477539062,0.5516802072525024,,2.0825302600860596,0.607860803604126,1.0046254396438599,,0.04457893222570419,0.736224889755249,0.02108607441186905,0.29812413454055786,0.8092041015625,0.28673088550567627,,0.6334228515625,0.03218391537666321,0.6531982421875,0.6173750758171082,0.30686289072036743,2.2948291301727295,,0.0036812780890613794,0.3219400644302368,0.03350289538502693,0.0,0.2225341796875,,1.0107653141021729,0.030289579182863235,0.6094970703125,,0.3953857421875,0.23994609713554382,1.6557154655456543,0.2086181640625,0.2712554335594177,0.27386999130249023,0.6032689809799194,0.0420684739947319,0.2555714249610901,0.1116943359375,1.0254641771316528,1.0921684503555298,0.22976425290107727,0.28514474630355835,,0.647705078125,,0.011986740864813328,0.7455002069473267,0.44970703125,1.3469390869140625,0.24264103174209595,1.0423129796981812,0.0335693359375,0.7424427270889282,0.415283203125,2.0727572441101074,0.6002197265625,1.8940818309783936,0.062255859375,0.36537298560142517,0.28669533133506775
665,2.034543037414551,0.428466796875,1.1483553647994995,0.5399169921875,0.017991025000810623,,1.0116233825683594,0.008224550634622574,0.047023698687553406,,0.19775390625,0.9993272423744202,0.7252197265625,1.9734340906143188,1.029469609260559,0.04833984375,,0.9395188689231873,0.0644439160823822,,0.31616801023483276,2.105006456375122,0.33062177896499634,0.04490116611123085,0.3839976191520691,2.8761446475982666,0.141845703125,1.6814038753509521,0.05956978350877762,0.22559234499931335,0.1712646484375,0.4266357421875,0.01685732789337635,0.5155029296875,0.14454129338264465,1.895254373550415,0.26827380061149597,0.7010209560394287,2.0828123092651367,0.4827907681465149,,2.0841763019561768,0.7545278668403625,1.0048035383224487,,0.05848812311887741,0.7786611318588257,0.034333206713199615,0.27534031867980957,0.85546875,0.28779900074005127,,0.762451171875,0.04283822327852249,0.56787109375,0.5683760643005371,0.34022557735443115,2.2970077991485596,,0.003839976154267788,0.3085649013519287,0.034654732793569565,0.0,0.1495361328125,,1.0101549625396729,0.03584396094083786,0.68701171875,,0.342529296875,0.28609544038772583,1.6550278663635254,0.364990234375,0.2614603638648987,0.32707852125167847,0.7514577507972717,0.0448138490319252,0.2809896469116211,0.085693359375,1.0251296758651733,1.0916764736175537,0.24817422032356262,0.2770380973815918,,0.4757080078125,,0.011279617436230183,0.7867765426635742,0.522705078125,1.3472274541854858,0.2265474945306778,1.0420764684677124,0.021728515625,0.7411150932312012,0.4443359375,2.0757033824920654,0.769287109375,1.8956784009933472,0.1375732421875,0.31131884455680847,0.2987375855445862
