_step,beta_ce_std,ce_offset_std,G_cont_min,cu_multiplier_std,G_cont_std,beta_ce_mean,S_CU_std,S_CU_min,G_cont_max,beta_cu_std,S_CU_mean,beta_cu_mean,S_CE_max,cu_multiplier_mean,S_CU_max,S_CE_std,G_cont_mean,S_CE_mean,S_CE_min,ce_offset_mean
360,0.6810613870620728,0.19432756304740906,0.7306244373321533,0.16809114813804626,0.012631518766283989,0.17189085483551025,0.023708617314696312,0.41430413722991943,0.8200849890708923,0.357747346162796,0.4957066476345062,-0.3641737103462219,0.6339547634124756,0.972864031791687,0.5701621770858765,0.009865608997642994,0.77823805809021,0.5603548884391785,0.47905319929122925,1.1228317022323608
361,0.6817173957824707,0.19441471993923187,0.7281310558319092,0.16814902424812317,0.012441569939255714,0.1726897805929184,0.023913322016596794,0.4141392707824707,0.8236044645309448,0.35812807083129883,0.49571555852890015,-0.3636050224304199,0.6364986896514893,0.9727376699447632,0.5714513063430786,0.009214474819600582,0.7798117995262146,0.5634913444519043,0.4861469864845276,1.122865915298462
362,0.6823737025260925,0.19450333714485168,0.7274230718612671,0.16820676624774933,0.012615660205483437,0.17350360751152039,0.023874342441558838,0.412939190864563,0.8226584196090698,0.35850653052330017,0.4957425594329834,-0.363036572933197,0.6351515650749207,0.9726123809814453,0.5738732218742371,0.009600509889423847,0.7798571586608887,0.563582718372345,0.4910985827445984,1.122899055480957
363,0.6830374002456665,0.19459277391433716,0.7263151407241821,0.16826556622982025,0.012564044445753098,0.17435429990291595,0.023854661732912064,0.4142856001853943,0.8256874084472656,0.3588845431804657,0.4956553876399994,-0.3624687194824219,0.6407530307769775,0.9724829196929932,0.573053777217865,0.009415444917976856,0.7800698280334473,0.5640615224838257,0.4825526177883148,1.1229395866394043
364,0.6836690306663513,0.19467641413211823,0.7174074053764343,0.16832110285758972,0.01244794949889183,0.17518894374370575,0.023804746568202972,0.41524332761764526,0.8222920298576355,0.35926541686058044,0.4956614375114441,-0.3618961274623871,0.6387844085693359,0.9723535776138306,0.5672547817230225,0.009402396157383919,0.7792820930480957,0.5624622106552124,0.47378024458885193,1.1229792833328247
365,0.6842257976531982,0.19475160539150238,0.7318581938743591,0.1683693677186966,0.012538664042949677,0.17598089575767517,0.023775123059749603,0.4138478636741638,0.8225288391113281,0.35964325070381165,0.4957315921783447,-0.3613302707672119,0.6365563273429871,0.972230076789856,0.5744051933288574,0.009403226897120476,0.7793931365013123,0.5626707673072815,0.48018428683280945,1.1230063438415527
366,0.6847518086433411,0.19481660425662994,0.7142412066459656,0.1684117317199707,0.012596326880156994,0.1767786741256714,0.023829616606235504,0.41445693373680115,0.8216683268547058,0.36001870036125183,0.4956594407558441,-0.3607644736766815,0.6368887424468994,0.9721025228500366,0.5694124698638916,0.00964606087654829,0.7789822816848755,0.5618968605995178,0.46522223949432373,1.123039722442627
367,0.6852740049362183,0.19487790763378143,0.7314342856407166,0.16845262050628662,0.01253175176680088,0.17759999632835388,0.02397865056991577,0.41382452845573425,0.8222765922546387,0.36039283871650696,0.4956437349319458,-0.3601982295513153,0.6405884027481079,0.9719710350036621,0.5665271878242493,0.00945348385721445,0.7798654437065125,0.5636262893676758,0.4937475919723511,1.1230769157409668
368,0.6858016848564148,0.19494526088237762,0.7310832738876343,0.1684962809085846,0.012594254687428474,0.17843303084373474,0.024090638384222984,0.41458603739738464,0.8244767189025879,0.3607654571533203,0.4956812262535095,-0.3596253991127014,0.640172004699707,0.9718391299247742,0.5663934946060181,0.009241190738976002,0.780474066734314,0.5648608207702637,0.49162739515304565,1.1231160163879395
369,0.6863388419151306,0.19500578939914703,0.7069863677024841,0.16853830218315125,0.012468358501791954,0.1792534589767456,0.02395283803343773,0.41293010115623474,0.818181037902832,0.36113619804382324,0.4956444203853607,-0.35905131697654724,0.6303427815437317,0.9717020988464355,0.564873456954956,0.009222934022545815,0.7785606384277344,0.5610396265983582,0.4633522927761078,1.1231621503829956
370,0.686883807182312,0.19506826996803284,0.7020074129104614,0.16858038306236267,0.012326776050031185,0.18004535138607025,0.02391350269317627,0.4133777320384979,0.8221904635429382,0.3615051805973053,0.4956814646720886,-0.3584873378276825,0.6385887861251831,0.9715700149536133,0.570978045463562,0.008812556974589825,0.7806677222251892,0.565210223197937,0.4448436498641968,1.1232020854949951
371,0.6874508261680603,0.19514630734920502,0.7252451777458191,0.16862981021404266,0.012741847895085812,0.18082396686077118,0.024059748277068138,0.41233372688293457,0.8207334280014038,0.36186113953590393,0.4957221746444702,-0.3579399287700653,0.6379347443580627,0.9714456796646118,0.5731119513511658,0.009792935103178024,0.7792956829071045,0.562471866607666,0.49108368158340454,1.1232287883758545
372,0.6880451440811157,0.19523651897907257,0.7265629768371582,0.1686866730451584,0.012474080547690392,0.18159648776054382,0.023709222674369812,0.41461309790611267,0.8235642313957214,0.3622207045555115,0.49568042159080505,-0.35738855600357056,0.6397700309753418,0.9713269472122192,0.5681778192520142,0.009441094473004341,0.7802671194076538,0.5644053220748901,0.4825880229473114,1.12325119972229
373,0.6886476278305054,0.19532924890518188,0.7299477458000183,0.16874413192272186,0.012655310332775116,0.18239668011665344,0.0240101870149374,0.41425758600234985,0.8239425420761108,0.3625882565975189,0.4956604838371277,-0.3568366765975952,0.6399421691894531,0.9712052345275879,0.5790245532989502,0.009449752978980541,0.7800935506820679,0.564102053642273,0.5090699195861816,1.123275637626648
374,0.6892236471176147,0.19540558755397797,0.7268011569976807,0.1687936782836914,0.012516378425061703,0.18319115042686462,0.023997284471988678,0.4132646322250366,0.8210629224777222,0.36295515298843384,0.4957069754600525,-0.3562825620174408,0.6383758783340454,0.9710787534713745,0.5628963708877563,0.009321033954620361,0.779594898223877,0.5630468130111694,0.5025529861450195,1.1233067512512207
375,0.6898038983345032,0.19547757506370544,0.7281564474105835,0.16884161531925201,0.012642869725823402,0.18401949107646942,0.023840365931391716,0.4132319390773773,0.8257737159729004,0.3633347749710083,0.49569472670555115,-0.3557215929031372,0.6435413956642151,0.9709427356719971,0.5733169317245483,0.00964205339550972,0.7794950008392334,0.5628707408905029,0.47347068786621094,1.123354196548462
376,0.6904013752937317,0.19555652141571045,0.7294163703918457,0.16889235377311707,0.012448220513761044,0.18486130237579346,0.023761382326483727,0.4147797226905823,0.8239998817443848,0.36371085047721863,0.49568209052085876,-0.35516202449798584,0.6400145888328552,0.9708081483840942,0.5613998174667358,0.009279943071305752,0.7804136276245117,0.564702570438385,0.5008655786514282,1.123403787612915
377,0.6910235285758972,0.19564789533615112,0.710504949092865,0.16895122826099396,0.012549827806651592,0.18569767475128174,0.023897012695670128,0.41454097628593445,0.8242408633232117,0.36407747864723206,0.49568459391593933,-0.3546135127544403,0.6425817608833313,0.9706804156303406,0.5679420828819275,0.009493938647210598,0.7798072695732117,0.5634735822677612,0.4477466344833374,1.123448371887207
378,0.6916272640228271,0.1957409530878067,0.7169460654258728,0.16900983452796936,0.01246571820229292,0.18653604388237,0.023937195539474487,0.4141944348812103,0.825534462928772,0.3644368350505829,0.4956856667995453,-0.35407131910324097,0.6396454572677612,0.9705575704574585,0.5694471597671509,0.009117411449551582,0.7800557017326355,0.5639976859092712,0.46783217787742615,1.1234841346740723
379,0.6922245025634766,0.19583259522914886,0.708288311958313,0.16906866431236267,0.012422304600477219,0.18736980855464935,0.023809341713786125,0.4131963849067688,0.8220870494842529,0.3647880256175995,0.49567481875419617,-0.35353416204452515,0.637496829032898,0.9704365134239197,0.5701867938041687,0.00920944008976221,0.7800863981246948,0.5640415549278259,0.4592667520046234,1.1235194206237793
380,0.6927947998046875,0.19591188430786133,0.6934785842895508,0.16912159323692322,0.012683997862040997,0.18820486962795258,0.0237747710198164,0.41431039571762085,0.8244141340255737,0.36513641476631165,0.4957108497619629,-0.35300374031066895,0.6402915120124817,0.9703145027160645,0.5683647990226746,0.009785131551325321,0.7795071601867676,0.5628887414932251,0.462700217962265,1.1235570907592773
381,0.6933886408805847,0.1959991753101349,0.714889645576477,0.16917870938777924,0.012696942314505577,0.18903100490570068,0.024022608995437622,0.41319435834884644,0.8238099813461304,0.36547842621803284,0.4956911504268646,-0.3524751365184784,0.6417467594146729,0.9701976776123047,0.5715324878692627,0.009555947035551071,0.7804185748100281,0.564742922782898,0.4596741795539856,1.1235905885696411
382,0.6939749121665955,0.1960969716310501,0.7102310657501221,0.16923992335796356,0.012571830302476883,0.18980912864208221,0.024199549108743668,0.4140945374965668,0.8254077434539795,0.36581122875213623,0.49568819999694824,-0.35195571184158325,0.6414679884910583,0.9700939059257507,0.578730046749115,0.009060855954885483,0.7806882858276367,0.5652556419372559,0.46174925565719604,1.123608112335205
383,0.6946002840995789,0.19621534645557404,0.7248538732528687,0.16931340098381042,0.01266377791762352,0.1905839890241623,0.02392597869038582,0.4141172766685486,0.825731635093689,0.36614108085632324,0.49566638469696045,-0.3514357805252075,0.6415625810623169,0.9699957370758057,0.5724436640739441,0.009585557505488396,0.7797905802726746,0.5634897947311401,0.48490995168685913,1.1236170530319214
384,0.6952173709869385,0.1963275969028473,0.7177290916442871,0.16938304901123047,0.012504208832979202,0.19135509431362152,0.023607170209288597,0.4125509262084961,0.8219293355941772,0.36646729707717896,0.49568241834640503,-0.35091471672058105,0.6369812488555908,0.9698938727378845,0.5749602913856506,0.00952834077179432,0.7785758972167969,0.5610356330871582,0.45401185750961304,1.1236310005187988
385,0.6958387494087219,0.19642800092697144,0.719129741191864,0.16944897174835205,0.012675505131483078,0.19215747714042664,0.02405465953052044,0.4122268855571747,0.822279155254364,0.3668009042739868,0.49568939208984375,-0.3503875136375427,0.6372048854827881,0.9697803258895874,0.5698294043540955,0.009547015652060509,0.7798529863357544,0.563615083694458,0.46868300437927246,1.1236622333526611
386,0.6964330673217773,0.19651155173778534,0.721842885017395,0.16950781643390656,0.01248644944280386,0.1929328441619873,0.023939169943332672,0.41250401735305786,0.8406459093093872,0.3671293556690216,0.4955945611000061,-0.3498644232749939,0.6356115341186523,0.9696680903434753,0.6052214503288269,0.009470787830650806,0.7798198461532593,0.5635567307472229,0.48016223311424255,1.1236944198608398
387,0.6969976425170898,0.19659271836280823,0.7139285802841187,0.16956539452075958,0.012586276978254318,0.19366228580474854,0.023788120597600937,0.4146895408630371,0.8247249126434326,0.36745473742485046,0.4957048296928406,-0.3493461012840271,0.6402162313461304,0.9695631265640259,0.5782572031021118,0.009497950784862041,0.7803007960319519,0.5644662380218506,0.4582071304321289,1.1237196922302246
388,0.6975889205932617,0.1966884285211563,0.7289761304855347,0.169627383351326,0.012718837708234787,0.1944141387939453,0.024010485038161278,0.4143913686275482,0.8252676725387573,0.36778688430786133,0.4956521987915039,-0.3488292694091797,0.6445274353027344,0.9694587588310242,0.5703575611114502,0.009556426666676998,0.7797145247459412,0.5633796453475952,0.49254363775253296,1.1237398386001587
389,0.6981357932090759,0.19677196443080902,0.7007538080215454,0.16968171298503876,0.0126169603317976,0.19512926042079926,0.024000657722353935,0.41245362162590027,0.8234984874725342,0.3681158423423767,0.49560555815696716,-0.34832021594047546,0.6407179832458496,0.9693566560745239,0.569933295249939,0.00944475643336773,0.779240608215332,0.5624306201934814,0.4660283327102661,1.1237558126449585
390,0.6986821889877319,0.19684551656246185,0.7217994928359985,0.1697319597005844,0.012633691541850567,0.19584029912948608,0.024073243141174316,0.41316038370132446,0.8223053216934204,0.36844000220298767,0.4955964684486389,-0.34781593084335327,0.6390897035598755,0.9692513346672058,0.5730268955230713,0.009501570835709572,0.7798069715499878,0.5635468363761902,0.507515549659729,1.1237772703170776
391,0.6992211937904358,0.19692057371139526,0.7302191257476807,0.1697828322649002,0.012650908902287483,0.19654327630996704,0.024108117446303368,0.41374653577804565,0.8236110210418701,0.36875906586647034,0.4956333339214325,-0.34731659293174744,0.6394654512405396,0.969151496887207,0.5673573017120361,0.00944485329091549,0.7804468870162964,0.5648064613342285,0.48957520723342896,1.1237938404083252
392,0.6997697949409485,0.19700133800506592,0.7311102747917175,0.16983632743358612,0.012559711933135986,0.19725528359413147,0.02381504699587822,0.41426557302474976,0.8225293159484863,0.3690800964832306,0.49567756056785583,-0.34682297706604004,0.6357523798942566,0.9690558910369873,0.571657657623291,0.00945434533059597,0.7800711393356323,0.5640170574188232,0.4971339702606201,1.1238069534301758
393,0.7003057599067688,0.19707873463630676,0.7105282545089722,0.16988807916641235,0.012531745247542858,0.1979738175868988,0.02389642968773842,0.4134247303009033,0.8242659568786621,0.3694051206111908,0.4956914782524109,-0.34632623195648193,0.6385804414749146,0.9689580798149109,0.569722056388855,0.009470880031585693,0.7795200347900391,0.5629143118858337,0.45387327671051025,1.1238222122192383
394,0.7008055448532104,0.1971425563097,0.7152791023254395,0.16993296146392822,0.012739740312099457,0.1986728310585022,0.02399476431310177,0.41297873854637146,0.8233868479728699,0.3697246313095093,0.4956495463848114,-0.34583601355552673,0.6371338367462158,0.9688585996627808,0.571603536605835,0.00977629330009222,0.7799167037010193,0.5637315511703491,0.4716123938560486,1.1238402128219604
395,0.7013379335403442,0.19721703231334686,0.712738037109375,0.169983372092247,0.012475885450839996,0.1993865668773651,0.023752626031637192,0.41338425874710083,0.8223755359649658,0.37004712224006653,0.49566179513931274,-0.34534770250320435,0.6407642364501953,0.9687578082084656,0.5708339214324951,0.009601965546607971,0.7792713642120361,0.5624085664749146,0.45752590894699097,1.1238563060760498
396,0.7018564939498901,0.19728291034698486,0.7095529437065125,0.1700299084186554,0.012726813554763794,0.20008957386016846,0.024125125259160995,0.41356050968170166,0.8241184949874878,0.37037134170532227,0.4956222474575043,-0.3448571562767029,0.6414797902107239,0.9686548113822937,0.5722253918647766,0.009558185935020447,0.7802106738090515,0.5643517374992371,0.4381626546382904,1.1238794326782227
397,0.7024198174476624,0.1973681002855301,0.7116116285324097,0.17008660733699799,0.012625463306903839,0.2008277177810669,0.024037396535277367,0.4140981137752533,0.8226805925369263,0.3707183599472046,0.49563902616500854,-0.3443564772605896,0.6395031213760376,0.9685532450675964,0.5709136724472046,0.00949701014906168,0.7798795700073242,0.5636856555938721,0.4447711408138275,1.1239005327224731
398,0.7029823660850525,0.19745463132858276,0.7201319932937622,0.17014378309249878,0.012708092108368874,0.20158448815345764,0.023934051394462585,0.41330206394195557,0.8222724199295044,0.37105855345726013,0.4956445097923279,-0.3438611924648285,0.6369072198867798,0.9684488773345947,0.5679798126220703,0.00981318298727274,0.7797035574913025,0.5633209943771362,0.47683975100517273,1.1239254474639893
399,0.7034829258918762,0.19751979410648346,0.7297004461288452,0.1701892465353012,0.012492315843701363,0.2023194283246994,0.023859968408942223,0.4130125641822815,0.8231970071792603,0.37138843536376953,0.4956659972667694,-0.34337204694747925,0.6407831907272339,0.9683437347412109,0.5720638632774353,0.009234912693500519,0.7800308465957642,0.5639481544494629,0.5059112906455994,1.1239509582519531
400,0.7039718627929688,0.19759424030780792,0.726081371307373,0.17023782432079315,0.012769798748195171,0.20306771993637085,0.023799728602170944,0.41364216804504395,0.8204612135887146,0.3717213571071625,0.49560046195983887,-0.3428804278373718,0.6384743452072144,0.9682390689849854,0.567267656326294,0.010060159489512444,0.7790619730949402,0.562069296836853,0.47705504298210144,1.123971939086914
401,0.7044578790664673,0.19766785204410553,0.7085956335067749,0.17028507590293884,0.012519339099526405,0.2037646472454071,0.023992760106921196,0.4129044711589813,0.8259096145629883,0.3720475435256958,0.49561700224876404,-0.34239453077316284,0.6410143375396729,0.9681429862976074,0.5789178013801575,0.009263718500733376,0.778980016708374,0.5618981122970581,0.462072491645813,1.1239837408065796
402,0.7048918008804321,0.1977207362651825,0.7145025134086609,0.17032064497470856,0.012593936175107956,0.20446936786174774,0.02411910705268383,0.4131501317024231,0.8242554664611816,0.3723788559436798,0.49560388922691345,-0.34189972281455994,0.6402284502983093,0.9680395126342773,0.569177508354187,0.0094281155616045,0.7800759077072144,0.5640647411346436,0.4575280547142029,1.1240053176879883
403,0.7053502202033997,0.19777332246303558,0.7254614233970642,0.17035827040672302,0.01256963424384594,0.20515666902065277,0.02397346869111061,0.41237887740135193,0.8237365484237671,0.3727051317691803,0.49564000964164734,-0.3414103388786316,0.6398907899856567,0.9679354429244995,0.5756756067276001,0.009394179098308086,0.7795183658599854,0.562965989112854,0.487388551235199,1.124033808708191
404,0.7058015465736389,0.19783209264278412,0.7005548477172852,0.17039848864078522,0.01268075779080391,0.20587372779846191,0.023963656276464462,0.41344594955444336,0.8248634338378906,0.373028427362442,0.4955741763114929,-0.34092339873313904,0.6408289670944214,0.9678324460983276,0.5771706700325012,0.009705659002065659,0.779672384262085,0.5632920265197754,0.44401252269744873,1.1240583658218384
405,0.7062939405441284,0.19791145622730255,0.7229747772216797,0.17044836282730103,0.012626897543668747,0.20661501586437225,0.024021398276090622,0.4132370948791504,0.825366199016571,0.373352587223053,0.4956468343734741,-0.34044045209884644,0.6403238773345947,0.9677357077598572,0.5800930857658386,0.009635147638618946,0.7794005870819092,0.5626992583274841,0.4778186082839966,1.1240718364715576
406,0.7067492604255676,0.1979738026857376,0.7277738451957703,0.1704927235841751,0.012832866981625557,0.2073153257369995,0.02407660149037838,0.4123728275299072,0.8252896666526794,0.3736667037010193,0.4956626892089844,-0.3399617671966553,0.64244145154953,0.96763676404953,0.5693820118904114,0.010105282068252563,0.7794631719589233,0.5628142356872559,0.48977160453796387,1.1240923404693604
407,0.7071807980537415,0.19802168011665344,0.7164022326469421,0.1705298125743866,0.01272398978471756,0.20798128843307495,0.024023903533816338,0.4118635654449463,0.8234529495239258,0.37397488951683044,0.4956052899360657,-0.33948415517807007,0.6403944492340088,0.9675359725952148,0.5721728801727295,0.009691801853477955,0.7793228626251221,0.562588095664978,0.45067161321640015,1.1241182088851929
408,0.707626223564148,0.19807538390159607,0.7159080505371094,0.17056849598884583,0.012762433849275112,0.20865225791931152,0.024311816319823265,0.4127534031867981,0.8248600959777832,0.3742796778678894,0.495621919631958,-0.3390049636363983,0.6404359340667725,0.9674364328384399,0.5728023052215576,0.009653262794017792,0.7798252105712891,0.5635600090026855,0.4600345492362976,1.1241426467895508
409,0.7080708146095276,0.19812731444835663,0.7146309614181519,0.17060747742652893,0.01254087220877409,0.2093166708946228,0.02396375685930252,0.4135853946208954,0.8421339392662048,0.3745766282081604,0.49563655257225037,-0.3385310173034668,0.6399859189987183,0.9673417806625366,0.6096353530883789,0.009262602776288986,0.7796481847763062,0.5632096529006958,0.45873332023620605,1.1241636276245117
410,0.7085289359092712,0.1981910914182663,0.7268548011779785,0.1706504374742508,0.012371780350804329,0.20997223258018494,0.023884646594524384,0.41340452432632446,0.8213181495666504,0.3748668134212494,0.49560749530792236,-0.33806633949279785,0.6381847262382507,0.9672560691833496,0.5605229735374451,0.008931406773626804,0.7791575193405151,0.5622268915176392,0.5105873942375183,1.124171495437622
411,0.7089803218841553,0.19825315475463867,0.7244488596916199,0.17069295048713684,0.012679665349423885,0.21064463257789612,0.024040862917900085,0.41371211409568787,0.8203781843185425,0.3751632869243622,0.4956165552139282,-0.3375955820083618,0.6342579126358032,0.9671689867973328,0.5679839849472046,0.009509294293820858,0.779123067855835,0.562177300453186,0.49316614866256714,1.1241846084594727
412,0.7094153761863708,0.19830287992954254,0.6966134309768677,0.17073065042495728,0.012579463422298431,0.21129238605499268,0.024200452491641045,0.4123378396034241,0.8243218660354614,0.3754510283470154,0.49558067321777344,-0.337127149105072,0.6383416056632996,0.9670825004577637,0.5785259008407593,0.009159518405795097,0.7796763181686401,0.5632978677749634,0.46273502707481384,1.1242003440856934
413,0.7098400592803955,0.19834545254707336,0.7294694781303406,0.17076607048511505,0.012686791829764843,0.2119370698928833,0.0241584163159132,0.41367873549461365,0.8243743777275085,0.375747412443161,0.4955596327781677,-0.3366575837135315,0.641796886920929,0.9669892191886902,0.5698909163475037,0.009529778733849525,0.7797631025314331,0.5634846687316895,0.48122650384902954,1.1242241859436035
414,0.710259735584259,0.19838231801986694,0.7271208763122559,0.1707991063594818,0.012570436112582684,0.21260057389736176,0.0239359550178051,0.4142245650291443,0.82430100440979,0.37604761123657227,0.49560102820396423,-0.3361792266368866,0.6421637535095215,0.9668869972229004,0.5745898485183716,0.009532460942864418,0.7796601057052612,0.5632471442222595,0.4961904287338257,1.1242622137069702
415,0.7107255458831787,0.19843333959579468,0.7094359397888184,0.17083802819252014,0.012735674157738686,0.21330325305461884,0.024112535640597343,0.41330212354660034,0.8247901797294617,0.3763525187969208,0.4956236779689789,-0.3356981873512268,0.6409333944320679,0.9667803049087524,0.5760699510574341,0.009673475287854671,0.7791790962219238,0.562261700630188,0.4510759711265564,1.124304175376892
416,0.7111821174621582,0.19848325848579407,0.7119514346122742,0.1708739548921585,0.012677844613790512,0.21401455998420715,0.02414383739233017,0.4131486415863037,0.8258869647979736,0.37665414810180664,0.49562835693359375,-0.33522212505340576,0.64000004529953,0.9666718244552612,0.578511655330658,0.00943220965564251,0.7804204225540161,0.5647551417350769,0.45626407861709595,1.1243433952331543
417,0.711652934551239,0.1985408216714859,0.7272251844406128,0.17091374099254608,0.012695109471678734,0.21472331881523132,0.024299446493387222,0.4117000699043274,0.8241552114486694,0.37694743275642395,0.4956458806991577,-0.33475375175476074,0.6413744688034058,0.9665677547454834,0.5721901655197144,0.009491554461419582,0.7796033620834351,0.563101589679718,0.48051655292510986,1.1243771314620972
418,0.7121380567550659,0.19859793782234192,0.7129807472229004,0.17095564305782318,0.012586858123540878,0.21543559432029724,0.024013306945562363,0.4116017818450928,0.8243147134780884,0.3772351145744324,0.4955141544342041,-0.3342917561531067,0.6406145095825195,0.966465413570404,0.5716086626052856,0.009528396651148796,0.7794100046157837,0.5627869963645935,0.45689234137535095,1.1244120597839355
419,0.7126249670982361,0.19865334033966064,0.7272161245346069,0.1709984391927719,0.012760135345160961,0.21610884368419647,0.024194907397031784,0.41374635696411133,0.8266383409500122,0.3775216341018677,0.4955533444881439,-0.3338328003883362,0.6406068205833435,0.9663671255111694,0.5749387741088867,0.009589755907654762,0.7801651954650879,0.5643022060394287,0.49624180793762207,1.1244453191757202
420,0.7131165266036987,0.1987253725528717,0.7036420702934265,0.17104904353618622,0.012542548589408398,0.21677951514720917,0.02406529150903225,0.413770854473114,0.822392463684082,0.3778162896633148,0.49562883377075195,-0.33336925506591797,0.6399665474891663,0.966277003288269,0.5649455785751343,0.009091034531593323,0.7804031372070312,0.564741849899292,0.46028733253479004,1.1244666576385498
421,0.7136151194572449,0.19880430400371552,0.7278708815574646,0.17110081017017365,0.01248435489833355,0.21746604144573212,0.024102119728922844,0.4132784605026245,0.8228869438171387,0.3781043589115143,0.4956347644329071,-0.3329124450683594,0.6415706872940063,0.9661887884140015,0.567061722278595,0.009102705866098404,0.7803573608398438,0.5646023750305176,0.4859791696071625,1.1244838237762451
422,0.7140927910804749,0.19887641072273254,0.7168804407119751,0.1711498200893402,0.012767758220434189,0.2181445062160492,0.02403876557946205,0.41312989592552185,0.8234740495681763,0.3783900737762451,0.49559420347213745,-0.33245226740837097,0.6420661211013794,0.9660999178886414,0.563102126121521,0.009723569266498089,0.7797898054122925,0.5635451078414917,0.4595244526863098,1.124502182006836
423,0.7145359516143799,0.1989363580942154,0.7210748195648193,0.17119315266609192,0.012663584202528,0.21880535781383514,0.02433018758893013,0.41330593824386597,0.8239116072654724,0.3786853849887848,0.49551302194595337,-0.3319873809814453,0.6386889815330505,0.9660072326660156,0.5743086338043213,0.009344358928501606,0.7797269821166992,0.5634549856185913,0.5035991668701172,1.1245253086090088
424,0.7149502038955688,0.1989755928516388,0.7097460031509399,0.17122849822044373,0.01260026078671217,0.21943655610084534,0.023864073678851128,0.4142882525920868,0.8248400688171387,0.3789793848991394,0.4956371784210205,-0.33152860403060913,0.6410746574401855,0.9659123420715332,0.565096378326416,0.009323710575699806,0.7799789309501648,0.5638841390609741,0.44112157821655273,1.124556303024292
425,0.7153686881065369,0.1990201771259308,0.7243896722793579,0.17126567661762238,0.01269439421594143,0.2200634926557541,0.024342147633433342,0.41370996832847595,0.8247513175010681,0.37926676869392395,0.49561136960983276,-0.3310750126838684,0.6409327387809753,0.9658225774765015,0.5727371573448181,0.009280342608690262,0.7800723314285278,0.5640790462493896,0.4830588698387146,1.1245791912078857
426,0.7157883048057556,0.1990668624639511,0.7285536527633667,0.1713036149740219,0.012707557529211044,0.2207033336162567,0.024007458239793777,0.41326674818992615,0.8244885802268982,0.37954556941986084,0.49558424949645996,-0.33063146471977234,0.6391035318374634,0.9657315015792847,0.577656626701355,0.00970370601862669,0.7790793776512146,0.5621219873428345,0.4937431216239929,1.1246037483215332
427,0.7162181735038757,0.1991182416677475,0.7306520938873291,0.1713438630104065,0.012504976242780685,0.2213423103094101,0.024031348526477814,0.4138527512550354,0.8208937644958496,0.3798174560070038,0.4955514073371887,-0.3301940858364105,0.6323955655097961,0.9656432867050171,0.567414402961731,0.009346159175038338,0.779941737651825,0.5638357400894165,0.4989961087703705,1.1246265172958374
428,0.716648280620575,0.19917620718479156,0.7142383456230164,0.17138446867465973,0.012661097571253777,0.2220018208026886,0.024196043610572815,0.4126015305519104,0.8252793550491333,0.3800850808620453,0.49561572074890137,-0.32976633310317993,0.6430448293685913,0.9655584096908569,0.5722619295120239,0.009390085004270077,0.7799252271652222,0.5637733936309814,0.45476454496383667,1.1246415376663208
429,0.7170728445053101,0.19922564923763275,0.7149214744567871,0.1714213639497757,0.012608326971530914,0.22266730666160583,0.024032283574342728,0.41130873560905457,0.8210232257843018,0.38035863637924194,0.4955924153327942,-0.32933151721954346,0.6385431885719299,0.9654655456542969,0.5656522512435913,0.009536715224385262,0.7787786722183228,0.5614871382713318,0.45262742042541504,1.1246675252914429
430,0.7175130844116211,0.19927851855754852,0.714612603187561,0.1714605987071991,0.012675506994128227,0.2233065366744995,0.024062447249889374,0.4126872420310974,0.8240519762039185,0.380626380443573,0.4955698847770691,-0.32890164852142334,0.6411021947860718,0.9653759002685547,0.5629907846450806,0.009639066644012928,0.7799739241600037,0.5638742446899414,0.462258517742157,1.1246914863586426
431,0.7179451584815979,0.19933940470218658,0.7255247831344604,0.1715034544467926,0.012626595795154572,0.22393964231014252,0.02413688227534294,0.41339024901390076,0.824969470500946,0.38089457154273987,0.49553796648979187,-0.32847166061401367,0.6442999243736267,0.9652915000915527,0.5735838413238525,0.009338613599538803,0.779375433921814,0.5627262592315674,0.5012803077697754,1.1247060298919678
432,0.7183559536933899,0.19939900934696198,0.7161599397659302,0.1715458184480667,0.012721571139991283,0.22456853091716766,0.024096263572573662,0.4126628339290619,0.8254632949829102,0.38117140531539917,0.49557429552078247,-0.32803481817245483,0.6415240168571472,0.9652081727981567,0.5742039084434509,0.009592154994606972,0.7796316146850586,0.5632143616676331,0.4573962092399597,1.1247177124023438
433,0.7187854051589966,0.19946740567684174,0.7284843325614929,0.17159268260002136,0.012948578223586082,0.22520224750041962,0.024423420429229736,0.4132940173149109,0.8231582641601562,0.38144272565841675,0.49553531408309937,-0.3276022672653198,0.639624834060669,0.9651286005973816,0.5665899515151978,0.009862950071692467,0.7803551554679871,0.564714789390564,0.5039376020431519,1.124725580215454
434,0.7192071080207825,0.19952693581581116,0.7139532566070557,0.1716342270374298,0.012702403590083122,0.22584116458892822,0.024206966161727905,0.4113646447658539,0.8247057795524597,0.38170868158340454,0.4955669045448303,-0.32717686891555786,0.6419538855552673,0.9650448560714722,0.5744103193283081,0.009666039608418941,0.7798901796340942,0.5637149810791016,0.4588280916213989,1.1247386932373047
435,0.7196144461631775,0.1995876133441925,0.7281992435455322,0.17167674005031586,0.012577577494084835,0.22646014392375946,0.02411194145679474,0.4134291112422943,0.8252309560775757,0.3819686472415924,0.4955795407295227,-0.32676050066947937,0.6423814296722412,0.964964747428894,0.5677251815795898,0.009178022854030132,0.7801284193992615,0.5641705989837646,0.4927748143672943,1.1247446537017822
