_step,S_CE_max,S_CU_mean,G_cont_max,S_CE_std,S_CE_mean,G_cont_mean,beta_ce_std,ce_offset_mean,cu_multiplier_mean,G_cont_std,S_CE_min,G_cont_min,beta_ce_mean,S_CU_min,S_CU_std,S_CU_max,beta_cu_mean,ce_offset_std,beta_cu_std,cu_multiplier_std
377,0.6006768345832825,0.49170833826065063,0.8097279071807861,0.008802917785942554,0.5228828191757202,0.7576541304588318,0.7056846618652344,1.0351758003234863,1.0345180034637451,0.013714569620788097,0.42610377073287964,0.6858607530593872,-0.005812804214656353,0.40704628825187683,0.02569834142923355,0.5781652927398682,-0.3800647258758545,0.1649676412343979,0.397402286529541,0.135762557387352
378,0.6019623279571533,0.49157699942588806,0.8062180280685425,0.008662931621074677,0.5230649709701538,0.7577111124992371,0.7062377333641052,1.0351412296295166,1.0344278812408447,0.013757373206317425,0.44073957204818726,0.6961373090744019,-0.005130996461957693,0.4042120575904846,0.025953439995646477,0.5726062655448914,-0.37953341007232666,0.16508908569812775,0.39798876643180847,0.13588199019432068
379,0.6031103730201721,0.49152398109436035,0.808286190032959,0.008953491225838661,0.5244568586349487,0.7583820223808289,0.7068173289299011,1.0351014137268066,1.0343375205993652,0.013848426751792431,0.4295847415924072,0.6921778917312622,-0.004420032259076834,0.40445607900619507,0.025839120149612427,0.5686097741127014,-0.3789888322353363,0.16522322595119476,0.3985814154148102,0.13600298762321472
380,0.6010369658470154,0.4916463792324066,0.8095725774765015,0.008794991299510002,0.523418664932251,0.7579138278961182,0.7073714733123779,1.0350613594055176,1.0342483520507812,0.013710994273424149,0.40896815061569214,0.6906250715255737,-0.003757784841582179,0.40377962589263916,0.025779884308576584,0.5755202174186707,-0.37844452261924744,0.16535604000091553,0.399159699678421,0.13612520694732666
381,0.6002354621887207,0.4917823076248169,0.8084127306938171,0.008595325984060764,0.520925760269165,0.7566750049591064,0.7079525589942932,1.0350269079208374,1.0341578722000122,0.013609218411147594,0.4566968083381653,0.7073721885681152,-0.0030738115310668945,0.40595167875289917,0.02552216500043869,0.5749607086181641,-0.37790200114250183,0.1654847413301468,0.39973610639572144,0.13624824583530426
382,0.6006511449813843,0.49153146147727966,0.809090793132782,0.009090764448046684,0.5234264731407166,0.7578536868095398,0.7085596323013306,1.0349857807159424,1.0340712070465088,0.013979541137814522,0.40091580152511597,0.673928439617157,-0.0023840665817260742,0.4055304527282715,0.026025278493762016,0.5768854022026062,-0.3773636221885681,0.16561998426914215,0.4003112018108368,0.1363714039325714
383,0.5969664454460144,0.4916625916957855,0.8095927238464355,0.008764867670834064,0.5216035842895508,0.7569887042045593,0.7091624736785889,1.0349414348602295,1.0339860916137695,0.013716782443225384,0.4032873511314392,0.6636725664138794,-0.0017066597938537598,0.4054791331291199,0.025755925104022026,0.5902793407440186,-0.37682995200157166,0.16575197875499725,0.40089526772499084,0.13649125397205353
384,0.6035549640655518,0.4916042685508728,0.8114967346191406,0.009151961654424667,0.5229503512382507,0.7576341032981873,0.7098169922828674,1.0348970890045166,1.0338972806930542,0.014083465561270714,0.4258962571620941,0.693716287612915,-0.0010063350200653076,0.4053421914577484,0.02605237439274788,0.5744473934173584,-0.37628692388534546,0.1659030020236969,0.40149495005607605,0.1366182267665863
385,0.6015565395355225,0.4915955066680908,0.8079814910888672,0.008750337176024914,0.5230337381362915,0.7576769590377808,0.7104591131210327,1.0348577499389648,1.0338070392608643,0.013821362517774105,0.40660637617111206,0.688697338104248,-0.0003332893247716129,0.4056794047355652,0.02575347200036049,0.5754377841949463,-0.3757224678993225,0.16605018079280853,0.4021008014678955,0.13674689829349518
386,0.6001068949699402,0.49167197942733765,0.8077565431594849,0.008466641418635845,0.521136999130249,0.756740927696228,0.7110980153083801,1.0348260402679443,1.033712387084961,0.013720108196139336,0.41875430941581726,0.6768261790275574,0.00036232671118341386,0.40533459186553955,0.0257754884660244,0.5731703042984009,-0.37516850233078003,0.16619069874286652,0.40270331501960754,0.13687191903591156
387,0.6068594455718994,0.4916353225708008,0.811021089553833,0.008840836584568024,0.5220502614974976,0.7572023272514343,0.7117152810096741,1.0347903966903687,1.0336203575134277,0.013737905770540237,0.4152115285396576,0.6825934648513794,0.0010346969356760383,0.40447986125946045,0.025706693530082703,0.583798348903656,-0.37461501359939575,0.16633065044879913,0.4033108949661255,0.1369960755109787
388,0.6042784452438354,0.49157142639160156,0.8090640902519226,0.009028308093547821,0.5240878462791443,0.7582017779350281,0.712307870388031,1.0347522497177124,1.03352689743042,0.014006382785737514,0.43283194303512573,0.6792909502983093,0.0016985933762043715,0.404720276594162,0.025969091802835464,0.5659822225570679,-0.3740728795528412,0.16646869480609894,0.4039091169834137,0.13711395859718323
389,0.605738639831543,0.49152442812919617,0.8124489784240723,0.009391453117132187,0.5232892036437988,0.7577908039093018,0.7129260301589966,1.0347199440002441,1.0334292650222778,0.014019729569554329,0.39996975660324097,0.6617063879966736,0.002370476722717285,0.40242910385131836,0.026032239198684692,0.5799580812454224,-0.373529851436615,0.16661250591278076,0.4044964909553528,0.13723483681678772
390,0.6063867807388306,0.49164915084838867,0.8161797523498535,0.008817761205136776,0.5223409533500671,0.7573391795158386,0.7135276198387146,1.0346925258636475,1.0333300828933716,0.013808905147016048,0.40654075145721436,0.6832744479179382,0.003022432327270508,0.40209585428237915,0.02578561007976532,0.6037604808807373,-0.3729937970638275,0.1667460799217224,0.40507006645202637,0.13735082745552063
391,0.6032381057739258,0.4915202558040619,0.81432044506073,0.008713995106518269,0.5230236053466797,0.7576508522033691,0.7140576839447021,1.0346728563308716,1.0332293510437012,0.013845503330230713,0.402946799993515,0.6608677506446838,0.0036377012729644775,0.40085315704345703,0.026071622967720032,0.6023706793785095,-0.37245187163352966,0.16686373949050903,0.4056226909160614,0.13746267557144165
392,0.6027010679244995,0.49157750606536865,0.8118010759353638,0.008836129680275917,0.5223142504692078,0.7573012113571167,0.7145617604255676,1.0346587896347046,1.0331283807754517,0.013892951421439648,0.4042702615261078,0.6814016103744507,0.004252612590789795,0.4049595296382904,0.025923412293195724,0.573540449142456,-0.3719228208065033,0.16696403920650482,0.40616875886917114,0.13756801187992096
393,0.6045886278152466,0.49154984951019287,0.8204665184020996,0.008641878142952919,0.5220293402671814,0.7571560740470886,0.7151395082473755,1.0346474647521973,1.0330283641815186,0.013814834877848625,0.4049578607082367,0.6936815977096558,0.0049094161950051785,0.40152764320373535,0.025998597964644432,0.6118003129959106,-0.3713982105255127,0.1670788824558258,0.4067009389400482,0.13768279552459717
394,0.6034612655639648,0.4916091561317444,0.8114832639694214,0.009023373015224934,0.5225253105163574,0.7574189901351929,0.7157647013664246,1.0346308946609497,1.0329374074935913,0.013836102560162544,0.4164145588874817,0.6924432516098022,0.0055791339837014675,0.40585726499557495,0.025608813390135765,0.5770297050476074,-0.37088721990585327,0.16720165312290192,0.4072094261646271,0.13780684769153595
395,0.6030306220054626,0.49153822660446167,0.8093605041503906,0.008803807199001312,0.5233213901519775,0.7578005194664001,0.7163820862770081,1.034615159034729,1.032845377922058,0.013874824158847332,0.41508015990257263,0.6993350982666016,0.006249676458537579,0.40517574548721313,0.025886183604598045,0.5724849700927734,-0.37038230895996094,0.1673157960176468,0.4077233076095581,0.13792450726032257
396,0.6029384732246399,0.4915822148323059,0.8128413558006287,0.008616378530859947,0.5222553014755249,0.7572717070579529,0.7169381976127625,1.0346074104309082,1.0327489376068115,0.013704839162528515,0.41646450757980347,0.6877288818359375,0.006910413503646851,0.40592312812805176,0.02570853754878044,0.5874099731445312,-0.3698711395263672,0.16740818321704865,0.408225417137146,0.13803189992904663
397,0.6036465167999268,0.4916168451309204,0.8166463375091553,0.008897485211491585,0.5217561721801758,0.7570370435714722,0.7175178527832031,1.0346052646636963,1.0326541662216187,0.013785036280751228,0.404575914144516,0.6674957275390625,0.007598241325467825,0.39989370107650757,0.025844184681773186,0.6035600304603577,-0.3693471848964691,0.16750440001487732,0.40873080492019653,0.1381489336490631
398,0.6034204959869385,0.4915107190608978,0.8090841174125671,0.008620191365480423,0.5235649943351746,0.7579188346862793,0.7180215716362,1.0346050262451172,1.032556414604187,0.01381070725619793,0.4210171103477478,0.6866108179092407,0.008261343464255333,0.40502554178237915,0.025908857583999634,0.5836725234985352,-0.3688356578350067,0.16757938265800476,0.40923675894737244,0.13825280964374542
399,0.6029013395309448,0.49158889055252075,0.8116075396537781,0.008579167537391186,0.5211951732635498,0.7567405104637146,0.7185075879096985,1.0346020460128784,1.0324609279632568,0.013741837814450264,0.4037742018699646,0.6801242828369141,0.008905669674277306,0.4018809497356415,0.025960508733987808,0.5987148284912109,-0.3683214783668518,0.1676557958126068,0.4097386300563812,0.1383579820394516
400,0.6038028001785278,0.49155908823013306,0.8107110261917114,0.008670898154377937,0.52251136302948,0.7573943138122559,0.7188724279403687,1.0346112251281738,1.032358169555664,0.013798180967569351,0.40049082040786743,0.6815361976623535,0.00951983593404293,0.40469881892204285,0.02584201842546463,0.5752710103988647,-0.3678055703639984,0.16769756376743317,0.4102513790130615,0.13844697177410126
401,0.6008915901184082,0.4915260076522827,0.8086585998535156,0.008793657645583153,0.522122323513031,0.7571811079978943,0.7193066477775574,1.034616470336914,1.0322571992874146,0.013904377818107605,0.41907012462615967,0.6856781840324402,0.010193864814937115,0.40210995078086853,0.02598036825656891,0.5740064382553101,-0.36729201674461365,0.1677606701850891,0.4107659161090851,0.1385432332754135
402,0.604167103767395,0.4914863109588623,0.8104466199874878,0.008982697501778603,0.5240473747253418,0.7581397891044617,0.7197502255439758,1.034620761871338,1.0321587324142456,0.014055001549422741,0.40520939230918884,0.6857705116271973,0.01087875198572874,0.40530508756637573,0.02602967619895935,0.5721991062164307,-0.3667817711830139,0.16782993078231812,0.41126030683517456,0.1386462301015854
403,0.6024255752563477,0.49167388677597046,0.8076345920562744,0.008401131257414818,0.5202587842941284,0.7562762498855591,0.7202121019363403,1.034620761871338,1.0320615768432617,0.013675160706043243,0.40357160568237305,0.6954262256622314,0.011578778736293316,0.40426596999168396,0.025640567764639854,0.5797883868217468,-0.3662710189819336,0.1679181605577469,0.41174933314323425,0.1387576311826706
404,0.6024364233016968,0.49149155616760254,0.8084707260131836,0.008916763588786125,0.5232765674591064,0.7577597498893738,0.720632016658783,1.0346204042434692,1.0319645404815674,0.013986474834382534,0.40184444189071655,0.6847529411315918,0.012233058921992779,0.4043371379375458,0.02610711380839348,0.5785695910453796,-0.36577045917510986,0.16799606382846832,0.41224169731140137,0.13886681199073792
405,0.6051761507987976,0.49144217371940613,0.8098291754722595,0.009283002465963364,0.5242246985435486,0.7582188844680786,0.721126139163971,1.0346059799194336,1.0318738222122192,0.01413013692945242,0.39431700110435486,0.682487964630127,0.012924334034323692,0.4046122431755066,0.026072021573781967,0.582722008228302,-0.36525994539260864,0.16810065507888794,0.4127347469329834,0.1389840543270111
406,0.6046754717826843,0.49148938059806824,0.8109951019287109,0.008979922160506248,0.5221673846244812,0.7571879625320435,0.7215473651885986,1.0345878601074219,1.0317844152450562,0.013894163072109222,0.41297101974487305,0.6840612292289734,0.013564646244049072,0.4038352370262146,0.025917885825037956,0.5924465656280518,-0.36475205421447754,0.1681932806968689,0.41321998834609985,0.1390899419784546
407,0.6023893356323242,0.491530179977417,0.8096929788589478,0.009259218350052834,0.5221359729766846,0.7571922540664673,0.7219336628913879,1.0345714092254639,1.0316948890686035,0.01400638185441494,0.3931731581687927,0.6648855209350586,0.014171789400279522,0.4050982594490051,0.025997541844844818,0.5789992809295654,-0.36425599455833435,0.16827450692653656,0.4137023985385895,0.13919200003147125
408,0.6020240783691406,0.4914845824241638,0.8102685213088989,0.00899449735879898,0.5236209630966187,0.7579164505004883,0.7222656607627869,1.0345476865768433,1.0316097736358643,0.013991001062095165,0.41646772623062134,0.6895941495895386,0.01470793318003416,0.4049561023712158,0.025988325476646423,0.580182671546936,-0.36377185583114624,0.16835147142410278,0.41417384147644043,0.1392892301082611
409,0.602204442024231,0.49138355255126953,0.8120977282524109,0.009257184341549873,0.5244768857955933,0.7583497762680054,0.722526490688324,1.0345346927642822,1.0315232276916504,0.014011292718350887,0.4020603597164154,0.6963375806808472,0.015192359685897827,0.4052059054374695,0.026112152263522148,0.5868872404098511,-0.3632902503013611,0.16839800775051117,0.4146405756473541,0.13937506079673767
410,0.6017758250236511,0.4914413392543793,0.8138799667358398,0.00896974466741085,0.5240431427955627,0.758122444152832,0.7227839827537537,1.0345182418823242,1.0314433574676514,0.013981517404317856,0.4135027825832367,0.7037262916564941,0.01565026305615902,0.40222615003585815,0.02599451318383217,0.6030318737030029,-0.36281999945640564,0.16844303905963898,0.4151037037372589,0.13946126401424408
411,0.6041265726089478,0.49142444133758545,0.8101001977920532,0.009096488356590271,0.5233763456344604,0.7577913999557495,0.7230497002601624,1.0345109701156616,1.0313605070114136,0.013994697481393814,0.42278140783309937,0.6959221363067627,0.016111742705106735,0.4033828675746918,0.02609880082309246,0.5806821584701538,-0.3623506724834442,0.16849038004875183,0.4155651032924652,0.13955290615558624
412,0.6081516146659851,0.4914891719818115,0.8129523992538452,0.008975566364824772,0.5223591327667236,0.7572805285453796,0.7233249545097351,1.0345152616500854,1.031270980834961,0.013984466902911663,0.4259989857673645,0.6948251724243164,0.016596248373389244,0.4029780328273773,0.026100818067789078,0.585085391998291,-0.3618907332420349,0.1685289591550827,0.41603636741638184,0.13964423537254333
413,0.6030399799346924,0.49144262075424194,0.8095993995666504,0.008902790024876595,0.5233228206634521,0.7577499747276306,0.723608136177063,1.0345194339752197,1.0311833620071411,0.014068499207496643,0.4010840058326721,0.676639199256897,0.01707935333251953,0.4032054841518402,0.02619617059826851,0.5702000856399536,-0.36143434047698975,0.16856105625629425,0.4165157079696655,0.13973259925842285
414,0.6057080626487732,0.49149495363235474,0.8117785453796387,0.008738802745938301,0.5222353339195251,0.7572342753410339,0.7239845395088196,1.0345215797424316,1.03109610080719,0.013810927048325539,0.4012218415737152,0.6756801605224609,0.01761610433459282,0.3990653455257416,0.02592725120484829,0.590752363204956,-0.3609679937362671,0.16861744225025177,0.41700026392936707,0.13983148336410522
415,0.6038973331451416,0.4914235472679138,0.8099017143249512,0.008858640678226948,0.5232833623886108,0.7577239871025085,0.7243859171867371,1.0345160961151123,1.0310112237930298,0.013945845887064934,0.41736337542533875,0.6899548768997192,0.018161814659833908,0.4047502279281616,0.026068441569805145,0.5736818313598633,-0.36050987243652344,0.16868719458580017,0.41750186681747437,0.13993364572525024
416,0.6054937243461609,0.4915463924407959,0.8094655871391296,0.008953992277383804,0.521669328212738,0.7569469809532166,0.7247968912124634,1.034515142440796,1.030925989151001,0.013942915946245193,0.41057902574539185,0.6941322684288025,0.01871689222753048,0.40387046337127686,0.02583891898393631,0.5798284411430359,-0.3600594401359558,0.1687503159046173,0.4180104732513428,0.14003516733646393
417,0.6022493839263916,0.49148353934288025,0.8076974153518677,0.008817896246910095,0.5221941471099854,0.7571834921836853,0.7251994013786316,1.0345120429992676,1.0308434963226318,0.013902636244893074,0.4005247950553894,0.6672670245170593,0.019254982471466064,0.40468597412109375,0.02585582062602043,0.5703117251396179,-0.35963088274002075,0.1688069999217987,0.4185038208961487,0.14013223350048065
418,0.6023802757263184,0.4916341006755829,0.8090812563896179,0.00855269655585289,0.5211819410324097,0.7567474246025085,0.7255908846855164,1.0345048904418945,1.0307649374008179,0.013610451482236385,0.3971831500530243,0.6732580065727234,0.01978866383433342,0.40346503257751465,0.025612477213144302,0.5824297070503235,-0.35921239852905273,0.1688607782125473,0.41898369789123535,0.14022859930992126
419,0.6079932451248169,0.4915626049041748,0.811745285987854,0.009091708809137344,0.5219578146934509,0.7570991516113281,0.7259988784790039,1.034488320350647,1.0306930541992188,0.013947615399956703,0.4109352231025696,0.6816023588180542,0.020328909158706665,0.4051612317562103,0.02578043006360531,0.5820199847221375,-0.358785480260849,0.16892845928668976,0.41946086287498474,0.14032816886901855
420,0.6057759523391724,0.4914364218711853,0.8123981356620789,0.00903032161295414,0.5223175287246704,0.7572483420372009,0.7264938950538635,1.0344626903533936,1.0306280851364136,0.013942727819085121,0.409873902797699,0.6797137260437012,0.020908694714307785,0.4051060378551483,0.026010548695921898,0.586017370223999,-0.3583498001098633,0.16903014481067657,0.4199307858943939,0.14044328033924103
421,0.6001390814781189,0.49141547083854675,0.8077656030654907,0.009108277037739754,0.523987889289856,0.7581013441085815,0.726943850517273,1.0344399213790894,1.0305640697479248,0.013923360034823418,0.38791823387145996,0.6608234643936157,0.02144607901573181,0.40318846702575684,0.02594083547592163,0.5700746774673462,-0.3579246997833252,0.16911952197551727,0.4203835129737854,0.14055900275707245
422,0.6050064563751221,0.4914810359477997,0.8107209205627441,0.009436178021132946,0.5232861042022705,0.7577545046806335,0.7273943424224854,1.0344181060791016,1.0305017232894897,0.014053814113140106,0.39563438296318054,0.6810700297355652,0.021972477436065674,0.40365347266197205,0.02587570808827877,0.5724030137062073,-0.35749179124832153,0.16920292377471924,0.4208207428455353,0.14067333936691284
423,0.607130229473114,0.491386353969574,0.8125230669975281,0.009153704158961773,0.523188054561615,0.7576619982719421,0.7278626561164856,1.0343906879425049,1.030441164970398,0.014025826007127762,0.4197584092617035,0.6951858401298523,0.0225256085395813,0.40508216619491577,0.02598922699689865,0.570713222026825,-0.3570527732372284,0.16929969191551208,0.42124879360198975,0.14079125225543976
424,0.6037864685058594,0.4914635419845581,0.8118633031845093,0.008511386811733246,0.5207049250602722,0.7564064264297485,0.7284055352210999,1.0343596935272217,1.0303785800933838,0.013833437114953995,0.40144214034080505,0.6747125387191772,0.02313353680074215,0.402707576751709,0.025885147973895073,0.5809739828109741,-0.3566104769706726,0.16941799223423004,0.42167142033576965,0.14091451466083527
425,0.6052223443984985,0.49140822887420654,0.8117679357528687,0.008990820497274399,0.5227506756782532,0.7574375867843628,0.7289969325065613,1.0343244075775146,1.0303183794021606,0.014094565063714981,0.40566378831863403,0.6708202362060547,0.023766320198774338,0.40358102321624756,0.026101861149072647,0.5815304517745972,-0.35615670680999756,0.1695508062839508,0.4220869541168213,0.14104385673999786
426,0.6020611524581909,0.4912993609905243,0.8100147247314453,0.009195168502628803,0.5228110551834106,0.7574159502983093,0.7296268939971924,1.0342793464660645,1.0302613973617554,0.014207183383405209,0.44361966848373413,0.704002320766449,0.024412890896201134,0.40430590510368347,0.02622349187731743,0.5765583515167236,-0.3557092845439911,0.16970239579677582,0.4225017726421356,0.14117686450481415
427,0.600762128829956,0.4913880228996277,0.8101210594177246,0.008818522095680237,0.5229072570800781,0.7575082778930664,0.7302021980285645,1.0342386960983276,1.030200719833374,0.013947572559118271,0.4045054316520691,0.6936795115470886,0.02503177523612976,0.40428587794303894,0.025964058935642242,0.5754902362823486,-0.35525989532470703,0.16984325647354126,0.42292895913124084,0.14130277931690216
428,0.6045218706130981,0.4913575351238251,0.8112664222717285,0.008755447342991829,0.5225836634635925,0.7573489546775818,0.7307465076446533,1.034203290939331,1.0301332473754883,0.013883768580853939,0.4262860417366028,0.6826073527336121,0.025645991787314415,0.4035890996456146,0.02604936808347702,0.5734102725982666,-0.3547988831996918,0.16997414827346802,0.42336469888687134,0.14141936600208282
429,0.6059101819992065,0.49146848917007446,0.8127866983413696,0.008890815079212189,0.5216202139854431,0.7568919062614441,0.7313228249549866,1.034165859222412,1.0300687551498413,0.013857207261025906,0.4031171500682831,0.6777698993682861,0.026280483230948448,0.40180057287216187,0.025821393355727196,0.5810314416885376,-0.3543367385864258,0.1701173633337021,0.42380255460739136,0.14154309034347534
430,0.603364109992981,0.49134764075279236,0.8108245134353638,0.009082067757844925,0.5231294631958008,0.7576289176940918,0.7318989634513855,1.034132719039917,1.029999852180481,0.01403202023357153,0.4075554311275482,0.6832822561264038,0.026918411254882812,0.4031705856323242,0.026051834225654602,0.5838921070098877,-0.3538845181465149,0.17026466131210327,0.4242541790008545,0.14167086780071259
431,0.6061118841171265,0.49142831563949585,0.8310210704803467,0.009508397430181503,0.5222542881965637,0.7571737170219421,0.7323959469795227,1.03410804271698,1.0299283266067505,0.014342738315463066,0.40469107031822205,0.6841323375701904,0.02751924656331539,0.40423721075057983,0.02621467038989067,0.6238592863082886,-0.3534282147884369,0.17038960754871368,0.4247089624404907,0.1417912244796753
432,0.6046143770217896,0.4913114011287689,0.8105761408805847,0.008977556601166725,0.5228602290153503,0.7574715614318848,0.732860267162323,1.034083604812622,1.0298569202423096,0.013975734822452068,0.3996559977531433,0.6669852137565613,0.0280800461769104,0.40304726362228394,0.026173647493124008,0.5705872178077698,-0.3529793620109558,0.1705048680305481,0.42515531182289124,0.14190514385700226
433,0.6038393378257751,0.4914076030254364,0.8104876279830933,0.008851941674947739,0.5218390226364136,0.756973922252655,0.7333235144615173,1.0340585708618164,1.029785394668579,0.013965459540486336,0.4096930921077728,0.6824094653129578,0.028658878058195114,0.40543317794799805,0.025989186018705368,0.5759148001670837,-0.3525274693965912,0.17062586545944214,0.42560097575187683,0.14201994240283966
434,0.6012725830078125,0.4913850724697113,0.8105158805847168,0.009131214581429958,0.5238626599311829,0.7579985857009888,0.7337709665298462,1.0340416431427002,1.0297083854675293,0.014044111594557762,0.41307592391967773,0.6967480182647705,0.02924199029803276,0.403900146484375,0.025833744555711746,0.5746449828147888,-0.3520800471305847,0.17073574662208557,0.4260452091693878,0.142129585146904
435,0.6063951253890991,0.49141475558280945,0.8125371336936951,0.008903843350708485,0.52245032787323,0.7572969198226929,0.7342125177383423,1.034027099609375,1.029636263847351,0.013880617916584015,0.39787086844444275,0.6813628077507019,0.029816389083862305,0.40544354915618896,0.025859234854578972,0.5841224193572998,-0.3516368269920349,0.17083987593650818,0.4264865219593048,0.14224176108837128
436,0.6076266765594482,0.49133485555648804,0.8120220899581909,0.008946624584496021,0.5230020880699158,0.7575527429580688,0.7346232533454895,1.0340113639831543,1.029564380645752,0.013940001837909222,0.41462963819503784,0.6955951452255249,0.03037494421005249,0.40493243932724,0.025984451174736023,0.5738064646720886,-0.35119521617889404,0.1709398478269577,0.4269256889820099,0.142350435256958
437,0.6039004325866699,0.4914471507072449,0.8136782646179199,0.008931657299399376,0.5215125679969788,0.756837785243988,0.7350451946258545,1.0339910984039307,1.0294947624206543,0.013899157755076885,0.42063969373703003,0.678382396697998,0.030935149639844894,0.40094324946403503,0.02597237005829811,0.5975461602210999,-0.35075995326042175,0.1710464358329773,0.427367627620697,0.14246074855327606
438,0.6073210835456848,0.4912838935852051,0.8126152753829956,0.009100370109081268,0.5238831043243408,0.7579567432403564,0.735411524772644,1.0339710712432861,1.029425859451294,0.01420016959309578,0.4198288321495056,0.6957265138626099,0.031457655131816864,0.4047810435295105,0.02616697922348976,0.5716910362243652,-0.3503267168998718,0.17114250361919403,0.4278019070625305,0.14256486296653748
439,0.6080865859985352,0.4913069009780884,0.8135208487510681,0.008910886012017727,0.5220664739608765,0.7570597529411316,0.7358219623565674,1.0339481830596924,1.0293591022491455,0.013961320742964745,0.4108949601650238,0.6938638687133789,0.03200948238372803,0.40201443433761597,0.0261247456073761,0.582402229309082,-0.3499011993408203,0.171255961060524,0.42821723222732544,0.14267534017562866
440,0.6057571768760681,0.49119848012924194,0.8114725947380066,0.00873057171702385,0.5241102576255798,0.758061408996582,0.7362204790115356,1.0339245796203613,1.0292935371398926,0.01409067865461111,0.42687100172042847,0.6897944211959839,0.03256228566169739,0.40411853790283203,0.026477724313735962,0.5742263793945312,-0.3494722247123718,0.17136724293231964,0.4286251366138458,0.1427825391292572
441,0.6027792096138,0.4914129376411438,0.8100654482841492,0.00912213884294033,0.5223532915115356,0.7572450637817383,0.736638069152832,1.0338990688323975,1.0292305946350098,0.014003805816173553,0.4001241624355316,0.6910567283630371,0.033116042613983154,0.40293771028518677,0.02596096508204937,0.5910957455635071,-0.3490562438964844,0.17148326337337494,0.42902010679244995,0.14289145171642303
442,0.6019315719604492,0.4912540912628174,0.8084189295768738,0.008909845724701881,0.522343099117279,0.7571555972099304,0.7371083498001099,1.033860683441162,1.0291767120361328,0.014069433324038982,0.40857967734336853,0.693893313407898,0.03367739915847778,0.4039084315299988,0.026116415858268738,0.5737994909286499,-0.3486602306365967,0.17161597311496735,0.42942389845848083,0.14300654828548431
443,0.6036028265953064,0.4912428855895996,0.8100635409355164,0.009063055738806725,0.5236859321594238,0.7578336596488953,0.737567126750946,1.0338213443756104,1.029121994972229,0.014257214963436127,0.4241606891155243,0.6914102435112,0.03422665596008301,0.40485280752182007,0.02635682001709938,0.5658634901046753,-0.34826725721359253,0.17175354063510895,0.4298454225063324,0.14312385022640228
444,0.6011555194854736,0.4912952780723572,0.8094238042831421,0.008932861499488354,0.522922933101654,0.7574863433837891,0.7380121350288391,1.033789873123169,1.0290653705596924,0.013998154550790787,0.40329235792160034,0.6942785978317261,0.03475707769393921,0.40470170974731445,0.026081770658493042,0.5753487348556519,-0.3478778302669525,0.171873539686203,0.43025702238082886,0.1432369500398636
445,0.6067010164260864,0.49130722880363464,0.8137735724449158,0.008912833407521248,0.5222059488296509,0.757125973701477,0.7384592890739441,1.0337634086608887,1.0290039777755737,0.014007354155182838,0.4106796681880951,0.690953254699707,0.035313110798597336,0.40186095237731934,0.02608402818441391,0.5929487943649292,-0.34749001264572144,0.17199522256851196,0.4306618571281433,0.14334933459758759
446,0.6032905578613281,0.4912256896495819,0.8102703094482422,0.009142586030066013,0.5234957337379456,0.7577480673789978,0.7388432025909424,1.0337471961975098,1.0289361476898193,0.014241419732570648,0.4052366614341736,0.6830601692199707,0.03585303947329521,0.39910000562667847,0.026357989758253098,0.5923277735710144,-0.34710240364074707,0.1720912754535675,0.43106600642204285,0.14345240592956543
447,0.6022975444793701,0.49128568172454834,0.8088669776916504,0.009040316566824913,0.5224399566650391,0.7572183012962341,0.739220380783081,1.0337283611297607,1.0288718938827515,0.014108100906014442,0.3920787274837494,0.6579195261001587,0.03638037294149399,0.4042840003967285,0.026209790259599686,0.5798155069351196,-0.34672030806541443,0.17218109965324402,0.4314597547054291,0.1435527354478836
448,0.6064472198486328,0.4912707805633545,0.812579870223999,0.008898627012968063,0.5224674940109253,0.7572489976882935,0.7395886182785034,1.0337141752243042,1.0288009643554688,0.013965416699647903,0.43335509300231934,0.6827093362808228,0.036911021918058395,0.4028746485710144,0.026161521673202515,0.5865038633346558,-0.34632956981658936,0.17226950824260712,0.4318501651287079,0.14364881813526154
449,0.6013519167900085,0.49144479632377625,0.81060791015625,0.009010635316371918,0.5206284523010254,0.7563359141349792,0.7398918271064758,1.0337021350860596,1.0287302732467651,0.014092616736888885,0.3955540060997009,0.67153400182724,0.037408649921417236,0.4021403193473816,0.02591335028409958,0.5812231302261353,-0.34594234824180603,0.17234666645526886,0.43223366141319275,0.14373792707920074
450,0.6052910089492798,0.49123454093933105,0.8139261603355408,0.009112163446843624,0.5234596729278564,0.7577264308929443,0.7401924729347229,1.0336875915527344,1.0286633968353271,0.01416719239205122,0.4180832803249359,0.6982452869415283,0.037907641381025314,0.40523308515548706,0.026218920946121216,0.5857470035552979,-0.3455524444580078,0.17242109775543213,0.4326079785823822,0.14382880926132202
451,0.6040142774581909,0.4912378489971161,0.8168653249740601,0.009313138201832771,0.522702693939209,0.7573344111442566,0.7405087947845459,1.0336695909500122,1.0285987854003906,0.014223216101527214,0.4289322793483734,0.7001833915710449,0.038417667150497437,0.39978787302970886,0.026228822767734528,0.6046706438064575,-0.34515559673309326,0.1724947988986969,0.43298599123954773,0.1439170390367508
452,0.604642391204834,0.49131855368614197,0.8109153509140015,0.009388060308992863,0.5219672918319702,0.7569968104362488,0.7407949566841125,1.0336642265319824,1.0285266637802124,0.014124058187007904,0.425752729177475,0.695594072341919,0.0389435701072216,0.40495365858078003,0.02601153776049614,0.5727684497833252,-0.3447516858577728,0.17255829274654388,0.433368980884552,0.14400342106819153
