_step,S_CE_min,beta_ce_std,G_cont_min,beta_cu_mean,G_cont_std,beta_ce_mean,S_CU_max,G_cont_mean,ce_offset_mean,ce_offset_std,cu_multiplier_mean,S_CU_mean,beta_cu_std,S_CU_min,S_CE_max,S_CE_mean,S_CE_std,S_CU_std,cu_multiplier_std,G_cont_max
377,0.43775588274002075,0.844275176525116,0.6941532492637634,-0.5023204684257507,0.014266617596149445,0.1086612343788147,0.5626537799835205,0.7575653791427612,1.0084494352340698,0.15055179595947266,1.0656659603118896,0.49105286598205566,0.34838807582855225,0.40941810607910156,0.6110560297966003,0.5232371091842651,0.010293146595358849,0.024527376517653465,0.11309567093849182,0.8104025721549988
378,0.4569416046142578,0.8454681634902954,0.6959623098373413,-0.5019350051879883,0.014504872262477875,0.10953249782323837,0.5694605708122253,0.7575187087059021,1.0084335803985596,0.15069827437400818,1.0655856132507324,0.4910069704055786,0.34886229038238525,0.40891724824905396,0.6102343797683716,0.5232232213020325,0.01072607934474945,0.024644531309604645,0.11318274587392807,0.8108687400817871
379,0.4478146433830261,0.8467016220092773,0.6942830085754395,-0.5015485882759094,0.01455613225698471,0.1103890985250473,0.5714274644851685,0.7581331729888916,1.0084054470062256,0.1508634239435196,1.0655174255371094,0.49090608954429626,0.34932804107666016,0.40747255086898804,0.613103985786438,0.5244853496551514,0.010733557865023613,0.02475321665406227,0.11328006535768509,0.8144056797027588
380,0.4541463255882263,0.8478597402572632,0.6909539103507996,-0.5011621713638306,0.013912448659539223,0.11121281236410141,0.5688276886940002,0.756372332572937,1.0083874464035034,0.15099535882472992,1.065446376800537,0.4911714196205139,0.34979763627052307,0.40866589546203613,0.613578736782074,0.520807147026062,0.009894550777971745,0.024155613034963608,0.11336949467658997,0.8130769729614258
381,0.4430376887321472,0.8490232825279236,0.6966341733932495,-0.5007818937301636,0.014014731161296368,0.11204670369625092,0.5693420171737671,0.7566553950309753,1.0083699226379395,0.15112900733947754,1.0653737783432007,0.4910479485988617,0.35027483105659485,0.4071386456489563,0.6115136742591858,0.5214529037475586,0.009845737367868423,0.024496523663401604,0.11345791816711426,0.8105376958847046
382,0.45029258728027344,0.850103497505188,0.7034132480621338,-0.500396728515625,0.014104831032454967,0.11284828186035156,0.5687842965126038,0.7567035555839539,1.0083625316619873,0.15123189985752106,1.0652976036071777,0.4910151958465576,0.35074862837791443,0.4075015187263489,0.611883282661438,0.5215654373168945,0.010055318474769592,0.024614384397864342,0.11353927850723267,0.812780499458313
383,0.4214848279953003,0.8511146903038025,0.697295069694519,-0.5000145435333252,0.014224774204194546,0.11363613605499268,0.565002977848053,0.7577160596847534,1.0083706378936768,0.1512950360774994,1.065213918685913,0.4910024106502533,0.35121479630470276,0.4080580174922943,0.6101188659667969,0.5235826373100281,0.010120248422026634,0.024550361558794975,0.11360795795917511,0.809705913066864
384,0.43908295035362244,0.8521232008934021,0.6992591619491577,-0.49963247776031494,0.014343961142003536,0.11441628634929657,0.5706788301467896,0.7572099566459656,1.0083754062652588,0.15135706961154938,1.0651333332061768,0.49099117517471313,0.3516886830329895,0.4081193804740906,0.6140514016151428,0.5225992202758789,0.01046745851635933,0.02463330700993538,0.11367833614349365,0.812882661819458
385,0.4425599277019501,0.8531225323677063,0.7005108594894409,-0.49925240874290466,0.014338388107717037,0.11518838256597519,0.5674004554748535,0.7577459812164307,1.0083764791488647,0.15142636001110077,1.0650529861450195,0.4909701347351074,0.35216230154037476,0.4088224768638611,0.6111077666282654,0.5236594676971436,0.010450070723891258,0.024607490748167038,0.11374932527542114,0.8111350536346436
386,0.4529064893722534,0.8540902137756348,0.6998193264007568,-0.4988664984703064,0.014231751672923565,0.11592423915863037,0.5713839530944824,0.7571234703063965,1.0083951950073242,0.151468425989151,1.0649774074554443,0.4909960925579071,0.35263925790786743,0.40892642736434937,0.6118965148925781,0.5224112272262573,0.010231290012598038,0.02457665279507637,0.11381945759057999,0.8125557899475098
387,0.4557705819606781,0.8549846410751343,0.7004125118255615,-0.4984804093837738,0.014204643666744232,0.11661988496780396,0.5700900554656982,0.7575473785400391,1.0084108114242554,0.15149076282978058,1.0649027824401855,0.4909517765045166,0.35310807824134827,0.409052312374115,0.6130246520042419,0.523282527923584,0.00999752152711153,0.0246412493288517,0.11388052999973297,0.8136166930198669
388,0.4600885808467865,0.8558886051177979,0.6986648440361023,-0.4980931282043457,0.014195391908288002,0.11731858551502228,0.5724358558654785,0.7564112544059753,1.0084233283996582,0.15152129530906677,1.0648294687271118,0.49103283882141113,0.3535865247249603,0.40831834077835083,0.6178398132324219,0.5209985971450806,0.01025388203561306,0.024576377123594284,0.11394483596086502,0.815761923789978
389,0.43947434425354004,0.8568149209022522,0.6920592188835144,-0.49770984053611755,0.014448817819356918,0.1180141493678093,0.5777117013931274,0.7568192481994629,1.0084340572357178,0.1515582948923111,1.0647581815719604,0.49100351333618164,0.35404834151268005,0.4078858494758606,0.6155437231063843,0.5218546390533447,0.010289660654962063,0.024803217500448227,0.11401274055242538,0.8143396377563477
390,0.45271310210227966,0.8577696681022644,0.6991719007492065,-0.49733251333236694,0.013877706602215767,0.11872746795415878,0.5802642107009888,0.7561372518539429,1.0084471702575684,0.1516018807888031,1.0646841526031494,0.4911902844905853,0.35449036955833435,0.40714189410209656,0.6122194528579712,0.5203511714935303,0.009473023004829884,0.02424931339919567,0.11408324539661407,0.8160413503646851
391,0.45471617579460144,0.8587761521339417,0.6980258822441101,-0.4969612956047058,0.014037121087312698,0.11947732418775558,0.5787630081176758,0.7572092413902283,1.0084505081176758,0.15167732536792755,1.064612627029419,0.49097514152526855,0.35493096709251404,0.40687739849090576,0.615731418132782,0.5225813388824463,0.00984823890030384,0.024587025865912437,0.11416302621364594,0.8167654871940613
392,0.4460603594779968,0.8597558736801147,0.7008640766143799,-0.4965970516204834,0.014312701299786568,0.1202189028263092,0.5647006034851074,0.7568490505218506,1.0084632635116577,0.15173713862895966,1.0645393133163452,0.49101707339286804,0.35536766052246094,0.4077224135398865,0.6101237535476685,0.5219239592552185,0.010174122639000416,0.02459196373820305,0.11424322426319122,0.811107873916626
393,0.434134840965271,0.8607850670814514,0.6857460737228394,-0.49623537063598633,0.014449304901063442,0.12097251415252686,0.5700627565383911,0.7576870918273926,1.0084571838378906,0.1518247127532959,1.0644724369049072,0.49089643359184265,0.3558051288127899,0.4082351624965668,0.6192901134490967,0.5236037969589233,0.010452738963067532,0.02485698275268078,0.11432450264692307,0.8155416250228882
394,0.4505713880062103,0.8617462515830994,0.7035934329032898,-0.4958786368370056,0.014194103889167309,0.12168445438146591,0.5711557865142822,0.7580227851867676,1.0084459781646729,0.15190474689006805,1.064405918121338,0.4908875823020935,0.3562404215335846,0.40988969802856445,0.6135841012001038,0.5242646336555481,0.009835251607000828,0.0247427336871624,0.11440110951662064,0.8128505945205688
395,0.44294047355651855,0.8627178072929382,0.697356104850769,-0.49552398920059204,0.014402723871171474,0.12239544093608856,0.5694155693054199,0.7571032047271729,1.0084197521209717,0.1519945114850998,1.0643445253372192,0.4909366965293884,0.3566727936267853,0.4071076512336731,0.6195915937423706,0.5224436521530151,0.010512428358197212,0.024676643311977386,0.11447552591562271,0.8146812319755554
396,0.45823416113853455,0.8636907935142517,0.7010903358459473,-0.4951644539833069,0.014063387177884579,0.12310552597045898,0.5693700313568115,0.756912350654602,1.008394479751587,0.15208593010902405,1.064284324645996,0.4910053610801697,0.3571043908596039,0.40812429785728455,0.6148198843002319,0.5220024585723877,0.009911231696605682,0.024465832859277725,0.11455254256725311,0.8135730624198914
397,0.4463871419429779,0.8646574020385742,0.7017354965209961,-0.49480926990509033,0.01415606401860714,0.12379860877990723,0.5692319273948669,0.7570778727531433,1.0083614587783813,0.15218916535377502,1.0642240047454834,0.49097010493278503,0.3575268089771271,0.4089204668998718,0.6108074188232422,0.5223772525787354,0.009905941784381866,0.024514634162187576,0.11462899297475815,0.8112895488739014
398,0.4539355933666229,0.8656419515609741,0.6989232301712036,-0.494462788105011,0.014678994193673134,0.12448032945394516,0.5645112991333008,0.7572122812271118,1.0083322525024414,0.15228912234306335,1.0641659498214722,0.4909704923629761,0.35792848467826843,0.4069827198982239,0.615685224533081,0.5226804614067078,0.011215816251933575,0.024540193378925323,0.11471271514892578,0.8144539594650269
399,0.4521965980529785,0.866600513458252,0.7033525705337524,-0.49412819743156433,0.01420072466135025,0.1251482367515564,0.5774107575416565,0.7576913237571716,1.0083036422729492,0.15236680209636688,1.064112901687622,0.490891695022583,0.3583192229270935,0.40612900257110596,0.6120844483375549,0.5236093997955322,0.01013949140906334,0.024666238576173782,0.11479577422142029,0.8135949969291687
400,0.4709017276763916,0.8675212264060974,0.7016677260398865,-0.4937926232814789,0.014263372868299484,0.12580816447734833,0.5686230063438416,0.7576131224632263,1.0082783699035645,0.1524360626935959,1.0640578269958496,0.4908444285392761,0.358705073595047,0.4086824357509613,0.6127607226371765,0.5235031843185425,0.010158952325582504,0.02463144063949585,0.11487315595149994,0.8139328956604004
401,0.4309738278388977,0.8684621453285217,0.699675440788269,-0.4934513568878174,0.014355591498315334,0.12648680806159973,0.5634849071502686,0.7578798532485962,1.0082539319992065,0.15251775085926056,1.0640015602111816,0.49082109332084656,0.3590923845767975,0.4084112048149109,0.6123110055923462,0.524073600769043,0.009986981749534607,0.024829644709825516,0.11495555192232132,0.8126789927482605
402,0.45702922344207764,0.8693318367004395,0.6920701861381531,-0.4931185841560364,0.014261627569794655,0.1271129846572876,0.5693936347961426,0.7566111087799072,1.008230209350586,0.15257586538791656,1.0639485120773315,0.49097418785095215,0.35947343707084656,0.40662217140197754,0.6115385293960571,0.5214535593986511,0.010357684455811977,0.024470767006278038,0.1150331050157547,0.8107311129570007
403,0.4363405406475067,0.8702334761619568,0.6959002017974854,-0.49278026819229126,0.014514489099383354,0.12775754928588867,0.5871880054473877,0.7571954727172852,1.0082030296325684,0.1526484191417694,1.0639011859893799,0.4908881187438965,0.3598595857620239,0.40339428186416626,0.6145856976509094,0.5226761102676392,0.010630725882947445,0.024821817874908447,0.115116648375988,0.8167505264282227
404,0.4400883615016937,0.8711768388748169,0.6996724009513855,-0.4924396872520447,0.014291753992438316,0.1284307837486267,0.5688046813011169,0.7573319673538208,1.0081708431243896,0.15274280309677124,1.0638552904129028,0.49086469411849976,0.3602387607097626,0.40850168466567993,0.6139480471611023,0.5229490399360657,0.010031934827566147,0.02475043386220932,0.11520669609308243,0.8123489618301392
405,0.44881290197372437,0.8721431493759155,0.6984395980834961,-0.4921010434627533,0.014210223220288754,0.129100501537323,0.5704566836357117,0.7571112513542175,1.0081346035003662,0.15284433960914612,1.0638129711151123,0.49086567759513855,0.3606164753437042,0.4090030789375305,0.6147139072418213,0.5225108861923218,0.00991560984402895,0.024669883772730827,0.11529841274023056,0.8137518167495728
406,0.4416542947292328,0.873115062713623,0.6966356635093689,-0.49176639318466187,0.014536535367369652,0.12976820766925812,0.5633381605148315,0.7574548721313477,1.008101463317871,0.1529422402381897,1.0637723207473755,0.4908362329006195,0.36098557710647583,0.40903663635253906,0.6130130290985107,0.5232328176498413,0.010620737448334694,0.024753253906965256,0.11539391428232193,0.8121182322502136
407,0.43383631110191345,0.8741316795349121,0.6987144351005554,-0.49143660068511963,0.014564311131834984,0.13047407567501068,0.5780178308486938,0.7579416036605835,1.0080726146697998,0.1530546098947525,1.063727855682373,0.4907820224761963,0.3613400459289551,0.4047488570213318,0.6113172769546509,0.5242172479629517,0.010503441095352173,0.024904584512114525,0.11549157649278641,0.8120421171188354
408,0.45454806089401245,0.8751761317253113,0.7021570205688477,-0.49110496044158936,0.014662756584584713,0.13121065497398376,0.5698896050453186,0.7569417357444763,1.0080437660217285,0.15317495167255402,1.0636799335479736,0.4908718764781952,0.3617052435874939,0.40755999088287354,0.615788459777832,0.5222195386886597,0.011079727672040462,0.024703463539481163,0.11558465659618378,0.8139312267303467
409,0.4517812132835388,0.876179575920105,0.6915640830993652,-0.49077391624450684,0.014606049284338951,0.13192731142044067,0.6128251552581787,0.7573381662368774,1.0080100297927856,0.15329337120056152,1.0636311769485474,0.49085935950279236,0.36207762360572815,0.4041748046875,0.6167446374893188,0.523007869720459,0.01083393394947052,0.024689530953764915,0.11567240208387375,0.8342775702476501
410,0.44852861762046814,0.8771666288375854,0.7038207054138184,-0.4904378056526184,0.014404213055968285,0.13262024521827698,0.5673115253448486,0.7572128176689148,1.007970929145813,0.1534176468849182,1.063583254814148,0.490940660238266,0.36245954036712646,0.409351646900177,0.6201230883598328,0.5226868987083435,0.010409252718091011,0.024546567350625992,0.11575780063867569,0.8164758682250977
411,0.4380410313606262,0.878154456615448,0.6999796628952026,-0.49010998010635376,0.014427606016397476,0.13329927623271942,0.5816487073898315,0.757365345954895,1.0079187154769897,0.15355268120765686,1.063538670539856,0.49079209566116333,0.3628375828266144,0.40708762407302856,0.612511932849884,0.5230657458305359,0.01044155191630125,0.024850456044077873,0.1158420592546463,0.8137881755828857
412,0.45285850763320923,0.8791699409484863,0.7034046053886414,-0.48977744579315186,0.014423806220293045,0.13399754464626312,0.5763607621192932,0.7575764656066895,1.0078649520874023,0.15369409322738647,1.0634961128234863,0.4908082187175751,0.36321112513542175,0.409588098526001,0.6154420375823975,0.5234941244125366,0.010242512449622154,0.024831173941493034,0.11592907458543777,0.8152889013290405
413,0.44711217284202576,0.8801228404045105,0.7035984992980957,-0.489440381526947,0.01432949211448431,0.13467176258563995,0.571080207824707,0.7568055987358093,1.0078343152999878,0.15380467474460602,1.063447117805481,0.49086713790893555,0.36358964443206787,0.4082632064819336,0.6144542694091797,0.5219337940216064,0.010278386995196342,0.024717185646295547,0.1160162091255188,0.8134679794311523
414,0.43305015563964844,0.8810204863548279,0.6931137442588806,-0.48910683393478394,0.013987485319375992,0.13531243801116943,0.5681723356246948,0.7567340731620789,1.007798194885254,0.15391036868095398,1.0633978843688965,0.4908536374568939,0.36396583914756775,0.4083123207092285,0.6133010387420654,0.5217686891555786,0.009690388105809689,0.024490948766469955,0.11610165238380432,0.81171715259552
415,0.4525851607322693,0.8819162845611572,0.7003571391105652,-0.48877662420272827,0.01426757127046585,0.13595494627952576,0.5710209608078003,0.75706547498703,1.0077606439590454,0.1540164202451706,1.0633492469787598,0.49087345600128174,0.36434248089790344,0.4078300893306732,0.6124226450920105,0.5224382877349854,0.010251043364405632,0.02457292191684246,0.11618560552597046,0.8119603395462036
416,0.440049946308136,0.8828068375587463,0.6970893740653992,-0.4884365499019623,0.01431182399392128,0.13658279180526733,0.5735902786254883,0.7573415637016296,1.0077214241027832,0.1541256457567215,1.0633076429367065,0.4907899498939514,0.3647267520427704,0.40905308723449707,0.6144295930862427,0.5230268836021423,0.010132599622011185,0.02473493479192257,0.11627161502838135,0.8150348663330078
417,0.43020400404930115,0.8836687207221985,0.6901528835296631,-0.4880974292755127,0.014635159634053707,0.13720613718032837,0.5839049816131592,0.7569274306297302,1.0076947212219238,0.15421035885810852,1.0632632970809937,0.4908265471458435,0.3651123642921448,0.40475329756736755,0.615868091583252,0.5222146511077881,0.010787054896354675,0.02489638328552246,0.11635385453701019,0.8176345825195312
418,0.4490334391593933,0.8845009207725525,0.6961545944213867,-0.48775988817214966,0.014518286101520061,0.13781753182411194,0.5840561389923096,0.7564958930015564,1.0076665878295898,0.15429051220417023,1.0632187128067017,0.4907956123352051,0.36549463868141174,0.4048788547515869,0.6120892763137817,0.5213800668716431,0.010660022497177124,0.024809589609503746,0.11643257737159729,0.8155593872070312
419,0.4390610158443451,0.8853345513343811,0.7000819444656372,-0.48742860555648804,0.014340895228087902,0.13843490183353424,0.5704265832901001,0.757189154624939,1.0076647996902466,0.15435218811035156,1.063164234161377,0.490797221660614,0.3658789098262787,0.4087468087673187,0.6143984198570251,0.5227463245391846,0.010202190838754177,0.024625426158308983,0.11651044338941574,0.8131128549575806
420,0.4401407241821289,0.8861632943153381,0.6963509321212769,-0.4871063232421875,0.01446017436683178,0.13906726241111755,0.574735164642334,0.7574154734611511,1.007667064666748,0.15441815555095673,1.063105583190918,0.49068278074264526,0.36626023054122925,0.405719131231308,0.6141046285629272,0.5232675671577454,0.01035110279917717,0.024881258606910706,0.11658689379692078,0.8134907484054565
421,0.4429386854171753,0.8870059847831726,0.702124297618866,-0.48678919672966003,0.01470138318836689,0.13971951603889465,0.5651328563690186,0.757565975189209,1.0076673030853271,0.15448914468288422,1.0630496740341187,0.49074339866638184,0.36663076281547546,0.4083402752876282,0.6107943654060364,0.5235646367073059,0.010800152085721493,0.02486993744969368,0.11666743457317352,0.8115640878677368
422,0.43382570147514343,0.887826681137085,0.7000636458396912,-0.48647040128707886,0.01435227133333683,0.14036722481250763,0.5750359296798706,0.7566713690757751,1.0076704025268555,0.15454915165901184,1.0629909038543701,0.49091142416000366,0.36699816584587097,0.4083166718482971,0.614465057849884,0.5216733813285828,0.010316061787307262,0.02460206300020218,0.11674347519874573,0.8125234842300415
423,0.45786619186401367,0.8885810375213623,0.7003370523452759,-0.48615503311157227,0.014353292062878609,0.14096854627132416,0.5683651566505432,0.7574469447135925,1.0076680183410645,0.15459629893302917,1.0629329681396484,0.49072107672691345,0.36736544966697693,0.40726369619369507,0.6110019087791443,0.5233126282691956,0.01010081171989441,0.024778513237833977,0.11681374907493591,0.8101028800010681
424,0.42230504751205444,0.8893158435821533,0.6809484958648682,-0.4858416020870209,0.014564421027898788,0.14158140122890472,0.5711771845817566,0.7578584551811218,1.0076730251312256,0.15463757514953613,1.0628695487976074,0.4906221628189087,0.36773771047592163,0.4092210531234741,0.6153509616851807,0.524174690246582,0.010615015402436256,0.024882694706320763,0.11687883734703064,0.8134913444519043
425,0.4211355447769165,0.8900778889656067,0.6714857816696167,-0.48553377389907837,0.014416996389627457,0.14221443235874176,0.5702170729637146,0.7573646903038025,1.0076730251312256,0.15469373762607574,1.0628058910369873,0.4906841516494751,0.3681052625179291,0.40856146812438965,0.6112851500511169,0.5231796503067017,0.010239379480481148,0.024821627885103226,0.11694382131099701,0.8115453124046326
426,0.4587899148464203,0.8908553123474121,0.7006761431694031,-0.4852249026298523,0.014281313866376877,0.14286279678344727,0.5715057849884033,0.757099986076355,1.0076758861541748,0.15475307404994965,1.0627410411834717,0.4907107353210449,0.36846479773521423,0.40928953886032104,0.6152401566505432,0.5226300358772278,0.009969284757971764,0.024764250963926315,0.11701055616140366,0.8127231597900391
427,0.44496679306030273,0.8916206359863281,0.6994642615318298,-0.4849194884300232,0.014501450583338737,0.143486887216568,0.5794116854667664,0.7580229043960571,1.007673978805542,0.15480859577655792,1.0626814365386963,0.49064183235168457,0.3688172399997711,0.4077252745628357,0.6183252334594727,0.5244892835617065,0.010319318622350693,0.024990301579236984,0.11707818508148193,0.8168164491653442
428,0.4336228370666504,0.89235520362854,0.6931424140930176,-0.48461851477622986,0.014703072607517242,0.1441017985343933,0.5693340301513672,0.7577459812164307,1.0076756477355957,0.15485988557338715,1.0626165866851807,0.4906463623046875,0.36916089057922363,0.40876659750938416,0.6145920157432556,0.5239667892456055,0.010886925272643566,0.024916693568229675,0.1171390488743782,0.8132259845733643
429,0.43880677223205566,0.8930726647377014,0.6888135671615601,-0.4843233525753021,0.014345386996865273,0.14470097422599792,0.5680266618728638,0.7568079233169556,1.0076756477355957,0.1549055576324463,1.0625534057617188,0.49074313044548035,0.3695038855075836,0.40883028507232666,0.6155773401260376,0.5220674276351929,0.0100973229855299,0.024759169667959213,0.11719897389411926,0.8121296763420105
430,0.4345325231552124,0.8938264846801758,0.6989049911499023,-0.48402833938598633,0.01433661486953497,0.1452997773885727,0.5747514963150024,0.7572030425071716,1.0076651573181152,0.1549677550792694,1.0624960660934448,0.49076002836227417,0.3698388934135437,0.4088869094848633,0.6188026070594788,0.5227923393249512,0.010177675634622574,0.02479495108127594,0.11726143956184387,0.8167831301689148
431,0.43098998069763184,0.8945842385292053,0.6895923614501953,-0.48372945189476013,0.014536330476403236,0.1458769291639328,0.5675997734069824,0.7576937079429626,1.0076543092727661,0.15503522753715515,1.062443494796753,0.4906187653541565,0.37017539143562317,0.4087000787258148,0.6104058027267456,0.5238749980926514,0.010312195867300034,0.024926628917455673,0.11732514202594757,0.8111113905906677
432,0.44405078887939453,0.8952910900115967,0.6946842074394226,-0.4834241569042206,0.01420656405389309,0.1464168131351471,0.5698939561843872,0.7571216821670532,1.0076487064361572,0.1550786942243576,1.0623905658721924,0.49070823192596436,0.3705243468284607,0.40728259086608887,0.610296905040741,0.5226553082466125,0.010054069571197033,0.02468978241086006,0.11738532036542892,0.8111782073974609
433,0.4532827138900757,0.895972728729248,0.6968454718589783,-0.4831230640411377,0.014477180317044258,0.14693403244018555,0.5691440105438232,0.7573668360710144,1.0076382160186768,0.15511822700500488,1.0623382329940796,0.4907056987285614,0.37087303400039673,0.4083549976348877,0.6218154430389404,0.5231822729110718,0.01039037387818098,0.024817749857902527,0.11743893474340439,0.8167698383331299
434,0.43504807353019714,0.8966551423072815,0.681684672832489,-0.4828275442123413,0.014360930770635605,0.14744789898395538,0.5718955993652344,0.758152961730957,1.0076234340667725,0.15515968203544617,1.062290072441101,0.49062371253967285,0.3712098300457001,0.40817928314208984,0.6119855642318726,0.5247565507888794,0.010028715245425701,0.02480480447411537,0.11749788373708725,0.8147376775741577
435,0.43410319089889526,0.8973463773727417,0.6952921152114868,-0.4825316071510315,0.014537706039845943,0.14798590540885925,0.5714519023895264,0.7577423453330994,1.0076100826263428,0.1552041471004486,1.0622422695159912,0.4906303286552429,0.3715473711490631,0.4082881212234497,0.6129021644592285,0.5239807367324829,0.010286414995789528,0.02493996173143387,0.11756104230880737,0.8137778639793396
436,0.45634859800338745,0.8980337977409363,0.6994123458862305,-0.48224371671676636,0.014322291128337383,0.14851140975952148,0.5756198167800903,0.7569934129714966,1.0075874328613281,0.15525338053703308,1.062197208404541,0.4907209873199463,0.37188974022865295,0.40709227323532104,0.6094862222671509,0.5224335789680481,0.010050036013126373,0.02476895973086357,0.11762037128210068,0.8139049410820007
437,0.4398382306098938,0.8987541794776917,0.693616509437561,-0.48195943236351013,0.014249815605580807,0.14905214309692383,0.5740665197372437,0.7566835284233093,1.0075483322143555,0.15533053874969482,1.0621566772460938,0.4907812476158142,0.37223145365715027,0.40758681297302246,0.6104861497879028,0.5217820405960083,0.009941576980054379,0.024710318073630333,0.11768483370542526,0.8130556344985962
438,0.4353818893432617,0.8994818925857544,0.695617139339447,-0.48168134689331055,0.014203255996108055,0.14961060881614685,0.5712076425552368,0.7564763426780701,1.007508635520935,0.15540862083435059,1.062117576599121,0.49081939458847046,0.37256330251693726,0.4066773056983948,0.615726113319397,0.5213590860366821,0.009870676323771477,0.024628400802612305,0.11774885654449463,0.8133699297904968
439,0.42469093203544617,0.9001857042312622,0.688947856426239,-0.4813998341560364,0.014687045477330685,0.15018296241760254,0.576973557472229,0.7574377059936523,1.0074732303619385,0.1554838865995407,1.0620718002319336,0.490648478269577,0.37289246916770935,0.4055505692958832,0.6181477308273315,0.5233556032180786,0.010792665183544159,0.024944275617599487,0.11780673265457153,0.816389262676239
440,0.4494445025920868,0.9009187817573547,0.702192485332489,-0.48111581802368164,0.014411015436053276,0.1507590413093567,0.5624138116836548,0.75738525390625,1.0074317455291748,0.15557482838630676,1.0620275735855103,0.49065983295440674,0.3732137680053711,0.4072677493095398,0.6147400736808777,0.5232256650924683,0.010468164458870888,0.024739576503634453,0.11786685883998871,0.8108854293823242
441,0.4446529150009155,0.9016737937927246,0.6980926394462585,-0.48083460330963135,0.014640970155596733,0.1513507217168808,0.5741655826568604,0.7575370669364929,1.0073994398117065,0.1556681990623474,1.0619800090789795,0.49052733182907104,0.3735281229019165,0.4078119397163391,0.6201362013816833,0.5236465334892273,0.010524429380893707,0.025119561702013016,0.11793128401041031,0.816622257232666
442,0.4591122567653656,0.9024398922920227,0.7021212577819824,-0.4805540442466736,0.014108017086982727,0.1519421488046646,0.5643504858016968,0.756441056728363,1.007358431816101,0.15578098595142365,1.0619316101074219,0.4907829165458679,0.3738442063331604,0.4087105393409729,0.6172120571136475,0.5213041305541992,0.009711768478155136,0.02457716129720211,0.11799553036689758,0.8157042860984802
443,0.44109004735946655,0.9032147526741028,0.6969873309135437,-0.48026835918426514,0.014459442347288132,0.15256084501743317,0.5687086582183838,0.7575079798698425,1.0073363780975342,0.15588445961475372,1.0618736743927002,0.490638792514801,0.3741692304611206,0.4066590666770935,0.6176406741142273,0.5234980583190918,0.010470712557435036,0.024808740243315697,0.11805933713912964,0.814497172832489
444,0.4431670904159546,0.9040319323539734,0.7001811861991882,-0.47998398542404175,0.014531983062624931,0.1532115936279297,0.5736731290817261,0.7571600675582886,1.0073158740997314,0.15600734949111938,1.0618159770965576,0.4906853139400482,0.37449049949645996,0.40722155570983887,0.6164299249649048,0.522788405418396,0.010552192106842995,0.024820422753691673,0.11813061684370041,0.8172721862792969
445,0.45284923911094666,0.9047912359237671,0.6966900825500488,-0.47970104217529297,0.014394579455256462,0.1538502275943756,0.5671851634979248,0.7569696307182312,1.007312536239624,0.15608973801136017,1.0617542266845703,0.4906449317932129,0.3748132884502411,0.40811997652053833,0.6198035478591919,0.5224188566207886,0.010037021711468697,0.024995245039463043,0.1181955486536026,0.8162834048271179
446,0.4241856038570404,0.9055642485618591,0.6950916647911072,-0.4794199466705322,0.014696508646011353,0.1544993370771408,0.5699893236160278,0.757713794708252,1.0073039531707764,0.15618664026260376,1.0616931915283203,0.4905817210674286,0.375125914812088,0.40911030769348145,0.6163942813873291,0.5239747166633606,0.010503577999770641,0.02501099370419979,0.11826154589653015,0.8148805499076843
447,0.4378255307674408,0.9063333868980408,0.7003809213638306,-0.4791409373283386,0.01433621346950531,0.1551300585269928,0.5677393078804016,0.7569135427474976,1.007293701171875,0.1562822014093399,1.0616350173950195,0.49071142077445984,0.37543123960494995,0.4088101387023926,0.6161034107208252,0.5222903490066528,0.010135382413864136,0.02471214346587658,0.11833080649375916,0.8147658705711365
448,0.44395601749420166,0.9070937037467957,0.6958905458450317,-0.4788609743118286,0.01460677944123745,0.15577353537082672,0.5771849155426025,0.7570800185203552,1.007277488708496,0.1563846319913864,1.0615813732147217,0.4905421733856201,0.37574824690818787,0.4072237014770508,0.6190071105957031,0.5227238535881042,0.010601060464978218,0.025033283978700638,0.11840198189020157,0.8190450668334961
449,0.4429205358028412,0.9078360795974731,0.6951683759689331,-0.47858500480651855,0.014571735635399818,0.1564142107963562,0.5645128488540649,0.7574567794799805,1.0072592496871948,0.15648016333580017,1.0615288019180298,0.4905718266963959,0.3760599195957184,0.40770596265792847,0.6174491047859192,0.5234422087669373,0.010592717677354813,0.024959621950984,0.11846893280744553,0.8147420287132263
450,0.4066917300224304,0.9085679650306702,0.666229784488678,-0.4783070981502533,0.014606425538659096,0.1570485681295395,0.57020103931427,0.7574684023857117,1.0072507858276367,0.1565628945827484,1.0614758729934692,0.4905965030193329,0.3763616681098938,0.4077337980270386,0.613397479057312,0.5234701037406921,0.01046827808022499,0.02500740997493267,0.11853630840778351,0.811600387096405
451,0.46454280614852905,0.9093127846717834,0.6990053057670593,-0.4780281186103821,0.014945733360946178,0.15768738090991974,0.5657937526702881,0.7571060657501221,1.0072433948516846,0.15665383636951447,1.0614241361618042,0.490603506565094,0.37665873765945435,0.4053279161453247,0.614669919013977,0.5227907299995422,0.011140871793031693,0.025122519582509995,0.11860921233892441,0.8148120641708374
452,0.4403076171875,0.9100620746612549,0.699122428894043,-0.4777470827102661,0.014432824216783047,0.15831021964550018,0.5644541382789612,0.7574419975280762,1.0072364807128906,0.156741201877594,1.0613774061203003,0.490599125623703,0.3769688606262207,0.40735483169555664,0.6141009330749512,0.5233856439590454,0.010440385900437832,0.024749070405960083,0.11868511885404587,0.8124915957450867
