_step,train/loss/stt_tpn_loss_scaled,train/loss/stt_tpn_loss_unscaled,train/loss/stt_causal_router_loss_unscaled
746,0.0019907536916434765,0.03981507197022438,0.7916502356529236
747,0.0020035349298268557,0.04007069766521454,0.7970449328422546
748,0.001978466985747218,0.03956933692097664,0.8115886449813843
749,0.0019163694232702255,0.03832738846540451,0.8012592196464539
750,0.0019343727035447955,0.03868745267391205,0.7890958189964294
751,0.0019610354211181402,0.03922070562839508,0.7966914176940918
752,0.0020282191690057516,0.04056438058614731,0.8140818476676941
753,0.0020005390979349613,0.04001078009605408,0.7923220992088318
754,0.0020338993053883314,0.0406779870390892,0.7920722961425781
755,0.0019981798250228167,0.03996359556913376,0.7908239364624023
756,0.0019919797778129578,0.039839595556259155,0.7889230251312256
757,0.00193225487601012,0.038645096123218536,0.7909323573112488
758,0.0018758915830403566,0.03751783072948456,0.804297149181366
759,0.002018279628828168,0.040365591645240784,0.7866715788841248
760,0.002004736801609397,0.040094733238220215,0.7838765978813171
761,0.0020030902232974768,0.04006180539727211,0.7927684187889099
762,0.0019829452503472567,0.03965890407562256,0.7996718287467957
763,0.0019595676567405462,0.0391913503408432,0.7977163195610046
764,0.001968660159036517,0.03937320038676262,0.7861512899398804
765,0.0019893667194992304,0.03978733345866203,0.7932106852531433
766,0.0019924850203096867,0.039849698543548584,0.7912048101425171
767,0.0019030942348763347,0.03806188330054283,0.7907883524894714
768,0.001957991858944297,0.03915983811020851,0.7910512685775757
769,0.002027231501415372,0.04054462909698486,0.7906610369682312
770,0.0020019744988530874,0.04003949090838432,0.7870163321495056
771,0.002033066004514694,0.040661320090293884,0.7914071083068848
772,0.0019968391861766577,0.03993678092956543,0.7969052195549011
773,0.0019694699440151453,0.03938939794898033,0.7856802940368652
774,0.0019070601556450129,0.03814120218157768,0.7945608496665955
775,0.0019276015227660537,0.03855203092098236,0.7849305868148804
776,0.0019814770203083754,0.03962954133749008,0.7929034233093262
777,0.001976914471015334,0.03953828662633896,0.7887706756591797
778,0.001986107090488076,0.03972214087843895,0.7920810580253601
779,0.0019027757225558162,0.03805551305413246,0.7937840223312378
780,0.0020331288687884808,0.040662575513124466,0.7837495803833008
781,0.00198342464864254,0.0396684929728508,0.7989823222160339
782,0.0019784339237958193,0.03956867754459381,0.8029831647872925
783,0.0019699502736330032,0.039399005472660065,0.7998420000076294
784,0.0019965798128396273,0.03993159532546997,0.7892309427261353
785,0.0019375833217054605,0.038751665502786636,0.8020024299621582
786,0.001965337200090289,0.03930674493312836,0.7873988151550293
787,0.001929616555571556,0.03859233111143112,0.7968551516532898
788,0.0019641772378236055,0.039283543825149536,0.7992720603942871
789,0.0019220520043745637,0.03844103962182999,0.7991651296615601
790,0.0019681863486766815,0.03936372697353363,0.7848638296127319
791,0.0019525140523910522,0.039050281047821045,0.808262288570404
792,0.00197327951900661,0.039465587586164474,0.7936779856681824
793,0.001967507414519787,0.03935014829039574,0.791222095489502
794,0.001924522570334375,0.038490451872348785,0.8051599264144897
795,0.0020522051490843296,0.04104410111904144,0.7970260381698608
796,0.0019673153292387724,0.03934630751609802,0.7918528318405151
797,0.001927868346683681,0.03855736553668976,0.8173109889030457
798,0.0019430667161941528,0.03886133432388306,0.7973558902740479
799,0.0020068322774022818,0.04013664275407791,0.803419291973114
800,0.0019807592034339905,0.03961518406867981,0.7901303768157959
801,0.001992644276469946,0.03985288366675377,0.8008188009262085
802,0.0019172659376636147,0.03834531828761101,0.7964272499084473
803,0.0019493292784318328,0.03898658603429794,0.7879440188407898
804,0.0019760485738515854,0.03952097147703171,0.8048933744430542
805,0.002010203432291746,0.040204066783189774,0.7921761274337769
806,0.0020224801264703274,0.0404496006667614,0.7925344705581665
807,0.002005254849791527,0.040105096995830536,0.7899605631828308
808,0.00196288013830781,0.03925760090351105,0.7852739691734314
809,0.001906434423290193,0.03812868893146515,0.8015384078025818
810,0.0018728517461568117,0.03745703399181366,0.8005170822143555
811,0.0019995311740785837,0.0399906225502491,0.7895345687866211
812,0.0018757757497951388,0.037515513598918915,0.7764167785644531
813,0.0020079822279512882,0.040159642696380615,0.7928485870361328
814,0.0019740171264857054,0.039480339735746384,0.7829885482788086
815,0.0019483594223856926,0.03896718844771385,0.7885972857475281
816,0.0019963139202445745,0.03992627561092377,0.7853498458862305
817,0.0019967362750321627,0.03993472456932068,0.7836453914642334
818,0.00195930409245193,0.039186082780361176,0.7985478639602661
819,0.001917464891448617,0.038349296897649765,0.7899699211120605
820,0.0019635818898677826,0.03927163779735565,0.7850461006164551
821,0.001977098174393177,0.03954196348786354,0.7861196994781494
822,0.0020235248375684023,0.04047049582004547,0.7973775863647461
823,0.00200438778847456,0.040087755769491196,0.8020381331443787
824,0.001970567274838686,0.03941134363412857,0.7928214073181152
825,0.0020436577033251524,0.040873151272535324,0.7907979488372803
826,0.0019525688840076327,0.03905137628316879,0.7982563376426697
827,0.002018306404352188,0.04036612808704376,0.7899993658065796
828,0.001994611695408821,0.03989223390817642,0.794579267501831
829,0.0020140463020652533,0.04028092324733734,0.8069374561309814
830,0.0019441115437075496,0.03888222947716713,0.7894120216369629
831,0.0019910396076738834,0.03982079029083252,0.7960385084152222
832,0.0019541531801223755,0.03908306360244751,0.7804193496704102
833,0.001986216753721237,0.039724335074424744,0.7962449789047241
834,0.0020046462304890156,0.04009292274713516,0.8115863800048828
835,0.0019414399284869432,0.03882879763841629,0.7933182120323181
836,0.0019370437366887927,0.03874087333679199,0.7939709424972534
837,0.001928474404849112,0.03856948763132095,0.794792890548706
838,0.002018701983615756,0.040374040603637695,0.7799930572509766
839,0.0018759332597255707,0.037518665194511414,0.80636066198349
840,0.001955808838829398,0.03911617398262024,0.8005664348602295
841,0.001965877367183566,0.0393175445497036,0.7890164256095886
842,0.0019931450951844454,0.03986290097236633,0.795859694480896
843,0.0019434420391917229,0.03886884078383446,0.7911984324455261
844,0.001895093242637813,0.0379018634557724,0.7941726446151733
845,0.0020008552819490433,0.040017105638980865,0.7837960124015808
846,0.0019833312835544348,0.03966662287712097,0.8041599988937378
847,0.0019622445106506348,0.039244890213012695,0.8107694387435913
848,0.001969919539988041,0.03939839079976082,0.7891067266464233
849,0.0019130147993564606,0.03826029598712921,0.7923264503479004
850,0.0018934836843982339,0.03786967322230339,0.7927991151809692
851,0.0019536663312464952,0.03907332569360733,0.7946195006370544
852,0.0019016427686437964,0.038032855838537216,0.7890157699584961
853,0.001965161180123687,0.03930322453379631,0.8133980631828308
854,0.001930257654748857,0.03860515356063843,0.7860681414604187
855,0.001912662060931325,0.038253240287303925,0.7994706630706787
856,0.00186932273209095,0.037386454641819,0.8151916265487671
857,0.001979529159143567,0.03959058225154877,0.7910100221633911
858,0.0018779836827889085,0.03755967319011688,0.804450511932373
859,0.001954447478055954,0.03908894956111908,0.8069280385971069
860,0.001931071630679071,0.038621433079242706,0.7841817736625671
861,0.001806749845854938,0.0361349955201149,0.802289605140686
862,0.0020038902293890715,0.040077805519104004,0.8046053647994995
863,0.0020233343821018934,0.04046668857336044,0.8014530539512634
864,0.0019971728324890137,0.03994345664978027,0.7935707569122314
865,0.0019532020669430494,0.039064038544893265,0.792749285697937
866,0.0020097556989639997,0.04019511491060257,0.7846732139587402
867,0.001946445438079536,0.03892890736460686,0.788251519203186
868,0.0019760061986744404,0.03952012211084366,0.7989292144775391
869,0.0018973546102643013,0.037947092205286026,0.7924822568893433
870,0.0018804509891197085,0.03760901838541031,0.7823818922042847
871,0.001972347963601351,0.039446957409381866,0.8028970956802368
872,0.0019081771606579423,0.03816354274749756,0.8061262965202332
873,0.001884383033029735,0.03768765926361084,0.8181380033493042
874,0.0019396235002204776,0.03879246860742569,0.8126866221427917
875,0.001956245629116893,0.03912491351366043,0.7956733107566833
876,0.001977170119062066,0.03954340144991875,0.7987052798271179
877,0.0019233495695516467,0.03846698999404907,0.7852053046226501
878,0.0020184337627142668,0.04036867246031761,0.7903982996940613
879,0.0019257747335359454,0.038515493273735046,0.7917596101760864
880,0.0019816411659121513,0.03963282331824303,0.8012381792068481
881,0.001961971167474985,0.03923942148685455,0.8024531602859497
882,0.0018788289744406939,0.0375765785574913,0.7996386885643005
883,0.0019471346167847514,0.038942690938711166,0.7885255813598633
884,0.0019156094640493393,0.038312189280986786,0.7854584455490112
885,0.001957101281732321,0.039142023772001266,0.794670820236206
886,0.0019725400488823652,0.03945080190896988,0.79662024974823
887,0.0018977392464876175,0.03795478492975235,0.8005865812301636
888,0.0019406930077821016,0.03881385922431946,0.787311315536499
889,0.0019934980664402246,0.03986996039748192,0.7902096509933472
890,0.0019243898568674922,0.03848779574036598,0.7808758616447449
891,0.0019437698647379875,0.03887539729475975,0.7916344404220581
892,0.0019579287618398666,0.03915857523679733,0.7971981763839722
893,0.0019461449701339006,0.03892289847135544,0.7884172201156616
894,0.0019200233509764075,0.03840046748518944,0.8098726272583008
895,0.0019614521879702806,0.03922904282808304,0.8026217222213745
896,0.0019639162346720695,0.03927832469344139,0.7834604978561401
897,0.0018620139453560114,0.03724027797579765,0.8099958300590515
898,0.0025088039692491293,0.05017607659101486,1.0562885999679565
899,0.0019505498930811882,0.039010997861623764,0.7902208566665649
900,0.001986916409805417,0.03973832726478577,0.7973558306694031
901,0.0019489455735310912,0.03897891193628311,0.8067612648010254
902,0.0019890014082193375,0.03978002816438675,0.7879234552383423
903,0.0019488290417939425,0.038976579904556274,0.7813934683799744
904,0.0018704601097851992,0.03740920126438141,0.8021590709686279
905,0.001983663532882929,0.03967326879501343,0.7988104224205017
906,0.001978813437744975,0.03957626596093178,0.8062616586685181
907,0.0019483495270833373,0.03896699100732803,0.7809171080589294
908,0.001919450587593019,0.03838901221752167,0.7887052893638611
909,0.001973747042939067,0.03947494179010391,0.7990304827690125
910,0.0019713742658495903,0.039427485316991806,0.7930611371994019
911,0.0019624766428023577,0.03924953192472458,0.7872176170349121
912,0.0019348117057234049,0.03869623318314552,0.7929000854492188
913,0.0018914540996775031,0.03782908245921135,0.8071967959403992
914,0.0019222702831029892,0.038445405662059784,0.785693347454071
915,0.0019067995017394423,0.038135990500450134,0.7963498830795288
916,0.0019513648003339767,0.039027296006679535,0.7901305556297302
917,0.001976108644157648,0.03952217102050781,0.7812278270721436
918,0.001896738656796515,0.03793477267026901,0.7952914237976074
919,0.0019729402847588062,0.039458803832530975,0.8097480535507202
920,0.0019428881350904703,0.03885776177048683,0.7757450938224792
921,0.0019707023166120052,0.039414044469594955,0.7946698069572449
922,0.001956548076122999,0.039130959659814835,0.7868382334709167
923,0.001954240258783102,0.03908480331301689,0.7954642176628113
924,0.0018957291031256318,0.03791458159685135,0.8030285835266113
925,0.0019380914745852351,0.03876182809472084,0.8003549575805664
926,0.0019912831485271454,0.03982566297054291,0.7833127975463867
927,0.0019185645505785942,0.038371291011571884,0.78326815366745
928,0.0019142978126183152,0.03828595578670502,0.7927122116088867
929,0.0019302997970953584,0.03860599547624588,0.7750449180603027
930,0.0019187805010005832,0.0383756086230278,0.7928609848022461
931,0.001913769985549152,0.038275398313999176,0.7937444448471069
932,0.001966626849025488,0.03933253511786461,0.7983910441398621
933,0.001992222387343645,0.03984444588422775,0.790755033493042
934,0.0019400290912017226,0.03880058228969574,0.8073018789291382
935,0.0019215195206925273,0.038430389016866684,0.7845076322555542
936,0.0019265164155513048,0.03853032737970352,0.7810115814208984
937,0.0017965190345421433,0.03593038022518158,0.7940564155578613
938,0.001907762954942882,0.03815525770187378,0.796917200088501
939,0.0019605569541454315,0.03921113908290863,0.7748112678527832
940,0.0019609450828284025,0.039218902587890625,0.7829520106315613
941,0.0018974501872435212,0.03794900327920914,0.7759108543395996
942,0.0019360905280336738,0.03872181102633476,0.7836631536483765
943,0.001908976468257606,0.03817952796816826,0.7906963229179382
944,0.0019383992766961455,0.0387679859995842,0.7912607192993164
945,0.0018992560217157006,0.037985119968652725,0.7929381728172302
946,0.0019400935852900147,0.03880187124013901,0.799498438835144
947,0.0019163629040122032,0.038327258080244064,0.7979018688201904
948,0.001960472436621785,0.03920944780111313,0.7961491346359253
949,0.0019200941314920783,0.03840188309550285,0.7994260787963867
950,0.001972771482542157,0.03945542871952057,0.7943280935287476
951,0.001891355961561203,0.03782711923122406,0.7894762754440308
952,0.0019023806089535356,0.038047611713409424,0.7945637106895447
953,0.0019234679639339447,0.038469359278678894,0.7786363959312439
954,0.0018258423078805208,0.03651684522628784,0.7867521047592163
955,0.0018773935735225677,0.037547871470451355,0.7907494306564331
956,0.001969045726582408,0.039380915462970734,0.7967466711997986
957,0.0018898675916716456,0.03779735043644905,0.7923845052719116
958,0.0019473187858238816,0.038946375250816345,0.7964111566543579
959,0.0018703850219026208,0.03740769997239113,0.7891135215759277
960,0.001966375857591629,0.03932751715183258,0.7984905242919922
961,0.0018406406743451953,0.036812812089920044,0.795345664024353
962,0.0019386233761906624,0.03877246752381325,0.7860032916069031
963,0.001926303724758327,0.03852607309818268,0.7780131101608276
964,0.0018996045691892505,0.03799208998680115,0.7870844602584839
965,0.001895255409181118,0.03790510818362236,0.800590991973877
966,0.0019274357473477721,0.03854871541261673,0.7924758791923523
967,0.0019072837894782424,0.038145676255226135,0.7829163074493408
968,0.0019215934444218874,0.03843186795711517,0.7910293936729431
969,0.0019463662756606936,0.03892732411623001,0.7981023788452148
970,0.0019242925336584449,0.038485851138830185,0.7928873300552368
971,0.001901775598526001,0.03803551197052002,0.7753806114196777
972,0.0019036930752918124,0.038073860108852386,0.7951343059539795
973,0.0019239969551563263,0.038479939103126526,0.7861528396606445
974,0.0019642950501292944,0.03928590193390846,0.798623263835907
975,0.0019285277230665088,0.038570553064346313,0.7902104258537292
976,0.0019432215485721827,0.03886443004012108,0.7856704592704773
977,0.001963712042197585,0.03927423804998398,0.7821897268295288
978,0.0018449403578415513,0.03689880669116974,0.801842212677002
979,0.0019516785396263003,0.039033569395542145,0.7767948508262634
980,0.0018903730669990182,0.03780746087431908,0.7948445081710815
981,0.0019244097638875246,0.03848819434642792,0.7851431369781494
982,0.001822766149416566,0.03645532205700874,0.7940186262130737
983,0.001883645891211927,0.037672918289899826,0.795844316482544
984,0.0018389587057754397,0.03677917271852493,0.7871989011764526
985,0.001888311468064785,0.0377662293612957,0.7878080606460571
986,0.0018033517990261316,0.03606703504920006,0.7899184226989746
987,0.0018944848561659455,0.03788969665765762,0.7749665975570679
988,0.001969996141269803,0.039399921894073486,0.7882438898086548
989,0.0019277491373941302,0.03855498135089874,0.7930395007133484
990,0.0019403015030547976,0.03880602866411209,0.794480562210083
991,0.001954690320417285,0.039093807339668274,0.7966693639755249
992,0.001919388072565198,0.038387760519981384,0.799535870552063
993,0.001926013152115047,0.03852026164531708,0.7900468707084656
994,0.001957284053787589,0.039145682007074356,0.7917434573173523
995,0.001908722915686667,0.03817445784807205,0.7855083346366882
996,0.0018655777676030993,0.037311553955078125,0.8064659833908081
997,0.0019257462117820978,0.03851492330431938,0.7867578268051147
998,0.0018973170081153512,0.03794633969664574,0.8025579452514648
999,0.0019270668271929026,0.03854133561253548,0.7936824560165405
1000,0.0018864566227421165,0.037729132920503616,0.8024021983146667
1001,0.0018805681029334664,0.03761136159300804,0.7816147208213806
1002,0.00192653841804713,0.03853076696395874,0.7874926924705505
1003,0.0019299470586702228,0.03859893977642059,0.7811163663864136
1004,0.001955886837095022,0.039117734879255295,0.7858001589775085
1005,0.0019431471591815352,0.03886294364929199,0.800362765789032
1006,0.0019622209947556257,0.03924442082643509,0.7959498167037964
1007,0.002003252971917391,0.04006505757570267,0.7870216369628906
1008,0.0018780857790261507,0.03756171464920044,0.7951611876487732
1009,0.0019217223161831498,0.03843444585800171,0.7928072214126587
1010,0.0018965749768540263,0.037931498140096664,0.7951507568359375
1011,0.001973792677745223,0.03947585076093674,0.7884202003479004
1012,0.0019754215609282255,0.039508432149887085,0.7920998334884644
1013,0.0018916033441200852,0.03783206641674042,0.7911259531974792
1014,0.001885160687379539,0.03770321235060692,0.8001953959465027
1015,0.0016711646458134055,0.0334232933819294,0.8107830286026001
1016,0.001919579692184925,0.0383915938436985,0.7972882986068726
1017,0.0018998278537765145,0.037996556609869,0.7893531322479248
1018,0.0018957601860165596,0.03791520372033119,0.7902071475982666
1019,0.0018804933642968535,0.03760986775159836,0.7927855849266052
1020,0.0018759142840281129,0.03751828521490097,0.7991713881492615
1021,0.0019150845473632216,0.03830169141292572,0.7847270965576172
1022,0.0018648141995072365,0.03729628399014473,0.7889382243156433
1023,0.0018912804080173373,0.037825606763362885,0.7872971296310425
1024,0.0018665826646611094,0.03733165189623833,0.7820062637329102
1025,0.001865358091890812,0.03730716183781624,0.8040242195129395
1026,0.0018971137469634414,0.037942275404930115,0.7827875018119812
1027,0.001897965557873249,0.03795931115746498,0.798326849937439
1028,0.0018879476701840758,0.037758953869342804,0.7919656038284302
1029,0.0019054418662562966,0.038108836859464645,0.7992585897445679
1030,0.0018777108052745461,0.037554215639829636,0.786737322807312
1031,0.0018874722300097346,0.03774944320321083,0.7955119013786316
1032,0.0018685925751924515,0.03737185150384903,0.7914766073226929
1033,0.0019357212586328387,0.03871442377567291,0.7787956595420837
1034,0.0019385904306545854,0.03877180814743042,0.7868082523345947
1035,0.0019378841388970613,0.03875768184661865,0.787336528301239
1036,0.001919449190609157,0.03838898241519928,0.7888519167900085
1037,0.0018150138203054667,0.03630027547478676,0.8025282621383667
1038,0.001889640698209405,0.037792813032865524,0.7894024848937988
1039,0.00189351721201092,0.037870343774557114,0.7979408502578735
1040,0.0019141515949741006,0.038283031433820724,0.7776769399642944
1041,0.0019352970412001014,0.038705941289663315,0.793775737285614
1042,0.0018861748976632953,0.03772349655628204,0.7934121489524841
1043,0.0018045619362965226,0.036091238260269165,0.8094033002853394
1044,0.0018892063526436687,0.03778412565588951,0.7880468368530273
1045,0.0019324630266055465,0.03864926099777222,0.7819368243217468
1046,0.0018740337109193206,0.0374806746840477,0.8132367134094238
1047,0.0019238739041611552,0.03847747668623924,0.7761356234550476
1048,0.0018686375115066767,0.03737274929881096,0.787834107875824
1049,0.0018847115570679307,0.03769423067569733,0.7893995046615601
1050,0.0019192558247596025,0.038385115563869476,0.7856473922729492
1051,0.001840982586145401,0.03681965172290802,0.7892776727676392
1052,0.0018990280805155635,0.03798056021332741,0.7872895002365112
1053,0.0019394037080928683,0.038788072764873505,0.788377046585083
1054,0.0019083976512774825,0.03816795349121094,0.7879440784454346
1055,0.001892585656605661,0.037851713597774506,0.8002511262893677
1056,0.0018982443725690246,0.03796488791704178,0.790456235408783
1057,0.0019113816088065505,0.0382276326417923,0.7881070375442505
1058,0.0019594295881688595,0.03918858990073204,0.8078079223632812
1059,0.001916147768497467,0.03832295536994934,0.7738809585571289
1060,0.0019192135659977794,0.038384269922971725,0.7875148057937622
1061,0.0019263916183263063,0.03852783143520355,0.7930257320404053
1062,0.001915573375299573,0.038311466574668884,0.7783221006393433
1063,0.001942539238370955,0.03885078430175781,0.7912402153015137
1064,0.0019107051193714142,0.038214102387428284,0.7959140539169312
1065,0.0018822714919224381,0.037645429372787476,0.7801231741905212
1066,0.0018492810195311904,0.036985620856285095,0.793531596660614
1067,0.001973724225535989,0.0394744835793972,0.7836688756942749
1068,0.0019482396310195327,0.03896479308605194,0.7807254791259766
1069,0.0018900759750977159,0.03780151903629303,0.7923060655593872
1070,0.0019573254976421595,0.039146509021520615,0.7812411189079285
1071,0.0019029080867767334,0.03805816173553467,0.788291335105896
1072,0.0018868333427235484,0.037736665457487106,0.7918834090232849
1073,0.0018807059386745095,0.0376141183078289,0.7873954176902771
1074,0.0018526858184486628,0.03705371543765068,0.7823581695556641
1075,0.0019411714747548103,0.03882342949509621,0.7880281209945679
1076,0.0018370442558079958,0.03674088418483734,0.7981017827987671
1077,0.0018800607649609447,0.03760121390223503,0.7836527824401855
1078,0.001887198188342154,0.03774396330118179,0.7933787107467651
1079,0.0018169137183576822,0.03633827343583107,0.7849671840667725
1080,0.0018426751485094428,0.03685350343585014,0.795830249786377
1081,0.001897285575978458,0.0379457101225853,0.7897469401359558
1082,0.0019400243181735277,0.03880048543214798,0.8037961721420288
1083,0.0018820433178916574,0.03764086589217186,0.7773065567016602
1084,0.0018053454114124179,0.036106906831264496,0.7848307490348816
1085,0.0019336249679327011,0.03867249935865402,0.8000144958496094
1086,0.00186913984362036,0.03738279640674591,0.7882899641990662
1087,0.0018916130065917969,0.03783226013183594,0.7888164520263672
1088,0.0019220700487494469,0.03844140097498894,0.7803940773010254
1089,0.0019235805375501513,0.038471609354019165,0.7893685698509216
1090,0.0018960352754220366,0.03792070597410202,0.7886837720870972
1091,0.0019294311059638858,0.038588620722293854,0.7929138541221619
1092,0.0018686443800106645,0.037372887134552,0.7878326177597046
1093,0.001953726401552558,0.039074528962373734,0.7758679389953613
1094,0.0018965586787089705,0.0379311740398407,0.7764319181442261
1095,0.0018251471919938922,0.03650294244289398,0.7805446982383728
1096,0.0018658258486539125,0.037316516041755676,0.7898390293121338
1097,0.0018550156382843852,0.03710031136870384,0.7912168502807617
1098,0.001916680485010147,0.03833360970020294,0.777806282043457
1099,0.0018772718030959368,0.03754543513059616,0.7871840000152588
1100,0.0019050106639042497,0.038100212812423706,0.8004639148712158
1101,0.0019281235290691257,0.03856246918439865,0.7811516523361206
1102,0.0019319700077176094,0.03863940015435219,0.7830792665481567
1103,0.001870077452622354,0.03740154951810837,0.7931353449821472
1104,0.0018683791859075427,0.03736758232116699,0.8089792132377625
1105,0.001872060471214354,0.03744120895862579,0.7991517782211304
1106,0.0018128762021660805,0.03625752404332161,0.7992221713066101
1107,0.001853527850471437,0.03707055747509003,0.7789475321769714
1108,0.001887831254862249,0.037756625562906265,0.7839673757553101
1109,0.0019032832933589816,0.03806566447019577,0.7880045175552368
1110,0.0017992825014516711,0.03598564863204956,0.7943240404129028
1111,0.0018897332483902574,0.03779466450214386,0.7903074026107788
1112,0.001932369894348085,0.038647398352622986,0.8001284599304199
1113,0.0019262967398390174,0.038525935262441635,0.782768726348877
1114,0.0018788758898153901,0.037577517330646515,0.7890315055847168
1115,0.0018572405679151416,0.03714480996131897,0.7979732751846313
1116,0.001825970597565174,0.03651941195130348,0.7896441221237183
1117,0.0018480326980352402,0.0369606539607048,0.7936797142028809
1118,0.0019360053120180964,0.03872010484337807,0.7806267738342285
1119,0.0019183059921488166,0.03836612030863762,0.7801453471183777
1120,0.0018284354591742158,0.03656870871782303,0.79295414686203
1121,0.0019156094640493393,0.038312189280986786,0.7754151225090027
1122,0.0018629651749506593,0.0372593030333519,0.7917739152908325
1123,0.0018311297753825784,0.03662259504199028,0.7904305458068848
1124,0.0019167391583323479,0.03833478316664696,0.7952172160148621
1125,0.0018253267044201493,0.0365065336227417,0.7839423418045044
1126,0.0018634562147781253,0.037269122898578644,0.7836332321166992
1127,0.001928039244376123,0.038560785353183746,0.7898995280265808
1128,0.0019017904996871948,0.038035809993743896,0.7852691411972046
1129,0.0019360013538971543,0.0387200266122818,0.7762429714202881
1130,0.001886312267743051,0.03772624582052231,0.7852106094360352
1131,0.0019067373359575868,0.03813474625349045,0.774857223033905
1132,0.001841377466917038,0.03682754933834076,0.7756222486495972
1133,0.001871561980806291,0.03743124008178711,0.7809521555900574
1134,0.0018905781907960773,0.03781156241893768,0.7777809500694275
1135,0.0018728383583948016,0.03745676577091217,0.7847232818603516
1136,0.0018061446025967598,0.036122892051935196,0.789698600769043
1137,0.001876841182820499,0.03753682225942612,0.7807595729827881
1138,0.0018767407163977623,0.037534814327955246,0.7709304690361023
1139,0.0018672874430194497,0.03734574839472771,0.7903210520744324
1140,0.0018903876189142466,0.03780775144696236,0.7864573001861572
1141,0.0018223043298348784,0.036446087062358856,0.7868318557739258
1142,0.0019534998573362827,0.039069995284080505,0.8017091751098633
1143,0.001865729340352118,0.03731458634138107,0.7696586847305298
1144,0.0018642321228981018,0.037284642457962036,0.7871400713920593
1145,0.0018910495564341545,0.03782099112868309,0.7822003364562988
1146,0.00189848558511585,0.03796971216797829,0.7806355357170105
1147,0.0018875229870900512,0.03775046020746231,0.783362627029419
1148,0.0018901668954640627,0.03780333697795868,0.7832962274551392
1149,0.0018839683616533875,0.037679366767406464,0.7862126231193542
1150,0.0018919830908998847,0.03783966228365898,0.787803053855896
1151,0.0018503889441490173,0.03700777888298035,0.777228832244873
1152,0.0018712349701672792,0.03742469847202301,0.786170482635498
1153,0.0018788626184687018,0.037577252835035324,0.7897517085075378
1154,0.0018982731271535158,0.03796546161174774,0.7854517698287964
1155,0.0019043300999328494,0.038086600601673126,0.7913055419921875
1156,0.001925361924804747,0.038507238030433655,0.7705597877502441
1157,0.0019025736255571246,0.03805147111415863,0.7855638265609741
1158,0.0017911292379722,0.035822585225105286,0.804158091545105
1159,0.0019023321801796556,0.038046643137931824,0.7785446643829346
1160,0.0019062604987993836,0.038125209510326385,0.7801741361618042
1161,0.001872511813417077,0.03745023533701897,0.7973679304122925
1162,0.0019061978673562407,0.0381239578127861,0.7882625460624695
1163,0.0017751138657331467,0.03550227731466293,0.7921881675720215
1164,0.0018674404127523303,0.037348806858062744,0.7968554496765137
1165,0.0018600665498524904,0.037201330065727234,0.7845203876495361
1166,0.0018626060336828232,0.037252120673656464,0.7874629497528076
1167,0.001756412209942937,0.03512824326753616,0.7848091125488281
1168,0.0018614589935168624,0.037229180335998535,0.7900316119194031
1169,0.0019137054914608598,0.03827410936355591,0.779284656047821
1170,0.0018370695179328322,0.03674139082431793,0.7834932208061218
1171,0.001854733214713633,0.037094663828611374,0.7746249437332153
1172,0.0018862917786464095,0.03772583603858948,0.7780623435974121
1173,0.0018844507867470384,0.03768901526927948,0.7757965326309204
1174,0.0018754113698378205,0.03750822693109512,0.7896937727928162
1175,0.0018328264122828841,0.03665652871131897,0.7943200469017029
1176,0.0019428199157118797,0.038856398314237595,0.7811729311943054
1177,0.0018737561767920852,0.03747512400150299,0.7807321548461914
1178,0.0018894801614806056,0.03778960183262825,0.7767090797424316
1179,0.0018954885890707374,0.037909772247076035,0.7861151695251465
1180,0.001851131790317595,0.03702263534069061,0.7830338478088379
1181,0.0018025502795353532,0.036051005125045776,0.7940807342529297
1182,0.001860378310084343,0.03720756620168686,0.78565514087677
1183,0.0019001503242179751,0.03800300508737564,0.7769309878349304
1184,0.001865189871750772,0.03730379790067673,0.7909575700759888
1185,0.0018753644544631243,0.03750728815793991,0.7921399474143982
1186,0.0018648322438821197,0.03729664534330368,0.7808148264884949
1187,0.0018610060214996338,0.037220120429992676,0.7923561334609985
1188,0.0018683335511013865,0.03736666962504387,0.8025707006454468
1189,0.001912070787511766,0.038241416215896606,0.7755529284477234
1190,0.001900278846733272,0.03800557553768158,0.7859715223312378
1191,0.0018452703952789307,0.03690540790557861,0.7798514366149902
1192,0.0018665898824110627,0.03733179718255997,0.7739520072937012
1193,0.0018299788935109973,0.036599576473236084,0.7876679301261902
1194,0.0019110292196273804,0.03822058439254761,0.7811462879180908
1195,0.0018911488587036729,0.03782297670841217,0.7891443967819214
1196,0.001822396065108478,0.0364479199051857,0.7928115725517273
1197,0.00185534474439919,0.037106893956661224,0.7847278118133545
1198,0.0018233087612316012,0.03646617382764816,0.7819878458976746
1199,0.0019013651181012392,0.03802730143070221,0.7811635732650757
1200,0.001871734857559204,0.03743469715118408,0.7887440919876099
1201,0.0018362479750066996,0.03672495856881142,0.7857851386070251
1202,0.0018518079305067658,0.03703615814447403,0.778212308883667
1203,0.0018394648795947433,0.03678929805755615,0.7818199992179871
1204,0.0018984891939908266,0.03796978294849396,0.7830160856246948
1205,0.0018770672613754869,0.03754134476184845,0.7990480661392212
1206,0.001840324024669826,0.03680647909641266,0.780272364616394
1207,0.0018506795167922974,0.03701359033584595,0.7748743891716003
1208,0.0018803066341206431,0.037606131285429,0.7723423838615417
