_step,beta_ce_std,beta_ce_mean,ce_offset_mean,S_CE_min,S_CU_std,G_cont_max,G_cont_mean,S_CU_max,cu_multiplier_mean,G_cont_std,S_CU_min,S_CE_mean,S_CE_std,G_cont_min,cu_multiplier_std,ce_offset_std,beta_cu_std,beta_cu_mean,S_CE_max,S_CU_mean
362,0.70424884557724,-0.03184839338064194,1.0195139646530151,0.4523729979991913,0.02549346350133419,0.8109965324401855,0.7568981051445007,0.5755776762962341,1.059699296951294,0.013957436196506023,0.40748900175094604,0.5216736793518066,0.008908900432288647,0.7055770754814148,0.1275942623615265,0.1575007140636444,0.4193378686904907,-0.3688907027244568,0.6030101180076599,0.49141407012939453
363,0.7049473524093628,-0.03140570968389511,1.0194742679595947,0.4601195752620697,0.025363486260175705,0.808647632598877,0.7571083307266235,0.5677594542503357,1.0596404075622559,0.013785915449261665,0.4080849587917328,0.5220367312431335,0.008752578869462013,0.7005495429039001,0.127646341919899,0.15753626823425293,0.4199799597263336,-0.36821305751800537,0.6020970344543457,0.4914262294769287
364,0.7057113647460938,-0.030933519825339317,1.0194239616394043,0.4504335820674896,0.0254740621894598,0.8100111484527588,0.757155179977417,0.5662680864334106,1.059581995010376,0.013931809924542904,0.40796345472335815,0.5221796035766602,0.008997723460197449,0.7025486826896667,0.12770098447799683,0.15759854018688202,0.4206216037273407,-0.36754316091537476,0.6024682521820068,0.4913698136806488
365,0.7064948081970215,-0.03046165034174919,1.0193730592727661,0.45587682723999023,0.025217849761247635,0.8075777888298035,0.7563184499740601,0.5742480754852295,1.0595262050628662,0.013714052736759186,0.40767496824264526,0.5204715132713318,0.008822020143270493,0.7042382955551147,0.12776072323322296,0.15766555070877075,0.4212627708911896,-0.36687129735946655,0.599341630935669,0.49147841334342957
366,0.7073013186454773,-0.029980381950736046,1.019322156906128,0.45681190490722656,0.0252363458275795,0.8090986013412476,0.7564014792442322,0.5724162459373474,1.0594725608825684,0.013858282938599586,0.4073728919029236,0.5206770896911621,0.009086200967431068,0.7064995169639587,0.12782354652881622,0.15773792564868927,0.421894907951355,-0.3661963939666748,0.6013468503952026,0.4914226531982422
367,0.7081414461135864,-0.02949480339884758,1.0192673206329346,0.46691256761550903,0.02535443753004074,0.8112142086029053,0.7562730312347412,0.5734943747520447,1.0594232082366943,0.013896476477384567,0.40775758028030396,0.5204240679740906,0.009073828347027302,0.7054966688156128,0.12789146602153778,0.15781952440738678,0.4225247800350189,-0.36552366614341736,0.6038653254508972,0.49143216013908386
368,0.7089693546295166,-0.029001664370298386,1.0192183256149292,0.46533703804016113,0.025180010125041008,0.8056356906890869,0.7561073303222656,0.5647024512290955,1.0593674182891846,0.01378270611166954,0.4073891043663025,0.5200802087783813,0.009035894647240639,0.7058979272842407,0.1279533952474594,0.15789426863193512,0.4231567978858948,-0.364851713180542,0.6003177165985107,0.4914487302303314
369,0.7097750306129456,-0.028522472828626633,1.0191789865493774,0.4590528905391693,0.02520577609539032,0.8072630763053894,0.7565540075302124,0.5662588477134705,1.0593116283416748,0.013793479651212692,0.40812739729881287,0.520962655544281,0.008882570080459118,0.7077888250350952,0.1280195266008377,0.15795418620109558,0.4238004684448242,-0.3641769289970398,0.6004862189292908,0.49145206809043884
370,0.7105921506881714,-0.028040966019034386,1.0191442966461182,0.43800634145736694,0.02532779797911644,0.8119935989379883,0.7573661804199219,0.570431113243103,1.059260606765747,0.013827981427311897,0.40722617506980896,0.52261883020401,0.00875917263329029,0.682285726070404,0.12809039652347565,0.1580059975385666,0.4244467318058014,-0.3634983003139496,0.6041280031204224,0.4913623332977295
371,0.7113989591598511,-0.02757251262664795,1.0191011428833008,0.46855515241622925,0.02522158995270729,0.8134325742721558,0.7558412551879883,0.5744015574455261,1.059212565422058,0.01359377708286047,0.40732741355895996,0.5194807052612305,0.008363548666238785,0.7049444913864136,0.12815949320793152,0.15806323289871216,0.425087034702301,-0.36283180117607117,0.604640007019043,0.4915069043636322
372,0.7121936678886414,-0.02710695192217827,1.0190495252609253,0.45248255133628845,0.025547485798597336,0.8138687014579773,0.7564983367919922,0.5819932818412781,1.059166669845581,0.01391695998609066,0.4072206914424896,0.5209230780601501,0.008954706601798534,0.6925572156906128,0.1282285451889038,0.15812797844409943,0.42571088671684265,-0.3621770739555359,0.6043859720230103,0.4913414418697357
373,0.7130773067474365,-0.026580413803458214,1.0189900398254395,0.45359981060028076,0.025626501068472862,0.8135536909103394,0.7568373680114746,0.5789827704429626,1.0591285228729248,0.01407939475029707,0.4065396189689636,0.5216394066810608,0.009215536527335644,0.7040581107139587,0.12830999493598938,0.1582169234752655,0.4263206422328949,-0.3615204691886902,0.6038700342178345,0.4912876784801483
374,0.7139600515365601,-0.026031862944364548,1.018937587738037,0.45877254009246826,0.025261200964450836,0.8077362775802612,0.7559365034103394,0.5722978115081787,1.0590829849243164,0.013580454513430595,0.4077121913433075,0.5197088718414307,0.008340631611645222,0.7071062922477722,0.12839215993881226,0.15830643475055695,0.4269394874572754,-0.36086341738700867,0.6014676094055176,0.49148011207580566
375,0.714876651763916,-0.025464823469519615,1.0188822746276855,0.47842592000961304,0.025613129138946533,0.8097743988037109,0.7564276456832886,0.5701665282249451,1.0590415000915527,0.014072999358177185,0.40762051939964294,0.5207952260971069,0.009208094328641891,0.7057220339775085,0.1284792572259903,0.1584148406982422,0.42756175994873047,-0.36020559072494507,0.6014169454574585,0.49133628606796265
376,0.7157703638076782,-0.024897616356611252,1.0188324451446533,0.46130603551864624,0.025180652737617493,0.8096846342086792,0.7554824352264404,0.5697795152664185,1.0589923858642578,0.013662893325090408,0.4053879976272583,0.5188162326812744,0.008841383270919323,0.7026487588882446,0.1285702884197235,0.15852774679660797,0.4281967580318451,-0.35954582691192627,0.6060022115707397,0.49149787425994873
377,0.7166016697883606,-0.024375122040510178,1.0187795162200928,0.4410114288330078,0.025377599522471428,0.8134129047393799,0.7565957903862,0.5735703706741333,1.058948040008545,0.01389186643064022,0.4063020646572113,0.5211004018783569,0.00910767912864685,0.6981538534164429,0.12865838408470154,0.15862642228603363,0.42881879210472107,-0.3588969111442566,0.6047302484512329,0.49135828018188477
378,0.7173874974250793,-0.02388533018529415,1.0187268257141113,0.45102453231811523,0.02564595453441143,0.8106003999710083,0.7561261057853699,0.5755769610404968,1.0589033365249634,0.014125212095677853,0.4061957597732544,0.5202596187591553,0.00936517771333456,0.7051383852958679,0.12874393165111542,0.1587144434452057,0.4294307827949524,-0.358243465423584,0.6060658693313599,0.49130773544311523
379,0.7182376980781555,-0.023343920707702637,1.018668293952942,0.44969308376312256,0.02544412761926651,0.8086245059967041,0.7566454410552979,0.5662941336631775,1.0588557720184326,0.013997102156281471,0.4067534804344177,0.5212808847427368,0.009157652035355568,0.7021726965904236,0.12883645296096802,0.15883289277553558,0.4300589859485626,-0.3575785160064697,0.6010292768478394,0.49128246307373047
380,0.7190663814544678,-0.022819291800260544,1.0186080932617188,0.4582418203353882,0.025179920718073845,0.807866096496582,0.7556254267692566,0.5682762861251831,1.0588092803955078,0.013885877095162868,0.40708422660827637,0.5191545486450195,0.009062455967068672,0.7014323472976685,0.12892389297485352,0.15894442796707153,0.4306796193122864,-0.356925368309021,0.6010364890098572,0.4914562702178955
381,0.7199150323867798,-0.022290101274847984,1.0185502767562866,0.4514942765235901,0.025534238666296005,0.810187816619873,0.7565187215805054,0.5726555585861206,1.058766484260559,0.013894118368625641,0.405572772026062,0.521020233631134,0.00903782993555069,0.704643964767456,0.1290152370929718,0.1590547263622284,0.4313046634197235,-0.3562738299369812,0.6023861765861511,0.4912591576576233
382,0.7207087278366089,-0.021809440106153488,1.0185000896453857,0.4356918931007385,0.025654572993516922,0.8074223399162292,0.7564500570297241,0.5669281482696533,1.0587232112884521,0.01398514024913311,0.4055536389350891,0.520919680595398,0.008858641609549522,0.7023433446884155,0.12910246849060059,0.15914282202720642,0.4319116771221161,-0.3556363582611084,0.6025633811950684,0.49125587940216064
383,0.721443772315979,-0.021344661712646484,1.018453598022461,0.4606221318244934,0.025579243898391724,0.809797465801239,0.7558598518371582,0.5687684416770935,1.0586743354797363,0.013867411762475967,0.40682706236839294,0.5196890830993652,0.008811446838080883,0.7039191126823425,0.1291838437318802,0.15922234952449799,0.4325333833694458,-0.3549792468547821,0.6047664880752563,0.49132823944091797
384,0.7221826314926147,-0.020876964554190636,1.018411636352539,0.4460763931274414,0.0255559291690588,0.8122730255126953,0.756130576133728,0.5774254202842712,1.0586237907409668,0.013713182881474495,0.406863808631897,0.5202273726463318,0.008681194856762886,0.7036365270614624,0.12926222383975983,0.1592981219291687,0.4331420361995697,-0.35433337092399597,0.60581374168396,0.4912537932395935
385,0.7229350209236145,-0.02039007470011711,1.0183708667755127,0.46523627638816833,0.025653857737779617,0.8087358474731445,0.7563683390617371,0.5714487433433533,1.0585741996765137,0.014188311994075775,0.4071526527404785,0.5207374095916748,0.00944460742175579,0.7032942175865173,0.1293451488018036,0.15938185155391693,0.43375590443611145,-0.35368698835372925,0.603126585483551,0.49128684401512146
386,0.723644495010376,-0.019902676343917847,1.0183403491973877,0.456956684589386,0.025574862957000732,0.8130593299865723,0.7561313509941101,0.5725616216659546,1.0585224628448486,0.014098286628723145,0.40792417526245117,0.5203210711479187,0.009408402256667614,0.7053243517875671,0.12942324578762054,0.15944500267505646,0.43438684940338135,-0.353030264377594,0.6039280891418457,0.4912335276603699
387,0.7243059277534485,-0.019421806558966637,1.0183175802230835,0.4564937949180603,0.025577668100595474,0.810184121131897,0.7571213245391846,0.5678004026412964,1.058464527130127,0.01394860353320837,0.4070366322994232,0.5222592353820801,0.008903542533516884,0.7047675848007202,0.12949392199516296,0.15949030220508575,0.43500587344169617,-0.3523791432380676,0.604560911655426,0.49118852615356445
388,0.724982500076294,-0.018923630937933922,1.0182960033416748,0.4460766315460205,0.025504108518362045,0.8096722960472107,0.7558794021606445,0.5706077814102173,1.058398962020874,0.013799386098980904,0.40625888109207153,0.5197608470916748,0.008770079351961613,0.7011181712150574,0.12956072390079498,0.15954475104808807,0.43561041355133057,-0.35173413157463074,0.6033201813697815,0.4912601411342621
389,0.7256741523742676,-0.018421968445181847,1.0182702541351318,0.4558468759059906,0.025443565100431442,0.8101279139518738,0.7559027671813965,0.5686060786247253,1.0583370923995972,0.014193115755915642,0.4059847295284271,0.5198575258255005,0.009478682652115822,0.703220009803772,0.12962746620178223,0.15960365533828735,0.43623918294906616,-0.3510840833187103,0.6047737002372742,0.49130767583847046
390,0.7264264225959778,-0.0179063081741333,1.0182383060455322,0.46039581298828125,0.02541654370725155,0.8085507750511169,0.7551162242889404,0.5741121768951416,1.0582778453826904,0.013491399586200714,0.40407514572143555,0.5181736946105957,0.008190102875232697,0.7029566168785095,0.12970376014709473,0.15968644618988037,0.43687722086906433,-0.35043829679489136,0.6047630310058594,0.4913550019264221
391,0.7271409630775452,-0.017394274473190308,1.0182106494903564,0.4603482186794281,0.025434566661715508,0.8095149993896484,0.7561043500900269,0.5724804401397705,1.0582188367843628,0.01396770030260086,0.40719902515411377,0.5202423334121704,0.009098122827708721,0.7023700475692749,0.12977805733680725,0.15975581109523773,0.43749913573265076,-0.34979432821273804,0.604526162147522,0.4912607669830322
392,0.7277818918228149,-0.016941141337156296,1.0181883573532104,0.45114490389823914,0.025566834956407547,0.8091750144958496,0.7553403377532959,0.5715404152870178,1.0581609010696411,0.014279656112194061,0.4043298661708832,0.5187979936599731,0.009670180268585682,0.7041260004043579,0.12984733283519745,0.1598028987646103,0.43810975551605225,-0.34915345907211304,0.6042748689651489,0.4912587106227875
393,0.7284343838691711,-0.01648586057126522,1.0181668996810913,0.4403460621833801,0.025677373632788658,0.812322735786438,0.7563537359237671,0.5704968571662903,1.058105707168579,0.01410268060863018,0.40584659576416016,0.520807683467865,0.009123913012444973,0.6985511779785156,0.1299189329147339,0.15984733402729034,0.4387137293815613,-0.3485204577445984,0.6055777072906494,0.49119314551353455
394,0.7290464639663696,-0.016052773222327232,1.0181440114974976,0.4632236957550049,0.025530455633997917,0.8104870319366455,0.7564658522605896,0.569034218788147,1.0580490827560425,0.013765849173069,0.40753039717674255,0.5210285186767578,0.008466234430670738,0.704360842704773,0.1299871951341629,0.15988655388355255,0.4393184781074524,-0.3478859066963196,0.6045253872871399,0.49113529920578003
395,0.729600727558136,-0.015644054859876633,1.0181241035461426,0.4636695384979248,0.025839190930128098,0.8121204376220703,0.7564415335655212,0.5775729417800903,1.0579895973205566,0.014326783828437328,0.40761420130729675,0.5210355520248413,0.009481105953454971,0.7057422399520874,0.1300501972436905,0.15991301834583282,0.43991971015930176,-0.34724554419517517,0.6001962423324585,0.4911240339279175
396,0.7302027940750122,-0.015213529579341412,1.0180996656417847,0.45372170209884644,0.025454124435782433,0.8083705306053162,0.7564291954040527,0.5747308135032654,1.0579347610473633,0.014013111591339111,0.40593037009239197,0.5209007263183594,0.009193433448672295,0.7032615542411804,0.1301221251487732,0.15995515882968903,0.4405168890953064,-0.3466029763221741,0.6047978401184082,0.4912397861480713
397,0.7307689189910889,-0.014796733856201172,1.0180821418762207,0.4673866927623749,0.02556741237640381,0.8065873980522156,0.7563182711601257,0.5610053539276123,1.057878017425537,0.013931605033576488,0.4054933488368988,0.5207424759864807,0.009010229259729385,0.7058217525482178,0.13019077479839325,0.1599818617105484,0.4411022663116455,-0.3459673821926117,0.6021286249160767,0.49114543199539185
398,0.7313092947006226,-0.014380316250026226,1.0180583000183105,0.44888994097709656,0.025931857526302338,0.8105505704879761,0.7559889554977417,0.5670515298843384,1.057820439338684,0.014291453175246716,0.40675780177116394,0.5201166272163391,0.009457306005060673,0.7016168832778931,0.13025225698947906,0.16000907123088837,0.44168758392333984,-0.34533628821372986,0.6063791513442993,0.4911365211009979
399,0.7317891716957092,-0.013997386209666729,1.0180424451828003,0.42788395285606384,0.025546647608280182,0.810439944267273,0.7563824653625488,0.56827312707901,1.0577573776245117,0.013856298290193081,0.40668365359306335,0.5209020376205444,0.008648008108139038,0.670613169670105,0.1303052306175232,0.16001620888710022,0.44227343797683716,-0.34471458196640015,0.6047511696815491,0.49109917879104614
400,0.7322515249252319,-0.013640115968883038,1.0180270671844482,0.468481183052063,0.025672193616628647,0.8117884993553162,0.7562481760978699,0.5819314122200012,1.0576965808868408,0.014060898683965206,0.40719741582870483,0.5206185579299927,0.009040504693984985,0.7026423215866089,0.13035696744918823,0.1600172221660614,0.4428635537624359,-0.3440939784049988,0.6039844751358032,0.4911656975746155
401,0.7327240109443665,-0.013268401846289635,1.018013596534729,0.451396107673645,0.025597218424081802,0.8085429072380066,0.7561361789703369,0.5636877417564392,1.0576353073120117,0.013987155631184578,0.4061797261238098,0.5203906297683716,0.008847597986459732,0.7018216848373413,0.13040991127490997,0.1600198894739151,0.44345444440841675,-0.343478262424469,0.6028904318809509,0.4911787509918213
402,0.7331976890563965,-0.012882868759334087,1.0179938077926636,0.41533029079437256,0.025866501033306122,0.8103794455528259,0.7571223974227905,0.5693325400352478,1.0575724840164185,0.014175266027450562,0.40665507316589355,0.5224729776382446,0.008942432701587677,0.6721280813217163,0.1304568201303482,0.16002865135669708,0.44402623176574707,-0.34287580847740173,0.602972149848938,0.490985244512558
403,0.733690083026886,-0.012509594671428204,1.0179688930511475,0.4516080617904663,0.025876712054014206,0.810997486114502,0.7569481730461121,0.5709125995635986,1.0575149059295654,0.01432301290333271,0.4069229066371918,0.5220779776573181,0.00945524126291275,0.7024989128112793,0.13050836324691772,0.16004496812820435,0.4445986747741699,-0.3422733545303345,0.6053071022033691,0.49105510115623474
404,0.7342672348022461,-0.012094467878341675,1.0179380178451538,0.46379613876342773,0.02579164318740368,0.8093641996383667,0.7567855715751648,0.5714905858039856,1.0574617385864258,0.01403520256280899,0.40698736906051636,0.5217568278312683,0.008733203634619713,0.7009066343307495,0.13056907057762146,0.160081148147583,0.445157527923584,-0.3416804075241089,0.6043700575828552,0.49104976654052734
405,0.7348455786705017,-0.011663317680358887,1.017912745475769,0.4478992819786072,0.02590862661600113,0.8104274272918701,0.7563385367393494,0.5700966715812683,1.0574063062667847,0.01419044192880392,0.40681204199790955,0.5208631753921509,0.00911174900829792,0.7001900672912598,0.13063304126262665,0.16011875867843628,0.445728600025177,-0.3410818576812744,0.6046117544174194,0.49108588695526123
406,0.7354214191436768,-0.01121653150767088,1.017882227897644,0.46916621923446655,0.025605810806155205,0.8086430430412292,0.755781352519989,0.573239266872406,1.0573499202728271,0.013975676149129868,0.4069631099700928,0.5197162628173828,0.008995668962597847,0.7027190923690796,0.13069255650043488,0.1601613312959671,0.4463026225566864,-0.34049174189567566,0.6024801731109619,0.4911346435546875
407,0.7360228896141052,-0.010762711986899376,1.0178494453430176,0.4685356616973877,0.025700008496642113,0.8089091777801514,0.7563581466674805,0.5687978863716125,1.0572950839996338,0.014086149632930756,0.4051949381828308,0.5208946466445923,0.00925634428858757,0.7037333250045776,0.13075289130210876,0.16021007299423218,0.44686833024024963,-0.3399074673652649,0.6030899286270142,0.49106383323669434
408,0.7365894913673401,-0.010331114754080772,1.0178134441375732,0.4686622619628906,0.025730956345796585,0.8080734014511108,0.7567774057388306,0.5679206848144531,1.0572441816329956,0.01395098865032196,0.4064294099807739,0.5217084288597107,0.008824869059026241,0.705511212348938,0.13080844283103943,0.1602480560541153,0.4474266767501831,-0.33933281898498535,0.6015523076057434,0.49105024337768555
409,0.7371423244476318,-0.009906570427119732,1.0177738666534424,0.44774267077445984,0.02571907639503479,0.8119015693664551,0.7565969228744507,0.5638364553451538,1.0571937561035156,0.014154592528939247,0.4062134027481079,0.5213531255722046,0.009140094742178917,0.7027746438980103,0.13086438179016113,0.16029056906700134,0.4479905366897583,-0.3387618958950043,0.6079106330871582,0.4911099374294281
410,0.7377659678459167,-0.009443720802664757,1.0177348852157593,0.44606447219848633,0.026030419394373894,0.8097178936004639,0.7561577558517456,0.5725342631340027,1.05714750289917,0.014154164120554924,0.40665870904922485,0.5205332040786743,0.009129206649959087,0.7005152106285095,0.13093140721321106,0.16034913063049316,0.44854190945625305,-0.33819493651390076,0.6051662564277649,0.4910212457180023
411,0.7384481430053711,-0.008973419666290283,1.0176876783370972,0.449332594871521,0.025665951892733574,0.8115050196647644,0.7560967206954956,0.5729328989982605,1.0571057796478271,0.014119574800133705,0.40624791383743286,0.520349383354187,0.009260195307433605,0.7004745006561279,0.1310044676065445,0.16042758524417877,0.4490809738636017,-0.3376360833644867,0.6071797609329224,0.4911268651485443
412,0.7391255497932434,-0.008495698682963848,1.0176494121551514,0.46343502402305603,0.025796163827180862,0.8106570243835449,0.7558228373527527,0.572685956954956,1.057058334350586,0.014110883697867393,0.4063437581062317,0.5198158025741577,0.009278198704123497,0.7040443420410156,0.13107360899448395,0.16049529612064362,0.44961968064308167,-0.33707961440086365,0.604698896408081,0.4911067485809326
413,0.7398239374160767,-0.008008251897990704,1.0176194906234741,0.4366411566734314,0.025986282154917717,0.8107947111129761,0.756742000579834,0.568388044834137,1.0570130348205566,0.014272147789597511,0.4075232148170471,0.5217469930648804,0.009312453679740429,0.6962795257568359,0.13114923238754272,0.16056597232818604,0.45015355944633484,-0.33651718497276306,0.6065058708190918,0.4909331798553467
414,0.7405299544334412,-0.00750201940536499,1.0175952911376953,0.4449010491371155,0.02577076479792595,0.8163950443267822,0.7566868662834167,0.5858073234558105,1.0569641590118408,0.01419118233025074,0.40637272596359253,0.5215739607810974,0.009262610226869583,0.7030984163284302,0.1312246024608612,0.16063466668128967,0.4506897032260895,-0.3359503746032715,0.6052629351615906,0.4910294711589813
415,0.7411797642707825,-0.007020135875791311,1.0175833702087402,0.46778440475463867,0.02560856193304062,0.8127785921096802,0.7558888792991638,0.5815942287445068,1.0569078922271729,0.013926943764090538,0.40619879961013794,0.5199746489524841,0.008696109056472778,0.7021400332450867,0.13129492104053497,0.1606835275888443,0.4512251317501068,-0.335378497838974,0.6040560007095337,0.49108895659446716
416,0.7418155074119568,-0.0065310001373291016,1.0175756216049194,0.4488864541053772,0.025903861969709396,0.8086427450180054,0.756602942943573,0.5684641003608704,1.0568475723266602,0.014110701158642769,0.40693604946136475,0.5214861631393433,0.00894150696694851,0.7022663354873657,0.13136380910873413,0.16072824597358704,0.45176345109939575,-0.33480483293533325,0.6045743823051453,0.4909299314022064
417,0.7424764633178711,-0.006031612865626812,1.0175609588623047,0.4603409171104431,0.025760609656572342,0.8112007975578308,0.7557424306869507,0.5762302875518799,1.0567915439605713,0.014021461829543114,0.4060288369655609,0.5197122097015381,0.008824421092867851,0.7023401260375977,0.13143710792064667,0.1607845425605774,0.4522823095321655,-0.33424124121665955,0.6033502221107483,0.49106818437576294
418,0.7431154251098633,-0.005522936582565308,1.0175487995147705,0.45381712913513184,0.025926202535629272,0.8101545572280884,0.7564265131950378,0.5716253519058228,1.0567362308502197,0.014058012515306473,0.40485140681266785,0.5211049318313599,0.00879806000739336,0.6993921995162964,0.13151000440120697,0.16083066165447235,0.4528126120567322,-0.3336692750453949,0.6041774153709412,0.49095866084098816
419,0.7437466382980347,-0.005016446113586426,1.017539381980896,0.44741547107696533,0.025931714102625847,0.809001624584198,0.756840705871582,0.5650538206100464,1.0566818714141846,0.014157216064631939,0.40490907430648804,0.5219409465789795,0.008936528116464615,0.6991874575614929,0.13158507645130157,0.16087310016155243,0.45332178473472595,-0.3331085443496704,0.6036933660507202,0.4909459948539734
420,0.7443362474441528,-0.004550029989331961,1.017525553703308,0.4474589228630066,0.025807123631238937,0.8127411603927612,0.7562843561172485,0.5737133026123047,1.056628942489624,0.01414819061756134,0.40262553095817566,0.520838737487793,0.008961766958236694,0.6786760091781616,0.13165517151355743,0.16090981662273407,0.4538382291793823,-0.33255064487457275,0.6104161143302917,0.4909842610359192
421,0.7449132800102234,-0.004135310649871826,1.0175044536590576,0.4494360685348511,0.025859132409095764,0.8106441497802734,0.756318986415863,0.5722016096115112,1.0565814971923828,0.014113107696175575,0.40639519691467285,0.5209106206893921,0.008989633992314339,0.700628399848938,0.13172614574432373,0.16095252335071564,0.4543418288230896,-0.332001656293869,0.6040805578231812,0.4909675121307373
422,0.7454864978790283,-0.0037258367519825697,1.0174784660339355,0.4687727391719818,0.025690991431474686,0.8094868659973145,0.7561067342758179,0.5747612714767456,1.0565379858016968,0.01406014896929264,0.4047107696533203,0.5204894542694092,0.009010502137243748,0.7063633799552917,0.1317984163761139,0.1609962433576584,0.45483043789863586,-0.3314582407474518,0.6008342504501343,0.4909934401512146
423,0.7460364699363708,-0.003309965133666992,1.0174487829208374,0.4566713273525238,0.025579925626516342,0.8077730536460876,0.7554060220718384,0.5776730179786682,1.0564959049224854,0.01380610279738903,0.40490996837615967,0.51906418800354,0.00851537473499775,0.7005620002746582,0.13186578452587128,0.16103386878967285,0.45531588792800903,-0.3309163749217987,0.5994222164154053,0.49105191230773926
424,0.7465498447418213,-0.0028813183307647705,1.0174269676208496,0.48144376277923584,0.025808367878198624,0.8144290447235107,0.7561711072921753,0.5753526091575623,1.056444525718689,0.014310563914477825,0.4056858718395233,0.5206573009490967,0.009593614377081394,0.7038806676864624,0.13192610442638397,0.16106192767620087,0.45580393075942993,-0.3303702473640442,0.60709547996521,0.4909428358078003
425,0.7470707893371582,-0.0024560391902923584,1.0174000263214111,0.44756627082824707,0.025937778875231743,0.8113533854484558,0.7563097476959229,0.5690897703170776,1.0563974380493164,0.014258494600653648,0.40487080812454224,0.5209558010101318,0.009131766855716705,0.7006921172142029,0.13198716938495636,0.161093071103096,0.4562968909740448,-0.329831600189209,0.6069791316986084,0.49091240763664246
426,0.7475669384002686,-0.002045671222731471,1.0173757076263428,0.4650622308254242,0.02605113387107849,0.813201904296875,0.7568258047103882,0.5777977705001831,1.0563454627990723,0.01420484110713005,0.4067501425743103,0.5219689011573792,0.009027705527842045,0.7010996341705322,0.13204345107078552,0.16112393140792847,0.4567919969558716,-0.3292880356311798,0.605232834815979,0.49085187911987305
427,0.7480948567390442,-0.0016331374645233154,1.0173519849777222,0.4421871602535248,0.025617927312850952,0.8060376048088074,0.7548143267631531,0.5701838731765747,1.0562934875488281,0.013910593464970589,0.4032808244228363,0.5178520679473877,0.008758779615163803,0.6889156699180603,0.13210131227970123,0.16116395592689514,0.45727935433387756,-0.3287467360496521,0.5999588966369629,0.491128534078598
428,0.7486231923103333,-0.0012223224621266127,1.017332911491394,0.46356138586997986,0.02579887956380844,0.8112359046936035,0.7555657625198364,0.5693404078483582,1.0562467575073242,0.013917057774960995,0.40590643882751465,0.5193921327590942,0.008625182323157787,0.7009696960449219,0.13216319680213928,0.16119667887687683,0.4577426314353943,-0.32821589708328247,0.6071134805679321,0.4910010099411011
429,0.7491002082824707,-0.000861267268192023,1.0173161029815674,0.4355942904949188,0.025991160422563553,0.8126892447471619,0.7561037540435791,0.5782215595245361,1.0562008619308472,0.014223530888557434,0.4060845375061035,0.5204895734786987,0.009019708260893822,0.6945854425430298,0.1322205513715744,0.16121652722358704,0.45821094512939453,-0.3276868164539337,0.6054710149765015,0.49098286032676697
430,0.7495716214179993,-0.0005056262016296387,1.0172878503799438,0.42681726813316345,0.026065928861498833,0.8137347102165222,0.7566820979118347,0.5738760232925415,1.0561602115631104,0.014311852864921093,0.40521126985549927,0.5217581987380981,0.00912805087864399,0.6753373146057129,0.13227613270282745,0.16124318540096283,0.45867475867271423,-0.32716548442840576,0.6041150689125061,0.49082455039024353
431,0.7501446604728699,-0.00011630853259703144,1.0172513723373413,0.46433278918266296,0.025894900783896446,0.8151257038116455,0.7560383677482605,0.5781453847885132,1.056126594543457,0.014204345643520355,0.4057735800743103,0.5204096436500549,0.009107762016355991,0.7029008865356445,0.13234539330005646,0.1612991839647293,0.4591314494609833,-0.32664719223976135,0.6070380210876465,0.4909142851829529
432,0.7507235407829285,0.0002848207950592041,1.0172184705734253,0.45803341269493103,0.025950809940695763,0.8104526400566101,0.7561294436454773,0.5690025091171265,1.0560905933380127,0.014214066788554192,0.40599843859672546,0.5205950140953064,0.008997381664812565,0.7002238035202026,0.13241200149059296,0.16135013103485107,0.45957306027412415,-0.32613620162010193,0.6024553179740906,0.4909197986125946
433,0.7513262033462524,0.000704308389686048,1.0171815156936646,0.47746261954307556,0.02606670930981636,0.8111376166343689,0.7564231753349304,0.575447142124176,1.056057333946228,0.014315882697701454,0.4044046998023987,0.5212336778640747,0.009306782856583595,0.7050799131393433,0.1324843019247055,0.16141480207443237,0.46002209186553955,-0.3256233036518097,0.6027061939239502,0.4908392131328583
434,0.7519908547401428,0.0011646350612863898,1.0171340703964233,0.44644948840141296,0.02590521052479744,0.8109865188598633,0.7563899755477905,0.5703004002571106,1.056031346321106,0.014329342171549797,0.40609967708587646,0.5211448073387146,0.009503691457211971,0.7021018862724304,0.1325666755437851,0.16150113940238953,0.4604681730270386,-0.32511499524116516,0.6040768027305603,0.49087294936180115
435,0.7526190280914307,0.0015833377838134766,1.0170960426330566,0.430858850479126,0.025968480855226517,0.8120115995407104,0.7562023401260376,0.5739613175392151,1.0560147762298584,0.014266817830502987,0.40502673387527466,0.5208175182342529,0.009243112057447433,0.6972411870956421,0.1326567381620407,0.1615695208311081,0.4608234167098999,-0.3246583640575409,0.6046768426895142,0.4908379316329956
436,0.7532221674919128,0.0019942820072174072,1.0170577764511108,0.45138925313949585,0.02580132894217968,0.8103240728378296,0.7551822662353516,0.5662068724632263,1.0559935569763184,0.014201230369508266,0.4030943810939789,0.5186966061592102,0.009351886808872223,0.7012580633163452,0.13274095952510834,0.16163508594036102,0.4611908197402954,-0.32419589161872864,0.6070839762687683,0.4909907579421997
